id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
USP17L2	12	0.33825	0.79626	1.0	178	4	0.06409	0.34982	0.5122	1.0	248	6	0.06409
CUL5	12	0.36688	0.82022	1.0	189	3	0.03053	0.35086	0.5122	1.0	249	4	0.03053
COA6	12	0.97043	0.99201	1.0	436	1	0.083311	0.35362	0.51221	1.0	250	6	0.083311
CITED2	12	0.056624	0.42713	1.0	81	5	-0.031552	0.35873	0.526	1.0	251	4	-0.031552
ZNF157	12	0.53332	0.89779	1.0	247	3	0.036192	0.35938	0.52689	1.0	252	4	0.036192
USP22	12	0.16307	0.63133	1.0	121	4	0.024892	0.36017	0.52828	1.0	253	3	0.024892
ZFP36L1	12	0.87064	0.97951	1.0	378	1	0.10362	0.36083	0.52828	1.0	254	6	0.10362
FBXL8	12	0.4476	0.86139	1.0	212	3	0.091058	0.36594	0.52829	1.0	255	6	0.091058
SPI1	12	0.9008	0.98123	1.0	389	1	0.17982	0.36646	0.52829	1.0	256	6	0.17982
BACH1	12	0.97908	0.99253	1.0	445	0	0.11597	0.37064	0.53057	1.0	257	6	0.11597
CSNK1A1	12	0.83846	0.97631	1.0	363	2	0.13816	0.37665	0.53403	1.0	258	6	0.13816
BCL6	12	0.27239	0.75456	1.0	151	3	0.16867	0.37816	0.53404	1.0	259	6	0.16867
CUL7	12	0.67382	0.93834	1.0	300	2	0.092122	0.38311	0.53805	1.0	260	6	0.092122
FAM65A	12	0.32478	0.7857	1.0	170	3	0.10084	0.387	0.54088	1.0	261	6	0.10084
HERPUD2	12	0.70833	0.94743	1.0	309	2	0.12475	0.39198	0.54338	1.0	262	6	0.12475
WFDC1	12	0.61526	0.92784	1.0	279	3	0.03611	0.39446	0.54791	1.0	263	5	0.03611
ZFPM1	12	0.473	0.87992	1.0	217	3	0.07316	0.40126	0.55175	1.0	264	5	0.07316
ZNF233	12	0.34721	0.80279	1.0	182	2	0.13253	0.40177	0.55175	1.0	265	6	0.13253
SMARCA1	12	0.16017	0.62406	1.0	119	5	0.10731	0.40438	0.56368	1.0	266	6	0.10731
POMGNT2	12	0.96818	0.99161	1.0	432	1	0.098703	0.40526	0.56368	1.0	267	6	0.098703
CAB39	12	0.99799	0.99971	1.0	479	0	0.21003	0.40905	0.56369	1.0	268	5	0.21003
PAX9	12	0.9699	0.99161	1.0	435	1	0.20105	0.41182	0.5665	1.0	269	6	0.20105
ARFRP1	12	0.77316	0.96139	1.0	330	2	0.042724	0.41357	0.56651	1.0	270	6	0.042724
ADAP1	12	0.73205	0.95032	1.0	317	2	0.10492	0.41384	0.56651	1.0	271	5	0.10492
ZIM2	12	0.98945	0.99757	1.0	457	0	0.13062	0.41491	0.56651	1.0	272	5	0.13062
EGLN2	12	0.55234	0.90093	1.0	258	2	0.056048	0.4159	0.5679	1.0	273	5	0.056048
ZNF177	12	0.19498	0.6755	1.0	133	4	0.097649	0.41752	0.5679	1.0	274	6	0.097649
ZNF468	12	0.90949	0.98124	1.0	392	1	0.023206	0.41812	0.56791	1.0	275	5	0.023206
DNAJB14	12	0.89281	0.98063	1.0	385	1	0.093574	0.42277	0.57113	1.0	276	5	0.093574
B3GNT2	12	0.93563	0.98516	1.0	406	1	0.081653	0.42439	0.57271	1.0	277	4	0.081653
PLCG1-AS1	12	0.62532	0.92944	1.0	281	3	0.10276	0.42671	0.58751	1.0	278	5	0.10276
CHD2	12	0.99056	0.99783	1.0	460	0	0.11726	0.42755	0.58948	1.0	279	5	0.11726
POLR3H	12	0.44329	0.8574	1.0	211	3	0.11929	0.42808	0.58949	1.0	280	6	0.11929
ADNP	12	0.48588	0.88515	1.0	223	1	0.089295	0.42879	0.58949	1.0	281	5	0.089295
VOPP1	12	0.33095	0.7881	1.0	174	3	-0.057314	0.43364	0.60497	1.0	282	3	-0.057314
GCOM1	12	0.63569	0.93399	1.0	287	2	0.018138	0.4349	0.60497	1.0	283	4	0.018138
TEFM	12	0.45695	0.86752	1.0	214	3	-0.0031555	0.4445	0.60901	1.0	284	5	-0.0031555
COX5A	12	0.96874	0.99161	1.0	434	1	0.07192	0.44662	0.61109	1.0	285	5	0.07192
TADA2A	12	0.57428	0.90547	1.0	265	1	0.094738	0.44674	0.61406	1.0	286	5	0.094738
PXK	12	0.20698	0.68172	1.0	135	4	0.075587	0.44984	0.61894	1.0	287	5	0.075587
FAM20A	12	0.50992	0.89344	1.0	235	3	0.023937	0.45323	0.62172	1.0	288	5	0.023937
DMPK	12	0.55369	0.90094	1.0	259	3	0.16752	0.45374	0.62172	1.0	289	5	0.16752
PMFBP1	12	0.51286	0.89344	1.0	237	1	0.035383	0.45559	0.62173	1.0	290	4	0.035383
MAU2	12	0.95148	0.98844	1.0	414	1	0.14329	0.45765	0.62271	1.0	291	5	0.14329
CNN1	12	0.33102	0.7881	1.0	175	4	-0.061487	0.45862	0.62271	1.0	292	2	-0.061487
CAMKK2	9	0.91056	0.96483	1.0	393	1	0.016836	0.46066	0.58419	1.0	293	4	0.016836
OR13C2	12	0.63904	0.934	1.0	289	1	0.1202	0.46089	0.62272	1.0	294	5	0.1202
ACTR3	12	0.028738	0.31898	1.0	66	6	-0.17227	0.46102	0.62272	1.0	295	4	-0.17227
DNAH1	12	0.39333	0.83038	1.0	194	3	0.056328	0.46912	0.62375	1.0	296	4	0.056328
LOC100270746	12	0.091109	0.53926	1.0	95	5	0.018638	0.47083	0.62465	1.0	297	5	0.018638
HGFAC	12	0.9584	0.98899	1.0	422	1	0.088486	0.47135	0.62465	1.0	298	5	0.088486
MDH1	12	0.83259	0.97544	1.0	355	2	0.054339	0.47181	0.62465	1.0	299	3	0.054339
PRMT1	12	0.307	0.77167	1.0	161	3	-0.051932	0.4765	0.62466	1.0	300	4	-0.051932
RAB20	12	0.46576	0.87253	1.0	215	2	0.10931	0.47785	0.62466	1.0	301	5	0.10931
COPS2	12	0.75118	0.95475	1.0	324	2	-0.0125	0.47903	0.62466	1.0	302	4	-0.0125
LSM12	12	0.37087	0.82516	1.0	190	4	0.021209	0.48691	0.63098	1.0	303	4	0.021209
TRAPPC2L	12	0.061791	0.45874	1.0	84	4	-0.022521	0.48793	0.63098	1.0	304	4	-0.022521
ELF4	12	0.63354	0.93399	1.0	286	2	0.10016	0.48996	0.63099	1.0	305	5	0.10016
SMARCC1	12	0.91652	0.98203	1.0	397	1	0.076583	0.49374	0.63359	1.0	306	4	0.076583
MPDU1	12	0.47793	0.88339	1.0	220	3	0.018106	0.50103	0.63759	1.0	307	4	0.018106
CPSF7	12	0.31092	0.77674	1.0	164	4	0.061923	0.5055	0.64869	1.0	308	3	0.061923
FRYL	12	0.31807	0.78143	1.0	167	4	0.091447	0.50669	0.65074	1.0	309	5	0.091447
ZBTB2	12	0.41061	0.83775	1.0	199	1	0.098873	0.51046	0.65538	1.0	310	4	0.098873
EPB41	12	0.81898	0.97055	1.0	348	1	0.020148	0.51535	0.66596	1.0	311	5	0.020148
PHF20	12	0.068358	0.49531	1.0	88	4	0.025376	0.52797	0.67149	1.0	312	5	0.025376
SPAG7	12	0.81066	0.96973	1.0	344	2	0.06254	0.53259	0.67336	1.0	313	5	0.06254
LOC105375800	12	0.23747	0.73376	1.0	141	4	-0.016333	0.53507	0.67336	1.0	314	5	-0.016333
SMARCA4	12	0.97335	0.99201	1.0	439	0	0.090413	0.53743	0.67336	1.0	315	5	0.090413
CBX2	12	0.28087	0.75944	1.0	154	4	0.034032	0.53906	0.67337	1.0	316	4	0.034032
RFX8	12	0.12848	0.59221	1.0	104	5	-0.11013	0.54406	0.67606	1.0	317	4	-0.11013
RNF113A	12	0.0086741	0.13612	1.0	60	7	-0.17509	0.54476	0.67789	1.0	318	5	-0.17509
SPDEF	12	0.49969	0.89343	1.0	228	3	0.088641	0.54521	0.68503	1.0	319	5	0.088641
ZNF207	9	0.1404	0.53148	1.0	112	4	-0.086615	0.54914	0.6594	1.0	320	2	-0.086615
MSI2	12	0.7016	0.94742	1.0	306	2	0.08014	0.55134	0.68719	1.0	321	4	0.08014
ARID4B	12	0.43985	0.85739	1.0	209	2	0.065471	0.55687	0.68986	1.0	322	5	0.065471
NR5A1	12	0.97959	0.99274	1.0	447	0	0.094908	0.56445	0.70227	1.0	323	5	0.094908
HOXC6	12	0.13874	0.59696	1.0	110	5	-0.091831	0.56471	0.70228	1.0	324	4	-0.091831
AGPAT6	12	0.88986	0.98062	1.0	383	1	0.020237	0.56757	0.70539	1.0	325	4	0.020237
VPS72	12	0.84738	0.97669	1.0	368	1	0.034747	0.56778	0.70539	1.0	326	5	0.034747
STAM	12	0.16794	0.63928	1.0	125	5	-0.1012	0.56822	0.70539	1.0	327	2	-0.1012
GID4	12	0.36351	0.81767	1.0	188	3	0.026038	0.56889	0.70717	1.0	328	5	0.026038
ZNF146	12	0.74175	0.95289	1.0	323	1	0.10356	0.57553	0.70959	1.0	329	5	0.10356
KDM6A	12	0.17368	0.63929	1.0	128	5	-0.08615	0.57715	0.7157	1.0	330	3	-0.08615
SRGAP2	12	0.21882	0.70588	1.0	136	4	-0.025714	0.57942	0.7157	1.0	331	2	-0.025714
EML2	12	0.17342	0.63929	1.0	127	4	0.1371	0.58346	0.71571	1.0	332	5	0.1371
WRAP53	12	0.1661	0.63782	1.0	123	5	0.066883	0.58535	0.71571	1.0	333	3	0.066883
CCDC22	12	0.30287	0.76965	1.0	159	4	0.10815	0.58726	0.71856	1.0	334	4	0.10815
ARPC4	12	0.11329	0.57527	1.0	99	5	-0.13582	0.59202	0.71857	1.0	335	3	-0.13582
KIAA0895	12	0.65013	0.93488	1.0	294	2	0.1447	0.60023	0.73142	1.0	336	4	0.1447
SMARCE1	12	0.95345	0.98845	1.0	416	1	0.088448	0.60669	0.73435	1.0	337	4	0.088448
YJEFN3	12	0.43648	0.85287	1.0	208	3	-0.00637	0.60934	0.7361	1.0	338	5	-0.00637
SETDB1	12	0.51901	0.89493	1.0	242	3	0.08109	0.61671	0.74323	1.0	339	4	0.08109
PACRGL	12	0.51581	0.89493	1.0	240	3	0.052638	0.61978	0.74324	1.0	340	5	0.052638
PRR3	12	0.81532	0.97054	1.0	345	2	0.041879	0.62008	0.74324	1.0	341	4	0.041879
ZNF626	12	0.50077	0.89343	1.0	229	3	0.10652	0.62048	0.74883	1.0	342	5	0.10652
HIST1H2BC	12	0.67632	0.93835	1.0	302	2	0.06695	0.62409	0.74884	1.0	343	5	0.06695
SUMO2	12	0.70769	0.94743	1.0	308	2	0.10664	0.62536	0.75121	1.0	344	5	0.10664
ZC3H13	12	0.83786	0.97631	1.0	360	2	0.079914	0.62769	0.75121	1.0	345	5	0.079914
CPSF4	12	0.29566	0.76704	1.0	157	3	0.12662	0.63128	0.75122	1.0	346	5	0.12662
PPIC	12	0.9587	0.98899	1.0	423	1	0.082763	0.63196	0.75122	1.0	347	3	0.082763
LYL1	12	0.071455	0.50457	1.0	89	5	-0.053744	0.63196	0.75122	1.0	348	4	-0.053744
ZNF833P	12	0.39372	0.83038	1.0	195	3	0.094594	0.63946	0.76265	1.0	349	5	0.094594
CCHCR1	12	0.12135	0.58527	1.0	103	3	0.033798	0.64301	0.76363	1.0	350	5	0.033798
HIST1H2BK	12	0.62548	0.92944	1.0	282	2	0.10092	0.64964	0.76564	1.0	351	5	0.10092
MID1	12	0.82499	0.97119	1.0	350	2	0.081004	0.65005	0.76564	1.0	352	5	0.081004
OR52B2	12	0.53574	0.8978	1.0	249	3	0.10921	0.6554	0.77574	1.0	353	5	0.10921
ZNF131	9	0.53421	0.85926	1.0	248	2	0.13953	0.65717	0.73081	1.0	354	3	0.13953
FAM71B	12	0.15546	0.6211	1.0	115	5	-0.063989	0.65725	0.778	1.0	355	5	-0.063989
SUSD5	12	0.84573	0.97669	1.0	367	2	0.099374	0.65857	0.77801	1.0	356	4	0.099374
PGM1	12	0.32381	0.7857	1.0	169	4	0.012019	0.65902	0.77801	1.0	357	3	0.012019
FAM134C	12	0.17773	0.64715	1.0	130	4	0.059655	0.65958	0.78045	1.0	358	4	0.059655
GTF2H3	12	0.032967	0.32941	1.0	68	6	-0.084971	0.66756	0.78489	1.0	359	3	-0.084971
AKAP9	12	0.43592	0.85287	1.0	207	3	-0.0035915	0.66825	0.78489	1.0	360	4	-0.0035915
FAM24B-CUZD1	12	0.55134	0.90093	1.0	256	2	0.026938	0.66851	0.78489	1.0	361	4	0.026938
DMRTA2	12	0.83081	0.97481	1.0	354	1	0.050922	0.67613	0.78959	1.0	362	4	0.050922
SCAMP2	12	0.76889	0.95977	1.0	327	2	-0.0064854	0.67931	0.78959	1.0	363	4	-0.0064854
CCNI2	12	0.51198	0.89344	1.0	236	2	0.048224	0.68179	0.79171	1.0	364	4	0.048224
FNDC3B	12	0.089379	0.53925	1.0	93	5	-0.10916	0.68236	0.79171	1.0	365	2	-0.10916
INTS1	12	0.0010572	0.039375	0.438155	47	8	-0.35331	0.69213	0.79566	1.0	366	3	-0.35331
KIAA1683	9	0.2396	0.64996	1.0	142	3	0.10664	0.69673	0.76371	1.0	367	3	0.10664
UBR2	12	0.097819	0.55328	1.0	96	4	-0.072442	0.70058	0.7988	1.0	368	3	-0.072442
CTNNBIP1	12	0.47684	0.88149	1.0	219	3	0.064265	0.7014	0.79881	1.0	369	4	0.064265
SEC1P	12	0.95555	0.98845	1.0	419	1	0.0064363	0.70254	0.80012	1.0	370	4	0.0064363
KLHDC3	12	0.72831	0.95031	1.0	316	2	0.10302	0.7065	0.80139	1.0	371	4	0.10302
RPS25	12	0.99036	0.99777	1.0	458	0	0.014067	0.70727	0.80139	1.0	372	4	0.014067
B4GALT2	12	0.40289	0.83396	1.0	197	3	-0.049494	0.70815	0.80139	1.0	373	2	-0.049494
SLC29A2	12	0.54172	0.89931	1.0	252	3	-0.0014552	0.70863	0.80139	1.0	374	4	-0.0014552
FOSL1	12	0.098199	0.55329	1.0	97	3	-0.0081	0.7211	0.80569	1.0	375	4	-0.0081
APOE	12	0.61042	0.92783	1.0	277	3	-0.049519	0.72435	0.8057	1.0	376	2	-0.049519
TRIM38	12	0.63196	0.93285	1.0	285	3	0.023007	0.72469	0.8057	1.0	377	4	0.023007
TOP1	12	0.4878	0.88515	1.0	224	3	0.1092	0.72469	0.8057	1.0	378	4	0.1092
HYOU1	12	0.12104	0.58527	1.0	102	5	0.025973	0.73335	0.8108	1.0	379	4	0.025973
CCS	12	0.14163	0.60192	1.0	113	5	-0.15337	0.73625	0.81321	1.0	380	3	-0.15337
GTF2E2	9	0.004754	0.079469	0.769053	56	6	-0.47041	0.73877	0.79225	1.0	381	1	-0.47041
BCL9L	12	0.97382	0.99201	1.0	441	0	-0.04257	0.74011	0.8144	1.0	382	4	-0.04257
TREM1	12	0.62588	0.92944	1.0	283	2	0.031284	0.7418	0.8156	1.0	383	3	0.031284
SMARCA5	12	0.053762	0.41401	1.0	79	6	-0.14546	0.74296	0.8156	1.0	384	4	-0.14546
MCCC2	12	0.32957	0.78809	1.0	173	4	0.079512	0.75191	0.81561	1.0	385	4	0.079512
ICAM3	12	0.13318	0.59695	1.0	106	5	-0.022367	0.75456	0.81845	1.0	386	3	-0.022367
YBX2	12	0.13197	0.59695	1.0	105	4	-0.022803	0.75473	0.81845	1.0	387	4	-0.022803
TIGD5	12	0.60726	0.92783	1.0	275	3	-0.010845	0.75579	0.81846	1.0	388	4	-0.010845
SCX	12	0.27397	0.757	1.0	153	3	-0.012281	0.76276	0.82903	1.0	389	2	-0.012281
MYNN	12	0.31898	0.78351	1.0	168	2	-0.052377	0.76423	0.82997	1.0	390	2	-0.052377
ZNF281	12	0.37307	0.82516	1.0	192	3	0.0032469	0.76805	0.83277	1.0	391	4	0.0032469
ZNF652	12	2.8942e-12	4.9535e-06	0.000118	14	11	-1.0946	0.77405	0.83451	1.0	392	1	-1.0946
CHP1	12	0.67054	0.93729	1.0	298	2	0.029504	0.77597	0.83452	1.0	393	4	0.029504
U2AF1	9	0.10354	0.48775	1.0	98	4	-0.11878	0.77937	0.81582	1.0	394	2	-0.11878
SYTL3	12	0.51688	0.89493	1.0	241	3	0.0014467	0.78966	0.84418	1.0	395	2	0.0014467
USP39	9	0.050941	0.37799	1.0	76	5	-0.22758	0.79299	0.81923	1.0	396	1	-0.22758
NCOA3	12	0.31425	0.77903	1.0	165	4	0.06287	0.79472	0.85262	1.0	397	3	0.06287
AP1G1	12	0.018593	0.22961	1.0	65	6	-0.17145	0.79918	0.85544	1.0	398	4	-0.17145
PARP3	12	0.0011561	0.041654	0.453854	48	8	-0.2826	0.80766	0.86013	1.0	399	3	-0.2826
CTCF	12	0.18688	0.66397	1.0	131	4	-0.062797	0.80863	0.86014	1.0	400	4	-0.062797
LRRC8A	12	0.55172	0.90093	1.0	257	2	0.084087	0.80983	0.86134	1.0	401	4	0.084087
SRCAP	12	0.1747	0.6416	1.0	129	5	-0.12421	0.81761	0.86957	1.0	402	3	-0.12421
ZNF99	12	0.051034	0.39034	1.0	77	6	-0.093114	0.82022	0.86958	1.0	403	3	-0.093114
RBM10	12	0.011779	0.15955	1.0	62	6	-0.24334	0.82341	0.86958	1.0	404	2	-0.24334
CTU2	12	0.16113	0.62406	1.0	120	4	-0.00073147	0.82365	0.86958	1.0	405	3	-0.00073147
SETD1A	12	0.054256	0.41705	1.0	80	4	0.10219	0.82728	0.87331	1.0	406	4	0.10219
CYC1	12	0.30954	0.77168	1.0	163	2	0.09224	0.82869	0.87699	1.0	407	4	0.09224
H1F0	12	0.83305	0.97544	1.0	356	2	0.00010183	0.83356	0.8836	1.0	408	3	0.00010183
AXIN1	12	0.4959	0.8886	1.0	227	3	0.024058	0.8394	0.89051	1.0	409	3	0.024058
IRS4	12	0.43425	0.85287	1.0	206	3	-0.025679	0.84709	0.89278	1.0	410	3	-0.025679
TAF10	9	0.64806	0.90066	1.0	293	2	0.061877	0.84825	0.87373	1.0	411	2	0.061877
INTS12	12	0.015534	0.18775	1.0	63	6	-0.14067	0.85164	0.89568	1.0	412	3	-0.14067
TMEM161A	12	0.0604	0.45471	1.0	83	6	-0.17329	0.85622	0.8976	1.0	413	2	-0.17329
ZKSCAN8	12	0.33198	0.79073	1.0	176	4	0.074829	0.85844	0.89859	1.0	414	3	0.074829
TM4SF5	12	0.82688	0.97319	1.0	351	2	-0.085989	0.86185	0.90071	1.0	415	3	-0.085989
AP2M1	12	0.0023999	0.079518	0.769053	52	8	-0.19579	0.86398	0.90072	1.0	416	1	-0.19579
CNOT3	12	0.43053	0.85286	1.0	203	3	0.00089882	0.86446	0.90072	1.0	417	3	0.00089882
RHOB	12	0.1537	0.61863	1.0	114	4	-0.064429	0.87324	0.90464	1.0	418	2	-0.064429
HNF4A	12	0.19621	0.6755	1.0	134	4	-0.10827	0.87782	0.9064	1.0	419	1	-0.10827
FOXB1	12	0.49265	0.88859	1.0	225	3	0.018257	0.88039	0.90829	1.0	420	3	0.018257
SURF4	12	0.67234	0.93729	1.0	299	2	-0.0019999	0.88134	0.9083	1.0	421	3	-0.0019999
HARBI1	12	0.84433	0.97668	1.0	365	1	0.082544	0.88214	0.9083	1.0	422	3	0.082544
CREG2	12	0.045061	0.3535	1.0	73	6	-0.089472	0.88283	0.9083	1.0	423	3	-0.089472
EXOC2	12	0.0058863	0.11554	1.0	58	6	-0.10306	0.88502	0.91199	1.0	424	1	-0.10306
GPBP1L1	12	0.50293	0.89343	1.0	232	3	-0.011017	0.88691	0.91279	1.0	425	3	-0.011017
LINC01602	3	0.30262	0.48637	1.0	158	1	-0.13036	0.89088	0.81314	1.0	426	0	-0.13036
ZNF300	12	0.22613	0.71626	1.0	139	4	0.088292	0.89671	0.91778	1.0	427	3	0.088292
XBP1	12	0.15644	0.62111	1.0	116	4	-0.03897	0.89765	0.91779	1.0	428	3	-0.03897
ZBTB11	9	0.33961	0.75257	1.0	179	3	-0.074832	0.90106	0.89794	1.0	429	2	-0.074832
OST4	12	3.1838e-05	0.0034526	0.048803	37	9	-0.50857	0.90306	0.92208	1.0	430	3	-0.50857
ARCN1	12	0.090825	0.53926	1.0	94	5	-0.11766	0.90458	0.92208	1.0	431	1	-0.11766
CDK5RAP3	12	4.4614e-05	0.0053151	0.0678	39	9	-0.62977	0.90523	0.92209	1.0	432	1	-0.62977
MSTO1	12	0.0026414	0.088375	0.825361	54	7	-0.2359	0.90907	0.92559	1.0	433	2	-0.2359
USF1	12	0.11437	0.57796	1.0	100	5	-0.078494	0.91594	0.92976	1.0	434	1	-0.078494
USP32P2	12	0.0025081	0.080876	0.769053	53	8	-0.37294	0.91662	0.92977	1.0	435	3	-0.37294
CYP2C18	12	0.22573	0.71626	1.0	138	3	0.0013969	0.91729	0.92977	1.0	436	2	0.0013969
ZMAT5	12	0.5267	0.89638	1.0	245	2	0.056655	0.91877	0.93291	1.0	437	3	0.056655
GPS2	12	0.35844	0.80999	1.0	187	3	-0.021948	0.92178	0.93454	1.0	438	2	-0.021948
WWP1	12	0.83805	0.97631	1.0	361	1	0.046099	0.92776	0.93739	1.0	439	3	0.046099
ATP13A1	12	0.016173	0.19777	1.0	64	7	-0.1926	0.92909	0.9374	1.0	440	3	-0.1926
POC5	12	0.54772	0.90093	1.0	255	2	0.058044	0.9318	0.93892	1.0	441	2	0.058044
PPIL2	12	0.22139	0.70589	1.0	137	3	-0.0093347	0.9343	0.94449	1.0	442	3	-0.0093347
USP24	12	0.0020415	0.073792	0.756731	51	8	-0.21583	0.93533	0.94626	1.0	443	1	-0.21583
TAOK1	12	0.33439	0.7934	1.0	177	4	-0.0036052	0.93919	0.94627	1.0	444	3	-0.0036052
TRPM4	12	0.71969	0.94843	1.0	313	1	0.010754	0.94513	0.95074	1.0	445	2	0.010754
SLC4A1AP	12	0.081129	0.52949	1.0	92	5	-0.11355	0.94542	0.95074	1.0	446	3	-0.11355
TBC1D29	12	0.16329	0.63133	1.0	122	5	-0.088333	0.9459	0.95074	1.0	447	3	-0.088333
GTF2F2	9	0.30516	0.72555	1.0	160	3	-0.072927	0.94729	0.93092	1.0	448	2	-0.072927
RPP14	12	0.71015	0.94743	1.0	310	2	0.029813	0.94753	0.95378	1.0	449	2	0.029813
MTA2	12	0.26103	0.74974	1.0	148	3	0.07263	0.94788	0.95469	1.0	450	3	0.07263
ISX-AS1	12	0.073407	0.50717	1.0	90	4	-0.05107	0.94971	0.95691	1.0	451	2	-0.05107
LRPAP1	12	0.059591	0.4547	1.0	82	6	-0.12691	0.95042	0.95691	1.0	452	2	-0.12691
SP2-AS1	12	0.30902	0.77168	1.0	162	4	-0.027513	0.95356	0.95692	1.0	453	2	-0.027513
MED20	12	0.22721	0.71627	1.0	140	4	-0.13477	0.95451	0.95755	1.0	454	2	-0.13477
ARID3A	12	0.16694	0.63928	1.0	124	5	0.0087549	0.96107	0.96103	1.0	455	1	0.0087549
ZNF3	12	0.52193	0.89494	1.0	243	2	0.059435	0.96179	0.96194	1.0	456	2	0.059435
PIKFYVE	12	0.046405	0.35862	1.0	74	6	-0.13837	0.96475	0.96268	1.0	457	1	-0.13837
COPS4	12	0.038505	0.33556	1.0	71	6	-0.073651	0.96664	0.96407	1.0	458	2	-0.073651
MIR5089	6	0.78969	0.89195	1.0	334	1	-0.064642	0.96896	0.92691	1.0	459	0	-0.064642
INSIG2	12	0.15805	0.62405	1.0	118	5	-0.14713	0.97116	0.9669	1.0	460	1	-0.14713
POLR2L	9	2.7234e-07	0.00012384	0.002491	26	8	-0.78173	0.9722	0.95299	1.0	461	1	-0.78173
EPHA2	12	0.062203	0.4607	1.0	85	6	-0.11708	0.97372	0.96757	1.0	462	2	-0.11708
DENND4C	12	0.0002406	0.014103	0.167628	44	8	-0.39164	0.97519	0.96905	1.0	463	1	-0.39164
KLF6	12	0.035267	0.33185	1.0	69	6	-0.13981	0.97661	0.96905	1.0	464	1	-0.13981
RFX1	12	0.0080089	0.12855	1.0	59	7	-0.2168	0.97707	0.96906	1.0	465	2	-0.2168
ATF4	12	0.56394	0.90244	1.0	264	2	0.017977	0.97742	0.96906	1.0	466	2	0.017977
AP5Z1	12	0.062369	0.46071	1.0	86	6	-0.16459	0.9785	0.96906	1.0	467	2	-0.16459
GAGE12B	6	0.86636	0.92226	1.0	375	0	0.013365	0.98243	0.95463	1.0	468	0	0.013365
EXOC7	12	0.0012193	0.044071	0.470392	49	8	-0.4041	0.98311	0.97307	1.0	469	2	-0.4041
MLXIPL	12	0.13768	0.59696	1.0	108	5	-0.10645	0.98784	0.98102	1.0	470	2	-0.10645
KDM3B	12	0.4085	0.83594	1.0	198	3	0.010353	0.98852	0.98148	1.0	471	2	0.010353
CARM1	12	0.2441	0.7384	1.0	143	4	-0.010195	0.99017	0.98447	1.0	472	1	-0.010195
GAGE1	12	0.34115	0.79969	1.0	180	4	-0.11922	0.99117	0.98448	1.0	473	1	-0.11922
EGFR	12	0.42083	0.84525	1.0	200	3	-0.067033	0.9925	0.98484	1.0	474	1	-0.067033
ZNF860	12	0.35621	0.80999	1.0	186	4	0.029947	0.99382	0.98607	1.0	475	1	0.029947
YY1	12	0.34212	0.79969	1.0	181	4	-0.1222	0.99398	0.98607	1.0	476	1	-0.1222
TMEM88	12	0.44316	0.8574	1.0	210	3	0.0043389	0.99469	0.98636	1.0	477	1	0.0043389
GPN3	9	0.0049825	0.08042	0.769053	57	5	-0.42049	0.99513	0.98176	1.0	478	0	-0.42049
PROX1	12	3.4327e-06	0.00076779	0.013385	29	10	-0.403	0.99686	0.98802	1.0	479	1	-0.403
DYNLL1	12	0.60652	0.92548	1.0	274	3	0.015387	0.99716	0.98893	1.0	480	1	0.015387
MESDC2	12	0.037443	0.33555	1.0	70	6	-0.18451	0.99791	0.98959	1.0	481	1	-0.18451
DPAGT1	12	1.8682e-05	0.0019368	0.030696	33	10	-0.46125	0.9983	0.99001	1.0	482	1	-0.46125
SCAF4	12	5.4389e-05	0.006712	0.08358	40	9	-0.31771	0.9984	0.99089	1.0	483	1	-0.31771
PFDN2	9	9.9943e-05	0.0045523	0.06118	42	6	-0.79055	0.99853	0.99131	1.0	484	0	-0.79055
USO1	12	4.4582e-06	0.00083714	0.014123	30	10	-0.70957	0.99873	0.99241	1.0	485	1	-0.70957
YKT6	12	1.2655e-11	4.9535e-06	0.000118	16	10	-1.5336	0.99883	0.99302	1.0	486	1	-1.5336
TP53	12	0.0037904	0.10065	0.923507	55	7	-0.222	0.99926	0.99509	1.0	487	0	-0.222
GPN2	6	0.00097526	0.020611	0.239551	46	5	-0.76864	0.9993	0.99763	1.0	488	0	-0.76864
UVRAG	12	5.735e-06	0.00088667	0.014492	31	9	-0.58043	0.99953	0.99681	1.0	489	0	-0.58043
EXOC8	12	3.0502e-05	0.003413	0.048803	36	8	-0.48432	0.99973	0.99789	1.0	490	0	-0.48432
HAVCR1	12	0.042327	0.34415	1.0	72	6	-0.18641	0.9998	0.99804	1.0	491	0	-0.18641
TFE3	12	0.27257	0.75456	1.0	152	4	-0.098759	0.9998	0.99804	1.0	492	0	-0.098759
PIAS1	12	0.052779	0.40942	1.0	78	6	-0.13837	0.99988	0.99885	1.0	493	0	-0.13837
RAB10	12	2.7718e-09	4.9535e-06	0.000118	22	11	-0.71556	0.99991	0.99926	1.0	494	0	-0.71556
STX4	12	3.4249e-05	0.0047801	0.0625	38	10	-0.43684	0.99991	0.99926	1.0	495	0	-0.43684
STT3A	9	0.00011056	0.0045622	0.06118	43	6	-0.39367	0.99993	0.99954	1.0	496	0	-0.39367
GET4	12	2.0948e-05	0.0023826	0.03665	34	10	-0.43508	0.99994	0.99956	1.0	497	0	-0.43508
UXT	12	1.9075e-09	4.9535e-06	0.000118	21	11	-0.60063	0.99995	0.99957	1.0	498	0	-0.60063
