id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SLC35F5	12	0.11111	0.38582	1.0	124	4	0.16159	0.25689	0.44054	0.92178	248	6	0.16159
OR13C2	12	0.65421	0.88508	1.0	355	3	-0.015244	0.2631	0.44657	0.92178	249	4	-0.015244
CSNK1A1	12	0.16329	0.47719	1.0	155	5	0.08297	0.2637	0.44657	0.92178	250	6	0.08297
MSTO1	12	8.9947e-05	0.0013127	0.026405	26	9	-0.48362	0.26382	0.44657	0.92178	251	2	-0.48362
TGIF1	12	0.56847	0.8384	1.0	329	3	0.15196	0.26484	0.44658	0.92178	252	6	0.15196
HAVCR1	12	0.43433	0.74723	1.0	268	3	0.092006	0.26936	0.44767	0.92178	253	4	0.092006
HHEX	12	0.15821	0.4665	1.0	153	6	-0.2137	0.26949	0.44767	0.92178	254	4	-0.2137
AXIN1	12	0.34063	0.65941	1.0	239	5	-0.12076	0.27324	0.4515	0.922431	255	3	-0.12076
SLC25A40	12	0.86879	0.96074	1.0	421	2	0.19899	0.27367	0.45328	0.922431	256	6	0.19899
DCPS	12	0.92519	0.97625	1.0	436	2	0.17578	0.27444	0.45328	0.922431	257	6	0.17578
LRPAP1	12	0.49997	0.79993	1.0	294	3	0.20156	0.27638	0.457	0.922927	258	6	0.20156
ARID3A	12	7.5506e-05	0.00071826	0.015652	24	10	-0.5701	0.27792	0.45882	0.922927	259	1	-0.5701
ZNF157	12	0.44192	0.75238	1.0	270	3	0.16298	0.27796	0.45882	0.922927	260	5	0.16298
GPR4	12	0.22466	0.55741	1.0	177	5	-0.0017675	0.283	0.46327	0.923979	261	6	-0.0017675
CHD2	12	0.9362	0.97995	1.0	442	2	0.085709	0.28552	0.47102	0.923979	262	5	0.085709
PPIC	12	0.90403	0.96997	1.0	431	2	0.12681	0.29088	0.4736	0.923979	263	6	0.12681
EMP3	12	0.24657	0.58002	1.0	190	3	0.10317	0.29323	0.47847	0.923979	264	5	0.10317
WFDC1	12	0.61305	0.8636	1.0	340	2	0.063422	0.29589	0.47848	0.923979	265	5	0.063422
SIX5	12	0.84122	0.95241	1.0	415	1	0.13359	0.29664	0.48218	0.923979	266	6	0.13359
YBX2	12	0.45323	0.75605	1.0	274	3	-0.0089954	0.29938	0.48369	0.923979	267	5	-0.0089954
KIAA0895	12	0.67305	0.888	1.0	360	3	0.15022	0.30216	0.4837	0.923979	268	5	0.15022
CTCF	12	0.31282	0.63064	1.0	224	4	0.14776	0.30224	0.4837	0.923979	269	6	0.14776
FAM134C	12	0.15107	0.44503	1.0	146	6	-0.040105	0.30324	0.4837	0.923979	270	6	-0.040105
DNAJB14	12	0.54239	0.82499	1.0	312	4	0.14809	0.30365	0.4837	0.923979	271	6	0.14809
RFX1	12	0.24074	0.57163	1.0	186	5	-0.085381	0.30478	0.4837	0.923979	272	3	-0.085381
ELOF1	12	0.18526	0.52477	1.0	162	5	0.039447	0.30539	0.4837	0.923979	273	5	0.039447
PAX9	12	0.86135	0.95908	1.0	420	2	0.19187	0.3073	0.48458	0.923979	274	5	0.19187
BCL6	12	0.3207	0.64109	1.0	231	4	0.1297	0.30943	0.4876	0.923979	275	5	0.1297
PPCDC	12	0.099624	0.37033	1.0	116	5	-0.12124	0.31077	0.48761	0.923979	276	2	-0.12124
EPB41	12	0.74974	0.92111	1.0	384	3	0.15007	0.31366	0.50308	0.946444	277	6	0.15007
COPS2	12	0.98684	0.99241	1.0	472	1	0.1117	0.31743	0.50734	0.947641	278	6	0.1117
EXOC2	12	0.0454	0.18568	1.0	86	6	-0.15144	0.32141	0.52003	0.964417	279	2	-0.15144
ABCA1	12	0.15194	0.45891	1.0	147	5	-0.044506	0.32273	0.52004	0.964417	280	3	-0.044506
FLAD1	12	0.19504	0.52988	1.0	167	5	-0.10737	0.32439	0.52185	0.964417	281	5	-0.10737
ZNF394	12	0.24819	0.58002	1.0	193	5	-0.055482	0.32913	0.5331	0.974519	282	3	-0.055482
CHRND	12	0.37307	0.69916	1.0	250	3	0.11953	0.34091	0.54285	0.974519	283	5	0.11953
ARCN1	12	0.14473	0.43517	1.0	144	4	0.05569	0.346	0.54578	0.974519	284	5	0.05569
ZBTB2	12	0.029869	0.12492	0.85966	75	6	-0.31363	0.34735	0.54791	0.974519	285	3	-0.31363
MCM5	12	0.75622	0.92363	1.0	386	3	-0.0011808	0.34989	0.54792	0.974519	286	5	-0.0011808
RBM10	12	0.30534	0.63063	1.0	221	4	0.06636	0.35159	0.54792	0.974519	287	5	0.06636
WDR82	12	0.13869	0.42979	1.0	138	5	0.045881	0.35232	0.55005	0.974519	288	5	0.045881
ITGA2	12	0.41131	0.72902	1.0	260	3	0.050224	0.3528	0.55005	0.974519	289	4	0.050224
LSM12	12	0.050208	0.19815	1.0	91	5	-0.20938	0.3537	0.55006	0.974519	290	4	-0.20938
TBC1D29	12	0.11452	0.39167	1.0	126	6	-0.054303	0.35929	0.55096	0.974519	291	5	-0.054303
NSA2	12	0.20656	0.53627	1.0	170	5	-0.20131	0.36197	0.55216	0.974519	292	3	-0.20131
MDH1	12	0.56358	0.83716	1.0	326	4	-0.024685	0.36266	0.55216	0.974519	293	5	-0.024685
SMARCA5	12	0.0015223	0.011715	0.154392	39	6	-0.22321	0.36646	0.55526	0.974519	294	5	-0.22321
EML2	12	0.076727	0.28115	1.0	104	6	-0.17347	0.36745	0.55527	0.974519	295	4	-0.17347
COPS4	12	0.32178	0.6411	1.0	232	5	-0.071637	0.37115	0.56029	0.980004	296	4	-0.071637
TAF2	9	0.71386	0.88212	1.0	366	2	0.019115	0.37493	0.53444	0.974519	297	3	0.019115
PHB2	6	0.27505	0.49314	1.0	205	3	-0.22298	0.37794	0.50148	0.946444	298	2	-0.22298
PPP1R10	12	0.0052312	0.041693	0.445014	47	6	-0.50496	0.38039	0.56456	0.980004	299	3	-0.50496
SRCAP	12	0.51777	0.81171	1.0	304	3	0.12452	0.38336	0.56587	0.980004	300	4	0.12452
RPP14	12	0.033722	0.13497	0.916728	77	7	-0.46868	0.38938	0.58192	0.997868	301	2	-0.46868
ZMAT5	12	0.52185	0.81745	1.0	306	4	-0.016238	0.38948	0.58192	0.997868	302	5	-0.016238
DNAH17	12	0.30074	0.62939	1.0	218	4	0.087783	0.39301	0.58193	0.997868	303	4	0.087783
HERPUD2	12	0.46508	0.76433	1.0	279	4	-0.026605	0.39443	0.58407	0.998264	304	4	-0.026605
USP32P2	12	0.35216	0.66863	1.0	246	5	-0.047963	0.40585	0.603	1.0	305	5	-0.047963
PHF20	12	0.40875	0.72706	1.0	259	4	0.063229	0.40998	0.60865	1.0	306	5	0.063229
MLXIPL	12	0.76476	0.92722	1.0	388	3	0.093792	0.41343	0.61053	1.0	307	5	0.093792
PRR3	12	0.1423	0.43232	1.0	142	6	-0.14798	0.41345	0.61053	1.0	308	4	-0.14798
MCM3	12	0.31425	0.63323	1.0	225	5	-0.15412	0.4145	0.61053	1.0	309	4	-0.15412
USP39	9	0.96278	0.97308	1.0	454	1	0.17986	0.41515	0.56589	0.980004	310	3	0.17986
OR52B2	12	0.51873	0.81407	1.0	305	3	0.027768	0.41524	0.61054	1.0	311	4	0.027768
ARFRP1	12	0.7918	0.93913	1.0	399	3	0.078223	0.41682	0.61054	1.0	312	5	0.078223
APOE	12	0.39421	0.72221	1.0	256	4	-0.070622	0.41691	0.61054	1.0	313	4	-0.070622
CLEC3B	12	0.72307	0.91257	1.0	372	3	0.04264	0.41754	0.61054	1.0	314	5	0.04264
OST4	12	0.0017953	0.012399	0.154392	42	5	-0.1574	0.42307	0.61553	1.0	315	3	-0.1574
USP17L2	12	0.14627	0.44087	1.0	145	5	0.082051	0.42325	0.61553	1.0	316	5	0.082051
DAGLA	12	0.081801	0.29458	1.0	106	6	-0.15607	0.42439	0.61553	1.0	317	3	-0.15607
ASB16-AS1	12	0.15546	0.46105	1.0	150	5	-0.14788	0.43354	0.63164	1.0	318	5	-0.14788
MID1	12	0.2078	0.53627	1.0	171	5	0.055598	0.43425	0.63259	1.0	319	4	0.055598
PMFBP1	12	0.82518	0.94745	1.0	410	1	0.0073893	0.43638	0.63523	1.0	320	4	0.0073893
TCP10	12	0.57382	0.84115	1.0	330	4	-0.0037091	0.4395	0.64236	1.0	321	5	-0.0037091
CUL7	12	0.99692	0.99776	1.0	496	0	0.046278	0.44009	0.64236	1.0	322	4	0.046278
TOP1	12	0.61042	0.85884	1.0	339	3	-0.058203	0.4456	0.65346	1.0	323	4	-0.058203
ACAT2	12	0.96786	0.98708	1.0	457	1	0.078646	0.45231	0.65739	1.0	324	4	0.078646
SCAF4	12	0.059373	0.22674	1.0	98	4	-0.0026322	0.45647	0.65966	1.0	325	4	-0.0026322
ZNF512B	12	0.046705	0.18847	1.0	88	7	-0.26185	0.45702	0.65966	1.0	326	3	-0.26185
ATF4	12	0.20025	0.53426	1.0	168	4	-0.060894	0.46183	0.6649	1.0	327	3	-0.060894
ZNF860	12	0.72783	0.91388	1.0	374	3	-0.017146	0.46508	0.66491	1.0	328	3	-0.017146
HOXC6	12	0.41555	0.73054	1.0	262	4	-0.11666	0.47013	0.66788	1.0	329	3	-0.11666
TAF10	9	0.068218	0.25743	1.0	101	5	-0.32122	0.47056	0.63596	1.0	330	2	-0.32122
HIST1H2BF	12	0.47884	0.78381	1.0	286	4	0.088537	0.47097	0.66788	1.0	331	5	0.088537
CCHCR1	12	0.11459	0.39168	1.0	127	6	-0.14521	0.47163	0.66789	1.0	332	4	-0.14521
TIGD5	12	0.5042	0.8033	1.0	296	3	0.032523	0.47241	0.66789	1.0	333	4	0.032523
DNAH1	12	0.77212	0.92723	1.0	393	3	0.063981	0.47355	0.66952	1.0	334	5	0.063981
GAPDH	12	0.12026	0.40471	1.0	130	6	-0.19004	0.47483	0.66952	1.0	335	4	-0.19004
PKLR	12	0.48714	0.7937	1.0	291	3	0.0073407	0.47671	0.66953	1.0	336	4	0.0073407
MBOAT7	12	0.89888	0.9671	1.0	429	2	0.064416	0.47766	0.6722	1.0	337	3	0.064416
RFX7	12	0.80299	0.945	1.0	404	2	0.065857	0.47808	0.6722	1.0	338	5	0.065857
OSGIN1	12	0.95137	0.98426	1.0	447	1	0.10998	0.47818	0.6722	1.0	339	4	0.10998
ISX-AS1	12	0.36646	0.69224	1.0	247	4	-0.024917	0.47867	0.67221	1.0	340	3	-0.024917
CCT6B	12	0.18878	0.52821	1.0	164	5	-0.038441	0.47985	0.67221	1.0	341	4	-0.038441
FOSL1	12	0.026452	0.12155	0.85966	68	7	-0.27758	0.48383	0.67398	1.0	342	3	-0.27758
FAM71B	12	0.24766	0.58002	1.0	192	4	0.058072	0.49265	0.67693	1.0	343	4	0.058072
HYOU1	12	0.0010275	0.0089014	0.125823	36	9	-0.54022	0.49351	0.67693	1.0	344	1	-0.54022
KDM3B	12	0.057839	0.22072	1.0	96	6	-0.15594	0.4971	0.67694	1.0	345	5	-0.15594
NRBP1	12	0.5068	0.80331	1.0	298	2	0.17603	0.49938	0.67694	1.0	346	5	0.17603
SALL2	12	0.34682	0.66591	1.0	244	5	0.14839	0.50966	0.68151	1.0	347	5	0.14839
UBR2	12	0.077259	0.28115	1.0	105	6	-0.14893	0.51383	0.68456	1.0	348	4	-0.14893
CYB5D1	12	0.2674	0.59723	1.0	202	5	-0.071841	0.51577	0.68457	1.0	349	3	-0.071841
GMEB1	12	0.59299	0.85222	1.0	335	3	-0.020777	0.52156	0.69085	1.0	350	3	-0.020777
UVRAG	12	0.026891	0.12156	0.85966	69	6	-0.29968	0.52377	0.69086	1.0	351	4	-0.29968
LYL1	12	0.6818	0.89521	1.0	361	3	-0.025128	0.5248	0.69404	1.0	352	4	-0.025128
LOC646471	12	0.34616	0.66591	1.0	243	5	-0.018455	0.52761	0.69836	1.0	353	4	-0.018455
FAM110D	12	0.80488	0.94573	1.0	405	2	0.11554	0.52917	0.69837	1.0	354	4	0.11554
INTS1	12	0.027012	0.12156	0.85966	70	5	-0.26603	0.53199	0.70357	1.0	355	1	-0.26603
SLC4A1AP	12	0.14406	0.43517	1.0	143	5	-0.16524	0.53215	0.70357	1.0	356	4	-0.16524
AP5Z1	12	0.32309	0.6439	1.0	233	4	-0.25581	0.53227	0.70357	1.0	357	3	-0.25581
TM4SF5	12	0.55941	0.83512	1.0	323	3	0.093964	0.53437	0.70358	1.0	358	4	0.093964
FADS2	12	0.76622	0.92722	1.0	390	3	-0.016353	0.53621	0.70595	1.0	359	4	-0.016353
B4GALT2	12	0.027131	0.12156	0.85966	71	5	0.027476	0.53667	0.70595	1.0	360	3	0.027476
LOC102723582	3	0.16684	0.3143	1.0	156	2	-0.3446	0.53691	0.50605	0.947641	361	1	-0.3446
SEC1P	12	0.60828	0.85795	1.0	338	3	-0.067467	0.54004	0.71161	1.0	362	5	-0.067467
TNFRSF8	12	0.088153	0.33859	1.0	111	6	-0.20326	0.54544	0.71732	1.0	363	5	-0.20326
WDR18	12	0.082138	0.29459	1.0	107	5	-0.14965	0.54642	0.71733	1.0	364	3	-0.14965
ZIM2	12	0.80171	0.9442	1.0	403	3	-0.065122	0.54953	0.71839	1.0	365	2	-0.065122
STRAP	12	0.8882	0.96517	1.0	426	2	0.11059	0.55044	0.7184	1.0	366	2	0.11059
RN7SK	6	0.97177	0.9827	1.0	459	0	0.026447	0.55291	0.66071	1.0	367	2	0.026447
TNFRSF4	12	0.56636	0.8384	1.0	328	3	0.059642	0.55674	0.72047	1.0	368	4	0.059642
ITIH1	12	0.51771	0.81171	1.0	303	2	0.11273	0.56778	0.7272	1.0	369	4	0.11273
HIST1H3F	12	0.28251	0.61269	1.0	208	5	-0.13967	0.57256	0.73142	1.0	370	3	-0.13967
RHOB	12	0.24362	0.57415	1.0	188	5	-0.20995	0.57471	0.73365	1.0	371	3	-0.20995
SPPL3	12	0.47629	0.7778	1.0	285	3	0.056572	0.57775	0.73366	1.0	372	2	0.056572
OTX1	12	0.090121	0.34061	1.0	113	5	-0.042723	0.58451	0.73907	1.0	373	3	-0.042723
ZFP36L2	12	0.56515	0.83717	1.0	327	4	-0.0065024	0.59249	0.74336	1.0	374	3	-0.0065024
RABIF	12	1.669e-05	0.00025263	0.005745	23	10	-0.85781	0.60023	0.75095	1.0	375	1	-0.85781
GTF2A2	12	0.16911	0.49058	1.0	157	5	-0.00088373	0.60847	0.75096	1.0	376	3	-0.00088373
UGT1A9	12	0.34503	0.66292	1.0	242	4	-0.019046	0.61252	0.75839	1.0	377	4	-0.019046
GAGE12B	6	0.47056	0.68672	1.0	282	2	0.066277	0.61807	0.69197	1.0	378	2	0.066277
H1F0	12	0.10059	0.37305	1.0	118	5	-0.063649	0.61892	0.76055	1.0	379	3	-0.063649
AGPAT6	12	0.93252	0.9787	1.0	441	2	0.064777	0.6192	0.76056	1.0	380	4	0.064777
SNAI3-AS1	12	0.50938	0.80477	1.0	301	3	-0.018235	0.62055	0.7625	1.0	381	3	-0.018235
CSK	12	0.55049	0.83036	1.0	315	2	0.048483	0.62086	0.7625	1.0	382	1	0.048483
TMEM138	12	0.48551	0.79369	1.0	290	4	-0.098717	0.62698	0.76251	1.0	383	4	-0.098717
NCOA3	12	0.99321	0.99488	1.0	485	0	0.11793	0.62778	0.76561	1.0	384	3	0.11793
POC5	12	0.40232	0.72705	1.0	257	4	-0.13827	0.63021	0.76562	1.0	385	4	-0.13827
DNAJC5G	12	0.33782	0.65778	1.0	236	5	-0.10863	0.6411	0.77404	1.0	386	3	-0.10863
EHD2	12	0.35082	0.66862	1.0	245	5	-0.11834	0.64217	0.77405	1.0	387	2	-0.11834
DMTF1	12	0.2552	0.58245	1.0	196	5	-0.081248	0.64388	0.77405	1.0	388	4	-0.081248
PXK	12	0.11598	0.39168	1.0	129	6	-0.23665	0.64999	0.78073	1.0	389	3	-0.23665
CUL5	12	0.50787	0.80331	1.0	299	4	-0.030882	0.65224	0.78199	1.0	390	4	-0.030882
ZNF131	9	0.92642	0.96173	1.0	437	1	-0.0067593	0.65292	0.75324	1.0	391	3	-0.0067593
RAB20	12	0.54854	0.83035	1.0	314	4	-0.032209	0.65603	0.78644	1.0	392	4	-0.032209
TFE3	12	0.15251	0.45891	1.0	148	6	-0.11302	0.659	0.78645	1.0	393	4	-0.11302
SETDB1	12	0.018901	0.10013	0.799458	62	7	-0.33191	0.6598	0.78645	1.0	394	4	-0.33191
SCX	12	0.74715	0.92004	1.0	383	1	0.083893	0.66101	0.79022	1.0	395	3	0.083893
B3GNT2	12	0.054068	0.2069	1.0	94	7	-0.22963	0.66263	0.79263	1.0	396	3	-0.22963
ZNF830	12	0.26331	0.58854	1.0	200	5	-0.21303	0.66758	0.80097	1.0	397	4	-0.21303
PREB	12	0.053979	0.2058	1.0	93	6	-0.20986	0.67029	0.80296	1.0	398	3	-0.20986
ACTR3	12	0.29842	0.62939	1.0	216	4	0.013675	0.68828	0.82038	1.0	399	3	0.013675
CHP1	12	0.089291	0.3406	1.0	112	6	-0.15884	0.70021	0.83305	1.0	400	4	-0.15884
ARID4B	12	0.03842	0.15529	0.966907	80	7	-0.21724	0.70308	0.83306	1.0	401	3	-0.21724
ZNF236	9	0.85338	0.93608	1.0	417	1	0.069042	0.70385	0.80618	1.0	402	3	0.069042
INSIG2	12	0.011014	0.060437	0.535743	57	7	-0.53545	0.7178	0.84279	1.0	403	4	-0.53545
EXOC1	12	0.2441	0.57415	1.0	189	4	-0.098505	0.71939	0.8428	1.0	404	4	-0.098505
CNOT3	12	0.38191	0.70127	1.0	253	4	0.051858	0.72186	0.84421	1.0	405	4	0.051858
PPIL2	12	0.0036663	0.031796	0.361512	45	8	-0.68432	0.72319	0.84422	1.0	406	2	-0.68432
GNAT2	12	0.050874	0.19815	1.0	92	7	-0.19456	0.72713	0.84802	1.0	407	4	-0.19456
HIST1H2BI	12	0.12177	0.40471	1.0	131	5	-0.15878	0.74005	0.85416	1.0	408	4	-0.15878
MIER3	12	0.3028	0.63063	1.0	219	5	-0.10898	0.74089	0.85416	1.0	409	3	-0.10898
HOXD13	12	0.30344	0.63063	1.0	220	5	-0.087326	0.75102	0.86153	1.0	410	4	-0.087326
CITED2	12	0.10929	0.38581	1.0	123	6	-0.13398	0.75438	0.86406	1.0	411	4	-0.13398
USF2	12	0.04066	0.1553	0.966907	83	7	-0.21547	0.75556	0.8651	1.0	412	2	-0.21547
LOC105371789	6	0.26942	0.4868	1.0	203	3	-0.13158	0.75768	0.80288	1.0	413	2	-0.13158
GAGE1	12	0.98794	0.99271	1.0	473	1	0.015382	0.75814	0.86511	1.0	414	3	0.015382
HIST1H2BK	12	0.76868	0.92723	1.0	391	3	-0.040155	0.76084	0.86643	1.0	415	4	-0.040155
ATP6V1G2	12	0.028553	0.12338	0.85966	74	6	-0.16904	0.77502	0.87157	1.0	416	1	-0.16904
RC3H1	12	0.21419	0.54925	1.0	173	4	-0.081721	0.77604	0.87157	1.0	417	2	-0.081721
EXOC8	12	0.028346	0.12338	0.85966	72	5	-0.24167	0.78118	0.87288	1.0	418	1	-0.24167
TMEM253	12	0.23206	0.56448	1.0	179	5	-0.16823	0.78443	0.87641	1.0	419	2	-0.16823
KAT8	9	0.25994	0.54077	1.0	199	3	-0.17719	0.79384	0.86306	1.0	420	2	-0.17719
USO1	12	7.2365e-11	4.9535e-06	0.000136	10	10	-1.3157	0.79569	0.88968	1.0	421	1	-1.3157
DNLZ	12	0.62367	0.87093	1.0	345	3	0.011235	0.79753	0.88969	1.0	422	3	0.011235
OLR1	12	0.56339	0.83716	1.0	325	3	0.039037	0.79862	0.88969	1.0	423	3	0.039037
ZNF207	9	0.022366	0.088009	0.742395	66	5	-0.33828	0.8002	0.86307	1.0	424	2	-0.33828
TP53	12	0.29725	0.62939	1.0	215	2	0.054152	0.81096	0.89443	1.0	425	3	0.054152
HNF4A	12	0.33825	0.65778	1.0	238	4	-0.12049	0.81217	0.89443	1.0	426	3	-0.12049
P4HA2-AS1	12	0.19073	0.52987	1.0	165	5	-0.11476	0.81259	0.89443	1.0	427	3	-0.11476
CDK5RAP3	12	0.0033399	0.027953	0.339981	43	8	-0.75247	0.81859	0.89528	1.0	428	2	-0.75247
GTF2E2	9	0.095419	0.32358	1.0	114	4	-0.16766	0.81957	0.87912	1.0	429	1	-0.16766
USP24	12	0.21669	0.54926	1.0	174	5	-0.05532	0.82133	0.89528	1.0	430	3	-0.05532
GPBP1L1	12	0.28985	0.62633	1.0	212	5	-0.031012	0.82172	0.89528	1.0	431	3	-0.031012
SETD1A	12	0.9379	0.98038	1.0	445	2	0.078633	0.82268	0.89602	1.0	432	3	0.078633
TFDP1	12	0.10299	0.37306	1.0	119	5	-0.068021	0.82404	0.89602	1.0	433	2	-0.068021
TMEM214	12	0.17778	0.5068	1.0	158	5	-0.095876	0.82669	0.89602	1.0	434	2	-0.095876
MARVELD3	12	0.14064	0.4298	1.0	139	6	-0.20484	0.83154	0.89603	1.0	435	3	-0.20484
FARSA	9	0.12237	0.37503	1.0	132	4	-0.20677	0.83674	0.88381	1.0	436	2	-0.20677
RPS9	9	0.11489	0.3473	1.0	128	5	-0.23724	0.84374	0.88887	1.0	437	1	-0.23724
EWSR1	12	0.2257	0.55988	1.0	178	5	-0.054164	0.84735	0.90731	1.0	438	3	-0.054164
KDM6A	12	0.049839	0.19815	1.0	90	7	-0.29676	0.8559	0.90973	1.0	439	2	-0.29676
MSI2	12	0.047941	0.18947	1.0	89	7	-0.24336	0.86742	0.9211	1.0	440	1	-0.24336
GID4	12	0.37773	0.70126	1.0	251	4	-0.085577	0.87205	0.92717	1.0	441	3	-0.085577
EXOC7	12	0.0091928	0.055583	0.526089	53	8	-0.34109	0.87686	0.9285	1.0	442	2	-0.34109
MYBBP1A	12	0.010188	0.057337	0.526089	56	8	-0.33258	0.88004	0.93117	1.0	443	2	-0.33258
ZNF300	12	0.72347	0.91257	1.0	373	3	-0.097063	0.88429	0.93346	1.0	444	2	-0.097063
UCKL1-AS1	6	0.45569	0.6643	1.0	275	2	0.043193	0.88661	0.8705	1.0	445	1	0.043193
GPS2	12	0.23879	0.56901	1.0	184	5	-0.044246	0.88669	0.93613	1.0	446	3	-0.044246
FARSB	9	0.11444	0.3473	1.0	125	4	-0.028549	0.88846	0.91317	1.0	447	2	-0.028549
ZNF233	12	0.3382	0.65778	1.0	237	5	-0.12049	0.89305	0.94001	1.0	448	2	-0.12049
PIK3C3	12	0.0012613	0.01014	0.139555	38	8	-0.64242	0.89874	0.94403	1.0	449	2	-0.64242
MCCC2	12	0.47315	0.77779	1.0	283	2	-0.067497	0.89973	0.94525	1.0	450	3	-0.067497
LINC01602	3	0.2828	0.41229	1.0	209	1	-0.10345	0.89987	0.87563	1.0	451	0	-0.10345
MED26	12	0.00077158	0.005969	0.089193	35	9	-0.56418	0.91632	0.95272	1.0	452	1	-0.56418
CCDC101	12	0.057402	0.21987	1.0	95	7	-0.25365	0.92271	0.9574	1.0	453	2	-0.25365
PRMT1	12	0.010188	0.057337	0.526089	55	8	-0.50131	0.92526	0.95804	1.0	454	2	-0.50131
GNB2L1	12	0.16154	0.47718	1.0	154	6	-0.30356	0.92526	0.95804	1.0	455	2	-0.30356
EEF1DP3	6	0.55553	0.74205	1.0	321	2	-0.10794	0.92757	0.89879	1.0	456	1	-0.10794
MIR5089	6	0.29172	0.5295	1.0	213	3	-0.11636	0.93295	0.90806	1.0	457	1	-0.11636
RNF113A	12	0.013791	0.072782	0.634413	59	8	-0.48341	0.93924	0.96152	1.0	458	2	-0.48341
TMEM161A	12	0.023636	0.11675	0.85966	67	6	-0.30659	0.94466	0.96284	1.0	459	2	-0.30659
TRAPPC2L	12	0.00018809	0.0023133	0.039027	30	9	-0.43918	0.94834	0.96285	1.0	460	2	-0.43918
FRYL	12	0.3797	0.70127	1.0	252	4	-0.031566	0.9496	0.96285	1.0	461	2	-0.031566
GPN3	9	0.011324	0.059169	0.533545	58	6	-0.60464	0.95007	0.95248	1.0	462	1	-0.60464
GTF2F2	9	0.020559	0.079419	0.680922	64	5	-0.26111	0.95007	0.95248	1.0	463	1	-0.26111
XBP1	12	0.021726	0.10482	0.808785	65	7	-0.28834	0.95172	0.96427	1.0	464	1	-0.28834
HGFAC	12	0.0078758	0.049015	0.492975	51	8	-0.27334	0.95423	0.96565	1.0	465	1	-0.27334
HAPLN4	12	0.14104	0.4298	1.0	140	4	-0.047857	0.95427	0.96565	1.0	466	2	-0.047857
LOC100996351	9	0.12751	0.3847	1.0	135	5	-0.29577	0.95528	0.95626	1.0	467	1	-0.29577
TMEM258	12	0.0064603	0.044279	0.463161	48	8	-0.36216	0.95995	0.96746	1.0	468	1	-0.36216
SUMO2	12	0.039169	0.15529	0.966907	81	7	-0.26894	0.9601	0.96747	1.0	469	2	-0.26894
ICAM3	12	0.25811	0.58246	1.0	197	5	-0.11224	0.96621	0.97245	1.0	470	1	-0.11224
SREBF2	12	1.5174e-13	4.9535e-06	0.000136	8	11	-1.3561	0.97043	0.97568	1.0	471	1	-1.3561
PARP3	12	0.25985	0.58246	1.0	198	5	-0.0020773	0.97151	0.97689	1.0	472	2	-0.0020773
GPN1	6	0.029894	0.098629	0.799458	76	4	-0.66015	0.97337	0.96174	1.0	473	0	-0.66015
TUT1	6	0.017854	0.055969	0.526089	61	4	-0.83312	0.97454	0.96242	1.0	474	0	-0.83312
KMT2A	12	0.059268	0.22674	1.0	97	7	-0.15037	0.9748	0.97957	1.0	475	2	-0.15037
PIAS1	12	0.034632	0.13796	0.925037	78	7	-0.24131	0.97798	0.98305	1.0	476	2	-0.24131
GPN2	6	0.0086528	0.031172	0.361512	52	4	-1.0028	0.98471	0.97511	1.0	477	0	-1.0028
GTF3A	12	9.6023e-06	9.4116e-05	0.002344	20	9	-0.94786	0.98554	0.98592	1.0	478	1	-0.94786
STT3A	9	0.0011841	0.0069299	0.100676	37	7	-0.78931	0.986	0.97725	1.0	479	1	-0.78931
ZBTB11	9	0.061415	0.21746	1.0	99	5	-0.24636	0.98687	0.9781	1.0	480	1	-0.24636
RAB10	12	8.9753e-05	0.0013127	0.026405	25	9	-0.76389	0.98737	0.98651	1.0	481	1	-0.76389
LOC100506990	9	0.097716	0.33042	1.0	115	5	-0.35782	0.98808	0.97988	1.0	482	1	-0.35782
KLF6	12	0.0016966	0.01228	0.154392	41	8	-0.50005	0.98942	0.9876	1.0	483	1	-0.50005
RNASEK-C17orf49	12	0.266	0.59722	1.0	201	4	-0.086658	0.99268	0.98916	1.0	484	1	-0.086658
LAS1L	9	0.039924	0.15137	0.966907	82	5	-0.47576	0.99276	0.98685	1.0	485	0	-0.47576
TEN1	12	0.15378	0.45892	1.0	149	4	-0.18535	0.99329	0.98946	1.0	486	1	-0.18535
AP2M1	12	0.00011993	0.0014811	0.028689	27	9	-0.52849	0.99462	0.9902	1.0	487	1	-0.52849
MESDC2	12	1.3505e-05	0.00015356	0.00365	22	10	-0.87557	0.99626	0.99279	1.0	488	1	-0.87557
MED20	12	0.010176	0.057337	0.526089	54	6	-0.43072	0.99639	0.9928	1.0	489	1	-0.43072
KIAA1683	9	0.028453	0.10516	0.808785	73	6	-0.25211	0.99691	0.99381	1.0	490	0	-0.25211
PGM1	12	0.18188	0.51971	1.0	161	5	-0.075332	0.99769	0.99462	1.0	491	0	-0.075332
INTS12	12	0.0034087	0.031569	0.361512	44	9	-0.31254	0.99781	0.99496	1.0	492	0	-0.31254
HNRNPU	12	0.019167	0.10089	0.799458	63	7	-0.46252	0.99802	0.99568	1.0	493	0	-0.46252
POLR3H	12	0.00029557	0.0029077	0.047523	32	10	-0.79797	0.99811	0.99589	1.0	494	0	-0.79797
