id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
TNFRSF4	12	0.63949	0.95782	1.0	274	2	0.13478	0.30164	0.50127	1.0	246	6	0.13478
DMTF1	12	0.5075	0.94504	1.0	229	3	0.018618	0.30269	0.50127	1.0	247	4	0.018618
CTU2	12	0.63571	0.95781	1.0	271	2	0.067228	0.30672	0.50433	1.0	248	5	0.067228
PHF23	12	0.33348	0.89236	1.0	168	3	0.050929	0.30809	0.51604	1.0	249	4	0.050929
CNN1	12	0.96146	0.99599	1.0	421	0	0.14509	0.30849	0.51604	1.0	250	6	0.14509
ZNF484	12	0.20452	0.82441	1.0	127	4	0.20053	0.30909	0.51834	1.0	251	6	0.20053
YY1	12	0.27142	0.86938	1.0	152	4	0.10106	0.31077	0.52048	1.0	252	3	0.10106
CSDE1	12	0.035379	0.51091	1.0	71	6	0.0024681	0.31311	0.521	1.0	253	5	0.0024681
PXK	12	0.9017	0.98918	1.0	371	1	0.2192	0.31761	0.5269	1.0	254	7	0.2192
SLC25A40	12	0.94203	0.99445	1.0	395	1	0.20908	0.31866	0.52691	1.0	255	6	0.20908
LINC01483	12	0.34664	0.8979	1.0	172	3	0.14578	0.32194	0.52944	1.0	256	6	0.14578
PRR3	12	0.76216	0.98173	1.0	324	2	0.14897	0.32598	0.53327	1.0	257	7	0.14897
AGPAT4	12	0.18943	0.80956	1.0	122	2	0.17863	0.32605	0.53328	1.0	258	6	0.17863
DNAH1	12	0.78784	0.98459	1.0	338	2	0.12192	0.32667	0.53328	1.0	259	5	0.12192
HGFAC	12	0.64199	0.95861	1.0	275	2	0.12219	0.3304	0.5355	1.0	260	7	0.12219
HARBI1	12	0.73073	0.97753	1.0	309	2	0.16663	0.33121	0.5355	1.0	261	7	0.16663
BPTF	12	0.32297	0.88871	1.0	165	3	-0.023354	0.33275	0.53551	1.0	262	4	-0.023354
ZFP69	12	0.95951	0.99599	1.0	420	0	-0.077726	0.33487	0.53624	1.0	263	5	-0.077726
BRD2	12	0.79259	0.98594	1.0	342	1	0.19099	0.33647	0.53712	1.0	264	7	0.19099
USP32P2	12	0.87293	0.98848	1.0	364	1	0.22703	0.33709	0.53781	1.0	265	6	0.22703
AKAP9	12	0.32141	0.88815	1.0	164	2	0.13314	0.33931	0.53873	1.0	266	7	0.13314
LYL1	12	0.88107	0.98849	1.0	366	1	0.0282	0.34095	0.53874	1.0	267	4	0.0282
ZBTB11	9	0.36529	0.86223	1.0	182	2	0.26654	0.34642	0.48899	1.0	268	5	0.26654
DCPS	12	0.97993	0.99816	1.0	445	0	0.1703	0.34949	0.55683	1.0	269	6	0.1703
A1BG-AS1	12	0.95523	0.9953	1.0	412	0	0.11178	0.35438	0.55894	1.0	270	5	0.11178
CNPY3	12	0.52442	0.94698	1.0	240	2	0.1116	0.35616	0.55894	1.0	271	6	0.1116
GAGE1	12	0.24055	0.84809	1.0	144	4	0.10687	0.36304	0.56223	1.0	272	4	0.10687
B4GALT2	12	0.6459	0.95991	1.0	277	2	0.044361	0.36372	0.56224	1.0	273	5	0.044361
SP2-AS1	12	0.069923	0.63385	1.0	82	4	0.14836	0.36423	0.56339	1.0	274	6	0.14836
HTRA1	12	0.77066	0.98243	1.0	327	1	0.095778	0.3696	0.56618	1.0	275	6	0.095778
ZNF146	12	0.76495	0.98207	1.0	325	2	0.1007	0.3715	0.56618	1.0	276	6	0.1007
CSK	12	0.2244	0.84496	1.0	134	4	-0.055292	0.37253	0.56618	1.0	277	5	-0.055292
CDIPT	12	0.2441	0.85101	1.0	145	4	0.029762	0.37606	0.56619	1.0	278	3	0.029762
RFX7	12	0.97733	0.99815	1.0	440	0	0.10999	0.38022	0.56796	1.0	279	3	0.10999
HIST1H2BF	12	0.36182	0.90129	1.0	180	3	0.091265	0.38461	0.57108	1.0	280	6	0.091265
DAGLA	12	0.50077	0.9438	1.0	226	3	0.05282	0.38818	0.57195	1.0	281	4	0.05282
MAU2	12	0.049844	0.56952	1.0	79	5	0.0061138	0.39297	0.5829	1.0	282	5	0.0061138
SRCAP	12	0.51616	0.9457	1.0	235	2	-0.026869	0.39446	0.58427	1.0	283	4	-0.026869
LIN52	12	0.16305	0.78146	1.0	117	4	0.0086487	0.40008	0.58494	1.0	284	4	0.0086487
TIGD5	12	0.44123	0.92854	1.0	206	2	0.13655	0.41087	0.59049	1.0	285	6	0.13655
LOC100270746	12	0.45701	0.93526	1.0	213	2	0.14802	0.41269	0.5905	1.0	286	6	0.14802
ZNF626	12	0.23879	0.84809	1.0	142	4	0.12755	0.4159	0.59935	1.0	287	5	0.12755
KAT8	9	0.090612	0.60726	1.0	91	4	0.12461	0.41835	0.55951	1.0	288	4	0.12461
GMEB1	12	0.6319	0.9572	1.0	269	2	0.16021	0.42211	0.60148	1.0	289	6	0.16021
CHP1	12	0.14765	0.76278	1.0	110	3	0.040951	0.42322	0.60268	1.0	290	5	0.040951
HOXD13	12	0.67231	0.96441	1.0	282	2	0.21059	0.42389	0.60269	1.0	291	6	0.21059
RPS25	12	0.011095	0.34457	1.0	60	4	0.074509	0.4275	0.60537	1.0	292	5	0.074509
VOPP1	12	0.43709	0.92853	1.0	203	2	0.033619	0.43004	0.60666	1.0	293	5	0.033619
SPI1	12	0.33263	0.89235	1.0	167	3	0.010378	0.43147	0.608	1.0	294	5	0.010378
ARID4B	12	0.96928	0.99644	1.0	431	0	0.12003	0.43337	0.608	1.0	295	6	0.12003
SREBF2	12	0.45323	0.93295	1.0	212	2	0.080034	0.43709	0.6107	1.0	296	5	0.080034
LOC105371789	6	0.46134	0.83132	1.0	215	1	0.10707	0.43839	0.57644	1.0	297	3	0.10707
ZIM2	12	0.95401	0.9953	1.0	410	1	0.13068	0.43867	0.61157	1.0	298	6	0.13068
ISX-AS1	12	0.95125	0.99473	1.0	406	1	0.012192	0.44427	0.61158	1.0	299	4	0.012192
HNRNPU	12	0.19156	0.81102	1.0	124	4	0.03871	0.44593	0.61158	1.0	300	6	0.03871
OSGIN1	12	0.28903	0.87733	1.0	158	2	0.10784	0.44871	0.6129	1.0	301	4	0.10784
PHF20	12	0.95036	0.99473	1.0	403	1	0.2254	0.44984	0.6129	1.0	302	6	0.2254
GNAT2	12	0.59119	0.95443	1.0	253	1	0.11383	0.45195	0.61291	1.0	303	6	0.11383
SLC35F5	12	0.55044	0.94971	1.0	245	2	0.014869	0.45265	0.61291	1.0	304	4	0.014869
RFX1	12	0.73117	0.97753	1.0	310	2	0.069992	0.45564	0.61608	1.0	305	4	0.069992
DMPK	12	0.39655	0.91133	1.0	192	2	0.080851	0.45728	0.61608	1.0	306	6	0.080851
DMRTA2	12	0.97706	0.99815	1.0	439	0	0.12271	0.45994	0.61609	1.0	307	6	0.12271
ICAM3	12	0.77316	0.98307	1.0	328	2	0.10943	0.46083	0.61609	1.0	308	6	0.10943
RDH14	12	0.3863	0.90632	1.0	188	3	0.16354	0.46638	0.61954	1.0	309	6	0.16354
ZMAT5	12	0.020129	0.4205	1.0	65	5	0.14331	0.46682	0.61954	1.0	310	6	0.14331
ZKSCAN8	12	0.84105	0.98736	1.0	353	1	0.11166	0.46706	0.62059	1.0	311	6	0.11166
C16orf62	12	0.94133	0.99445	1.0	393	1	0.14802	0.46715	0.62059	1.0	312	5	0.14802
HERPUD2	12	0.94434	0.99446	1.0	397	1	0.073859	0.46775	0.62059	1.0	313	5	0.073859
LINC01602	3	0.72604	0.86267	1.0	308	0	0.22211	0.47269	0.52188	1.0	314	2	0.22211
THOP1	12	0.78581	0.984	1.0	337	1	-0.0211	0.4816	0.62524	1.0	315	5	-0.0211
SRGAP2	12	0.018522	0.40996	1.0	64	6	-0.15702	0.48486	0.62764	1.0	316	3	-0.15702
KIAA0895	12	0.89462	0.98881	1.0	369	1	0.19743	0.48515	0.62764	1.0	317	5	0.19743
HIST1H2BK	12	0.48312	0.94202	1.0	221	3	0.13143	0.48839	0.62765	1.0	318	6	0.13143
CASR	9	0.38003	0.86224	1.0	187	2	0.068815	0.49067	0.62003	1.0	319	4	0.068815
PARP3	12	0.68622	0.96854	1.0	287	2	0.07005	0.4911	0.62881	1.0	320	5	0.07005
WFDC1	12	0.95299	0.99498	1.0	408	1	0.097905	0.49417	0.6331	1.0	321	6	0.097905
TM4SF5	12	0.38698	0.90632	1.0	189	2	0.11621	0.49506	0.64104	1.0	322	6	0.11621
WWP1	12	0.30228	0.88175	1.0	160	3	0.14118	0.4964	0.64292	1.0	323	6	0.14118
DYNLL1	12	0.80261	0.9862	1.0	345	1	0.072224	0.49703	0.64292	1.0	324	5	0.072224
ZNF506	12	0.13093	0.74469	1.0	107	4	0.10244	0.50218	0.64663	1.0	325	6	0.10244
HIST1H2BH	12	0.82518	0.98735	1.0	348	1	0.0059897	0.51206	0.65546	1.0	326	4	0.0059897
TIPARP	12	0.36632	0.90406	1.0	183	3	0.090522	0.51262	0.65546	1.0	327	5	0.090522
ADNP	12	0.59697	0.95511	1.0	255	2	0.06334	0.51867	0.66027	1.0	328	5	0.06334
GPS2	12	0.37251	0.90407	1.0	186	3	0.0010163	0.52251	0.66272	1.0	329	5	0.0010163
OR13C2	12	0.94367	0.99446	1.0	396	1	0.090987	0.5267	0.66994	1.0	330	5	0.090987
MID1	12	0.86154	0.98785	1.0	357	1	0.10404	0.52917	0.66995	1.0	331	5	0.10404
KMT2A	12	0.13611	0.74655	1.0	108	4	0.024347	0.53279	0.68414	1.0	332	5	0.024347
C9orf163	12	0.36126	0.90129	1.0	178	3	0.066136	0.53666	0.68752	1.0	333	5	0.066136
MEIKIN	12	0.35563	0.90021	1.0	175	3	0.15343	0.53846	0.68869	1.0	334	5	0.15343
ATF4	12	0.61811	0.95666	1.0	265	2	-0.041749	0.53945	0.69189	1.0	335	2	-0.041749
TBC1D29	12	0.43916	0.92854	1.0	205	2	0.13807	0.54117	0.69189	1.0	336	6	0.13807
SLC4A1AP	12	0.042838	0.53913	1.0	77	4	0.10253	0.54252	0.69189	1.0	337	5	0.10253
ZNF512B	12	0.48074	0.94201	1.0	220	1	0.068706	0.54476	0.69189	1.0	338	5	0.068706
PKLR	12	0.036715	0.51532	1.0	74	4	0.025683	0.54492	0.69189	1.0	339	3	0.025683
MSI2	12	0.60341	0.95512	1.0	260	2	0.15091	0.54602	0.6919	1.0	340	6	0.15091
H1F0	12	0.3517	0.89882	1.0	174	3	0.029289	0.55524	0.70209	1.0	341	5	0.029289
AP2M1	12	5.331e-05	0.023584	0.401889	28	9	-0.31977	0.55674	0.70869	1.0	342	1	-0.31977
TEFM	12	0.23073	0.84808	1.0	140	2	0.084685	0.55832	0.70869	1.0	343	6	0.084685
MBOAT7	12	0.21933	0.83792	1.0	132	3	-0.016043	0.55834	0.70869	1.0	344	3	-0.016043
TGIF1	12	0.91574	0.99042	1.0	377	1	0.0722	0.55847	0.70869	1.0	345	5	0.0722
HIST1H2BI	12	0.27902	0.8765	1.0	154	4	0.12904	0.56358	0.71145	1.0	346	6	0.12904
EWSR1	12	0.51099	0.94505	1.0	232	3	-0.015429	0.56647	0.71396	1.0	347	4	-0.015429
AP5Z1	12	0.15462	0.77366	1.0	112	4	-0.025775	0.57376	0.72226	1.0	348	5	-0.025775
LOC100131626	9	0.11347	0.66032	1.0	104	4	0.01271	0.57491	0.72754	1.0	349	3	0.01271
CAB39	12	0.50185	0.9438	1.0	227	3	0.1415	0.58276	0.72339	1.0	350	5	0.1415
OLR1	12	0.98491	0.9985	1.0	452	0	0.058204	0.58856	0.7295	1.0	351	5	0.058204
RHOB	12	0.10194	0.70354	1.0	100	4	0.060218	0.59119	0.73039	1.0	352	4	0.060218
ZNF860	12	0.38714	0.90632	1.0	190	3	-0.022715	0.59309	0.7316	1.0	353	5	-0.022715
ARCN1	12	0.41064	0.91942	1.0	197	2	0.1143	0.59368	0.73161	1.0	354	4	0.1143
EML2	12	0.16777	0.78525	1.0	118	3	0.038683	0.59527	0.73825	1.0	355	5	0.038683
TREM1	12	0.95726	0.99531	1.0	415	0	0.052723	0.60359	0.74707	1.0	356	4	0.052723
ABCA1	12	0.85717	0.98756	1.0	356	1	0.088816	0.604	0.74707	1.0	357	5	0.088816
LOC102723582	3	0.55992	0.75368	1.0	247	0	-0.025467	0.60578	0.57366	1.0	358	1	-0.025467
DEF6	12	0.44455	0.93189	1.0	209	3	-0.043628	0.6085	0.74825	1.0	359	4	-0.043628
GNB2L1	12	0.41859	0.92192	1.0	198	3	0.13116	0.61297	0.75557	1.0	360	5	0.13116
TMEM138	12	0.22787	0.84586	1.0	138	2	0.10787	0.61599	0.75558	1.0	361	5	0.10787
DNAJB14	12	0.17071	0.78684	1.0	119	4	-0.033857	0.61699	0.75558	1.0	362	2	-0.033857
NFYC	12	0.015603	0.38897	1.0	63	6	-0.12232	0.6245	0.76636	1.0	363	4	-0.12232
OST4	12	0.0045996	0.22616	1.0	51	7	-0.24187	0.6278	0.77084	1.0	364	2	-0.24187
HOXC6	12	0.66417	0.96307	1.0	280	2	-0.0074442	0.63156	0.77187	1.0	365	1	-0.0074442
CUL5	12	0.95534	0.99531	1.0	413	0	0.11989	0.63423	0.77817	1.0	366	5	0.11989
ZC3H11A	12	0.45082	0.93294	1.0	211	2	-0.039904	0.64	0.78407	1.0	367	5	-0.039904
SETDB1	12	0.34328	0.89789	1.0	170	3	0.10132	0.64861	0.79759	1.0	368	5	0.10132
ZNF217	12	0.44816	0.93294	1.0	210	3	-0.041783	0.64872	0.79759	1.0	369	4	-0.041783
CPSF7	12	0.091109	0.68453	1.0	92	4	0.023988	0.65009	0.79873	1.0	370	4	0.023988
PPCDC	12	0.70955	0.97355	1.0	299	2	0.056026	0.65417	0.79983	1.0	371	5	0.056026
P4HA2-AS1	12	0.25393	0.85275	1.0	147	4	-0.069947	0.65888	0.802	1.0	372	4	-0.069947
PDE1A	12	0.30644	0.88281	1.0	162	3	0.02701	0.66342	0.80634	1.0	373	1	0.02701
WRAP53	12	0.73248	0.97754	1.0	311	2	0.052098	0.66594	0.80815	1.0	374	4	0.052098
CCHCR1	12	0.071662	0.63507	1.0	84	5	-0.067236	0.66688	0.81218	1.0	375	4	-0.067236
MIER3	12	0.47025	0.93874	1.0	216	3	0.0079993	0.66756	0.81218	1.0	376	3	0.0079993
ZC3H13	12	0.47519	0.94097	1.0	217	3	-0.066019	0.67382	0.82058	1.0	377	2	-0.066019
USF1	12	0.52633	0.94699	1.0	241	2	0.079683	0.67984	0.83099	1.0	378	5	0.079683
LOC101930085	9	0.91603	0.98464	1.0	378	0	0.062801	0.68123	0.78915	1.0	379	3	0.062801
LOC100506990	9	0.33573	0.85712	1.0	169	2	0.041835	0.68772	0.79928	1.0	380	2	0.041835
HAPLN4	12	0.44316	0.92959	1.0	208	3	0.071396	0.69307	0.83392	1.0	381	5	0.071396
TRAPPC2L	12	0.35998	0.90022	1.0	176	3	0.035256	0.69528	0.83393	1.0	382	4	0.035256
SYTL3	12	0.43034	0.92736	1.0	200	3	-0.042403	0.70465	0.83991	1.0	383	4	-0.042403
HAVCR1	12	0.27717	0.87407	1.0	153	4	-0.05122	0.7069	0.83992	1.0	384	5	-0.05122
MED26	12	0.32116	0.88815	1.0	163	3	0.041568	0.70918	0.83992	1.0	385	5	0.041568
SNX19	12	0.83663	0.98735	1.0	352	1	0.035644	0.71011	0.83992	1.0	386	5	0.035644
GID4	12	0.21202	0.82859	1.0	130	4	0.062528	0.7124	0.84137	1.0	387	5	0.062528
EXOC7	12	0.015386	0.38768	1.0	62	6	-0.13846	0.72319	0.84991	1.0	388	2	-0.13846
ATP6V1G2	12	0.43592	0.92853	1.0	202	3	0.11126	0.72638	0.85245	1.0	389	5	0.11126
SUSD5	12	0.25297	0.85275	1.0	146	3	0.092957	0.72859	0.85316	1.0	390	5	0.092957
MTA2	12	0.39164	0.90868	1.0	191	3	0.028117	0.72894	0.85387	1.0	391	4	0.028117
POC5	12	0.091794	0.68453	1.0	93	5	-0.022264	0.73732	0.85904	1.0	392	5	-0.022264
RBM10	12	0.17226	0.78841	1.0	120	4	-0.073902	0.74238	0.86111	1.0	393	3	-0.073902
YBX2	12	0.20928	0.82858	1.0	129	4	0.039913	0.74338	0.86284	1.0	394	4	0.039913
KDM3B	12	0.40934	0.91942	1.0	195	3	0.038326	0.745	0.86469	1.0	395	3	0.038326
INSIG2	12	0.52167	0.94571	1.0	238	3	0.12879	0.74742	0.86609	1.0	396	4	0.12879
ATP13A1	12	0.048295	0.54925	1.0	78	5	0.046744	0.74802	0.86609	1.0	397	5	0.046744
KDM6A	12	0.77405	0.98307	1.0	329	1	0.1142	0.74911	0.8661	1.0	398	4	0.1142
NCOA3	12	0.081995	0.65194	1.0	87	4	0.071658	0.74978	0.86699	1.0	399	5	0.071658
COX5A	12	0.15186	0.76932	1.0	111	4	-0.040916	0.75086	0.8677	1.0	400	3	-0.040916
GTF2E2	9	0.0052627	0.19581	1.0	53	5	-0.29631	0.75135	0.82792	1.0	401	2	-0.29631
ACTR3	12	0.26025	0.86127	1.0	150	4	0.053014	0.7553	0.86832	1.0	402	4	0.053014
HNF4A	12	0.011095	0.34457	1.0	59	6	-0.26548	0.75556	0.86832	1.0	403	2	-0.26548
UBR2	12	0.17342	0.78842	1.0	121	4	-0.096728	0.75714	0.86833	1.0	404	3	-0.096728
SEC1P	12	0.086073	0.66872	1.0	90	4	0.016677	0.7597	0.86901	1.0	405	3	0.016677
PLCG1-AS1	12	0.085249	0.66703	1.0	89	4	-0.027081	0.76067	0.86901	1.0	406	4	-0.027081
RPP14	12	0.28087	0.8765	1.0	155	4	-0.19222	0.7624	0.86901	1.0	407	4	-0.19222
CLEC3B	12	0.76069	0.98129	1.0	323	1	0.03538	0.76721	0.87142	1.0	408	3	0.03538
EXOC2	12	0.00069963	0.085046	0.988428	43	7	-0.28261	0.77006	0.87143	1.0	409	2	-0.28261
TOP1	12	0.040356	0.53492	1.0	76	5	-0.016946	0.77188	0.87218	1.0	410	4	-0.016946
FAM71B	12	0.47574	0.94098	1.0	218	3	-0.0042688	0.77829	0.87292	1.0	411	4	-0.0042688
PRMT1	12	0.22745	0.84586	1.0	137	4	-0.082812	0.78191	0.87365	1.0	412	2	-0.082812
APOE	12	0.19873	0.8173	1.0	125	3	0.11108	0.78526	0.87543	1.0	413	4	0.11108
PPIL2	12	0.28494	0.87651	1.0	157	3	-0.1491	0.78855	0.87715	1.0	414	3	-0.1491
PSORS1C3	12	0.69337	0.97019	1.0	291	2	0.045305	0.79064	0.87884	1.0	415	4	0.045305
ZNF300	12	0.82745	0.98735	1.0	349	1	0.070156	0.79914	0.88199	1.0	416	4	0.070156
SPDEF	12	0.022844	0.43649	1.0	67	5	-0.08176	0.8016	0.882	1.0	417	3	-0.08176
ZNF131	9	0.035776	0.42682	1.0	72	4	0.021457	0.81381	0.86619	1.0	418	3	0.021457
COPS2	12	0.49915	0.9438	1.0	225	3	0.072899	0.81548	0.88813	1.0	419	4	0.072899
EPB41	12	0.53332	0.94901	1.0	243	3	-0.017456	0.81694	0.88882	1.0	420	4	-0.017456
UVRAG	12	0.094217	0.69052	1.0	97	5	-0.078055	0.8178	0.88883	1.0	421	2	-0.078055
MCM3	12	0.11411	0.72486	1.0	105	5	0.064282	0.82055	0.8906	1.0	422	4	0.064282
EEF1DP3	6	0.58687	0.87652	1.0	251	1	0.039176	0.82532	0.83242	1.0	423	2	0.039176
VPS72	12	0.10204	0.70354	1.0	101	3	-0.14665	0.82651	0.89155	1.0	424	3	-0.14665
XBP1	12	0.20322	0.8244	1.0	126	4	-0.054382	0.82657	0.89156	1.0	425	2	-0.054382
YJEFN3	12	0.19051	0.80957	1.0	123	4	-0.029491	0.82869	0.893	1.0	426	4	-0.029491
CTCF	12	0.15853	0.77367	1.0	114	4	-0.027147	0.83299	0.89476	1.0	427	3	-0.027147
GMPPB	12	0.6808	0.96726	1.0	285	2	0.053316	0.83505	0.89655	1.0	428	4	0.053316
STAM	12	0.60347	0.95512	1.0	261	2	-0.054623	0.84401	0.90487	1.0	429	3	-0.054623
COPS3	12	0.23932	0.84809	1.0	143	2	0.024281	0.85081	0.91161	1.0	430	3	0.024281
TP53	12	0.60911	0.95584	1.0	263	2	0.041668	0.85164	0.91162	1.0	431	3	0.041668
VHL	12	0.25776	0.85613	1.0	149	4	0.070235	0.85215	0.91162	1.0	432	4	0.070235
LSM12	12	0.5994	0.95511	1.0	257	2	-0.0013143	0.85906	0.91602	1.0	433	2	-0.0013143
ZNF157	12	0.8725	0.98848	1.0	363	1	0.051213	0.86292	0.91729	1.0	434	4	0.051213
UGT1A9	12	0.60023	0.95511	1.0	259	2	0.014551	0.86385	0.9173	1.0	435	4	0.014551
MYNN	12	0.58954	0.95443	1.0	252	2	-0.029882	0.86469	0.9173	1.0	436	4	-0.029882
ZNF468	12	0.3436	0.89789	1.0	171	2	0.022649	0.87444	0.92405	1.0	437	4	0.022649
GPN2	6	0.00018417	0.01652	0.319996	36	4	-1.0897	0.88389	0.88336	1.0	438	1	-1.0897
KIAA1683	9	0.40986	0.8681	1.0	196	2	0.090541	0.88472	0.91202	1.0	439	3	0.090541
AXIN1	12	0.87672	0.98849	1.0	365	1	0.032613	0.8872	0.93065	1.0	440	3	0.032613
POLR3H	12	0.15928	0.77769	1.0	115	4	-0.046374	0.89602	0.9408	1.0	441	4	-0.046374
BAG6	12	0.23003	0.84808	1.0	139	4	-0.041559	0.8964	0.9408	1.0	442	3	-0.041559
TMEM161A	12	0.98574	0.99868	1.0	454	0	0.086945	0.89798	0.94081	1.0	443	4	0.086945
SMARCA5	12	0.0076294	0.29737	1.0	56	7	-0.1776	0.90138	0.94244	1.0	444	2	-0.1776
LRPAP1	12	0.93654	0.99336	1.0	388	1	-0.021274	0.90658	0.94539	1.0	445	4	-0.021274
EEF1D	12	0.003382	0.20647	1.0	47	6	-0.10417	0.90844	0.9454	1.0	446	3	-0.10417
CSNK1A1	12	0.080461	0.64626	1.0	86	5	-0.021412	0.91975	0.94986	1.0	447	3	-0.021412
EHD2	12	0.10741	0.71108	1.0	103	5	-0.065087	0.92394	0.95269	1.0	448	2	-0.065087
ZBTB2	12	0.0054413	0.27036	1.0	54	7	-0.28191	0.9263	0.95313	1.0	449	2	-0.28191
ASB16-AS1	12	0.13024	0.74469	1.0	106	4	-0.07191	0.92837	0.95362	1.0	450	3	-0.07191
MESDC2	12	1.4188e-05	0.011031	0.240393	24	9	-0.29613	0.93115	0.95363	1.0	451	2	-0.29613
USF2	12	0.0018655	0.14247	1.0	46	7	-0.22646	0.93325	0.95535	1.0	452	3	-0.22646
ARID3A	12	0.092535	0.68643	1.0	95	4	-0.081714	0.93509	0.95636	1.0	453	2	-0.081714
CTNNBIP1	12	0.70833	0.97354	1.0	298	2	0.04453	0.93574	0.95636	1.0	454	3	0.04453
PREB	12	7.5021e-05	0.027784	0.454097	31	8	-0.60267	0.93851	0.95697	1.0	455	2	-0.60267
ZNF394	12	0.30257	0.88175	1.0	161	3	0.044067	0.94708	0.96062	1.0	456	3	0.044067
BCL9L	12	0.22699	0.84586	1.0	136	4	-0.078143	0.94935	0.96255	1.0	457	3	-0.078143
TMEM258	12	0.00012619	0.035779	0.534641	33	9	-0.35723	0.9523	0.96298	1.0	458	1	-0.35723
NR5A1	12	0.00037091	0.061309	0.801619	39	8	-0.41884	0.95599	0.96523	1.0	459	2	-0.41884
INTS12	12	0.070734	0.63506	1.0	83	5	-0.067684	0.96174	0.96914	1.0	460	2	-0.067684
ITGA2	12	0.033776	0.49905	1.0	70	4	-0.018917	0.96268	0.97048	1.0	461	3	-0.018917
AP1G1	12	0.039578	0.53215	1.0	75	3	-0.066243	0.9644	0.97211	1.0	462	3	-0.066243
ACAD11	12	2.3021e-05	0.013954	0.291917	25	7	-0.40483	0.96523	0.97391	1.0	463	3	-0.40483
DENND4C	12	0.21754	0.83491	1.0	131	4	0.0049676	0.96544	0.97391	1.0	464	3	0.0049676
FBXL8	12	0.3967	0.91134	1.0	193	3	0.056844	0.96597	0.97444	1.0	465	3	0.056844
SURF4	12	0.067082	0.62795	1.0	81	3	-0.10232	0.97005	0.97909	1.0	466	3	-0.10232
STX4	12	0.10299	0.70521	1.0	102	5	-0.18212	0.97339	0.97965	1.0	467	2	-0.18212
FOSL1	12	0.00064852	0.079915	0.964496	42	8	-0.21721	0.97532	0.98054	1.0	468	2	-0.21721
MED20	12	0.072077	0.63637	1.0	85	5	-0.072415	0.97704	0.98181	1.0	469	2	-0.072415
SPPL3	12	0.00016761	0.040297	0.569598	35	9	-0.28516	0.97767	0.98238	1.0	470	1	-0.28516
KLF6	12	0.0047685	0.25219	1.0	52	7	-0.23632	0.98045	0.98262	1.0	471	2	-0.23632
ZNF830	12	0.003953	0.21695	1.0	50	6	-0.28105	0.9814	0.9829	1.0	472	1	-0.28105
POLR2L	9	0.00051239	0.046845	0.628205	41	6	-0.51513	0.98499	0.97718	1.0	473	1	-0.51513
U2AF1	9	0.02433	0.38374	1.0	68	5	-0.28906	0.98625	0.978	1.0	474	1	-0.28906
HYOU1	12	0.0035126	0.20759	1.0	48	7	-0.25308	0.99157	0.98968	1.0	475	2	-0.25308
PIAS1	12	0.00049492	0.070057	0.893656	40	8	-0.30087	0.99167	0.98968	1.0	476	1	-0.30087
TFE3	12	0.22225	0.84181	1.0	133	4	-0.052021	0.9917	0.98968	1.0	477	2	-0.052021
EXOC1	12	0.0077386	0.29738	1.0	57	7	-0.24269	0.99247	0.99074	1.0	478	2	-0.24269
USP24	12	0.08475	0.66702	1.0	88	5	-0.085686	0.99347	0.99213	1.0	479	2	-0.085686
GPN1	6	0.0018605	0.081143	0.964496	45	5	-0.54442	0.99443	0.98106	1.0	480	0	-0.54442
SNAPC4	12	0.035884	0.51531	1.0	73	4	-0.084276	0.99472	0.99374	1.0	481	1	-0.084276
EXOC8	12	0.025619	0.47295	1.0	69	6	-0.16042	0.99505	0.99405	1.0	482	1	-0.16042
GTF2H3	12	0.0081142	0.30134	1.0	58	6	-0.26005	0.99639	0.99435	1.0	483	1	-0.26005
PIK3C3	12	1.3306e-05	0.010536	0.239581	23	10	-0.4759	0.99686	0.99459	1.0	484	1	-0.4759
GPN3	9	0.0011266	0.079746	0.964496	44	6	-0.36358	0.99699	0.99071	1.0	485	1	-0.36358
YKT6	12	4.1597e-05	0.018739	0.350019	27	9	-0.48264	0.99711	0.99464	1.0	486	1	-0.48264
UXT	12	0.00010279	0.032876	0.505715	32	8	-0.60161	0.99743	0.99487	1.0	487	1	-0.60161
SCAF4	12	0.050825	0.5709	1.0	80	5	-0.070922	0.99782	0.99488	1.0	488	1	-0.070922
USP39	9	0.28261	0.82471	1.0	156	3	-0.043449	0.99872	0.99466	1.0	489	0	-0.043449
STT3A	9	0.00025533	0.032738	0.505715	38	7	-0.58379	0.99903	0.99607	1.0	490	0	-0.58379
EMP3	12	0.0075568	0.29737	1.0	55	6	-0.24246	0.99921	0.99662	1.0	491	1	-0.24246
RABIF	12	0.000219	0.045141	0.621284	37	8	-0.37933	0.99968	0.99816	1.0	492	0	-0.37933
TRAPPC1	12	1.212e-15	9.907e-06	0.00037	3	11	-0.98827	0.99969	0.99827	1.0	493	0	-0.98827
CNOT3	12	0.093729	0.69052	1.0	96	5	-0.030224	0.99973	0.99845	1.0	494	0	-0.030224
MSTO1	12	0.00014247	0.036928	0.536485	34	9	-0.28154	0.99979	0.99846	1.0	495	0	-0.28154
EXOC3	9	5.5159e-06	0.0028086	0.073446	21	8	-0.5344	0.99988	0.9978	1.0	496	0	-0.5344
GOSR2	12	5.446e-05	0.023584	0.401889	29	9	-0.33002	0.99988	0.99927	1.0	497	0	-0.33002
