id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CLEC3B	12	0.82632	0.96958	1.0	375	1	0.059186	0.31227	0.618	1.0	250	5	0.059186
POC5	12	0.72187	0.94858	1.0	331	3	0.15797	0.31336	0.61988	1.0	251	6	0.15797
TIPARP	12	0.17253	0.60437	1.0	153	4	-0.031376	0.31422	0.61989	1.0	252	4	-0.031376
PSORS1C3	12	0.48394	0.86693	1.0	242	3	0.11289	0.31702	0.62186	1.0	253	6	0.11289
POMGNT2	12	0.49833	0.87358	1.0	247	3	0.088333	0.32276	0.62388	1.0	254	6	0.088333
APOE	12	0.36304	0.81081	1.0	203	3	0.10094	0.32564	0.62899	1.0	255	6	0.10094
GET4	12	0.069433	0.40926	1.0	114	5	-0.10238	0.32798	0.63046	1.0	256	2	-0.10238
HIST1H2BI	12	0.27073	0.74289	1.0	175	4	-0.0013783	0.32832	0.63046	1.0	257	5	-0.0013783
BCL6	12	0.66549	0.93004	1.0	301	3	0.0077473	0.33058	0.63216	1.0	258	5	0.0077473
ZBTB11	9	0.09014	0.4014	1.0	120	4	-0.21332	0.3313	0.58321	1.0	259	3	-0.21332
IQCF1	12	0.91299	0.98443	1.0	416	2	0.083143	0.33267	0.63404	1.0	260	6	0.083143
ACAT2	12	0.52952	0.89051	1.0	262	4	0.12356	0.33309	0.63404	1.0	261	6	0.12356
KIAA0895	12	0.71623	0.94761	1.0	328	3	0.054225	0.33487	0.63739	1.0	262	4	0.054225
B4GALT2	12	0.78857	0.96449	1.0	363	2	0.094028	0.33879	0.65163	1.0	263	5	0.094028
ZNF506	12	0.27668	0.74484	1.0	177	5	0.013808	0.34224	0.65505	1.0	264	4	0.013808
PPIC	12	0.75834	0.95771	1.0	348	2	0.031151	0.3436	0.65505	1.0	265	4	0.031151
CPSF4	12	0.42503	0.83845	1.0	224	4	0.081172	0.35475	0.6636	1.0	266	5	0.081172
LOC100996351	9	0.58976	0.87876	1.0	286	2	0.038395	0.3556	0.59651	1.0	267	3	0.038395
MCM3	12	0.2196	0.67689	1.0	162	5	-0.032632	0.35952	0.66361	1.0	268	5	-0.032632
EEF1DP3	6	0.90242	0.93873	1.0	408	0	-0.047334	0.35965	0.55854	1.0	269	1	-0.047334
LOC100131626	9	0.87994	0.96291	1.0	395	1	0.15001	0.35988	0.60033	1.0	270	4	0.15001
ETV4	12	0.794	0.96449	1.0	368	2	0.0033639	0.36576	0.66591	1.0	271	5	0.0033639
OSGIN1	12	0.6109	0.91847	1.0	291	3	0.069318	0.36695	0.6672	1.0	272	4	0.069318
ZNF300	12	0.16517	0.59731	1.0	151	4	-0.056337	0.37675	0.67456	1.0	273	5	-0.056337
CAPZA1	12	0.51963	0.88311	1.0	256	2	-0.0098954	0.37728	0.67456	1.0	274	3	-0.0098954
DMRTA2	12	0.68759	0.93779	1.0	315	2	0.10899	0.37972	0.67546	1.0	275	5	0.10899
MCCC2	12	0.10069	0.48031	1.0	124	5	-0.081409	0.38609	0.6773	1.0	276	4	-0.081409
LOC101930085	9	0.36942	0.74877	1.0	205	3	0.020503	0.38667	0.62563	1.0	277	4	0.020503
PHF20	12	0.51512	0.88178	1.0	253	4	0.057858	0.38834	0.68701	1.0	278	5	0.057858
RBM14	9	0.44765	0.80076	1.0	231	2	-0.078797	0.38843	0.62853	1.0	279	3	-0.078797
PPCDC	12	0.2631	0.74093	1.0	172	4	-0.024202	0.39416	0.68896	1.0	280	3	-0.024202
CTU2	12	0.99233	0.99714	1.0	473	0	0.12096	0.40126	0.69557	1.0	281	5	0.12096
HGFAC	12	0.38363	0.82096	1.0	207	4	-0.032363	0.40244	0.69557	1.0	282	4	-0.032363
ZNF394	12	0.36353	0.81081	1.0	204	4	0.13383	0.40312	0.69727	1.0	283	5	0.13383
TFDP1	12	0.39797	0.82678	1.0	211	3	0.068749	0.40345	0.69727	1.0	284	4	0.068749
FAM24B-CUZD1	12	0.46691	0.85309	1.0	235	4	0.013752	0.40478	0.69727	1.0	285	3	0.013752
KAT8	9	0.13524	0.49962	1.0	141	4	-0.16031	0.40584	0.65657	1.0	286	4	-0.16031
NR1H3	12	0.58027	0.90896	1.0	280	2	0.12853	0.41087	0.70084	1.0	287	5	0.12853
LAS1L	9	0.50747	0.84135	1.0	250	3	0.18298	0.41257	0.65658	1.0	288	4	0.18298
LOC105371789	6	0.1506	0.4612	1.0	146	3	-0.18623	0.41323	0.61155	1.0	289	1	-0.18623
ITGA2	12	0.92724	0.98774	1.0	424	1	0.06264	0.42207	0.70363	1.0	290	5	0.06264
SEC1P	12	0.99601	0.99861	1.0	481	0	0.094271	0.42414	0.70677	1.0	291	5	0.094271
TMEM214	12	0.52327	0.88454	1.0	257	3	0.05663	0.42781	0.70678	1.0	292	5	0.05663
POLE3	12	0.38953	0.8223	1.0	208	4	-0.064658	0.42898	0.70678	1.0	293	5	-0.064658
CHD7	12	0.69616	0.93952	1.0	319	3	0.14369	0.43116	0.7147	1.0	294	5	0.14369
ZC3H11A	12	0.33263	0.79755	1.0	196	4	0.082782	0.43648	0.7162	1.0	295	5	0.082782
MSI2	12	0.99103	0.99668	1.0	471	0	0.018567	0.43767	0.71621	1.0	296	5	0.018567
LSM12	12	0.2196	0.67689	1.0	161	5	-0.16538	0.43778	0.71621	1.0	297	4	-0.16538
SUSD5	12	0.044302	0.33085	1.0	106	7	-0.19033	0.43787	0.71621	1.0	298	4	-0.19033
AP2M1	12	0.23547	0.71336	1.0	166	4	-0.029488	0.44997	0.721	1.0	299	3	-0.029488
TMED2	12	0.55326	0.90226	1.0	275	4	-0.0018567	0.45757	0.72283	1.0	300	5	-0.0018567
ATF4	12	0.68914	0.93779	1.0	316	2	0.089708	0.46076	0.72586	1.0	301	4	0.089708
IGF2R	12	0.88452	0.97939	1.0	398	2	0.079167	0.46132	0.72587	1.0	302	5	0.079167
ZNF146	12	0.48996	0.87211	1.0	244	2	0.017151	0.46775	0.72724	1.0	303	5	0.017151
HIST1H2BF	12	0.32333	0.78695	1.0	192	4	0.033323	0.47181	0.73041	1.0	304	3	0.033323
HARBI1	12	0.89559	0.98076	1.0	403	2	0.088517	0.47189	0.73041	1.0	305	5	0.088517
P4HA2-AS1	12	0.85178	0.97548	1.0	380	2	-0.084712	0.47315	0.73041	1.0	306	3	-0.084712
CARM1	12	0.41615	0.83256	1.0	220	4	-0.052289	0.47555	0.73042	1.0	307	4	-0.052289
ZNF219	12	0.71135	0.9468	1.0	326	3	0.04829	0.48427	0.73322	1.0	308	5	0.04829
ZFPM1	12	0.13576	0.54405	1.0	142	6	-0.063806	0.48502	0.73463	1.0	309	4	-0.063806
TEFM	12	0.3133	0.78283	1.0	186	4	-0.020596	0.5006	0.74936	1.0	310	4	-0.020596
SETD1A	12	0.052988	0.37119	1.0	108	4	-0.070884	0.50599	0.75297	1.0	311	2	-0.070884
RPUSD4	12	0.91263	0.98443	1.0	415	2	0.093036	0.50831	0.75298	1.0	312	4	0.093036
CPSF7	12	0.86904	0.97696	1.0	390	2	0.010775	0.51463	0.75908	1.0	313	4	0.010775
DEF6	12	0.41691	0.83257	1.0	222	3	0.0041915	0.51762	0.76392	1.0	314	5	0.0041915
PGAP3	12	0.4613	0.84968	1.0	234	2	-0.030266	0.52281	0.77185	1.0	315	4	-0.030266
OR52B2	12	0.31568	0.78284	1.0	189	4	0.064249	0.52512	0.77408	1.0	316	5	0.064249
MEIKIN	12	0.48673	0.87073	1.0	243	4	-0.068988	0.52617	0.77648	1.0	317	4	-0.068988
HHEX	12	0.16495	0.59731	1.0	150	4	0.0087702	0.52645	0.77649	1.0	318	4	0.0087702
TSPYL4	12	0.95941	0.99018	1.0	439	1	0.062951	0.52917	0.77742	1.0	319	4	0.062951
SLC4A1AP	12	0.11342	0.50697	1.0	129	4	0.023748	0.53387	0.78335	1.0	320	4	0.023748
CCDC43	12	0.56394	0.90343	1.0	278	3	0.094282	0.53574	0.78336	1.0	321	3	0.094282
GID4	12	0.99139	0.99681	1.0	472	0	0.093894	0.53666	0.78336	1.0	322	5	0.093894
PPP1R10	12	0.00070397	0.020928	0.228033	48	8	-0.52186	0.53837	0.78879	1.0	323	2	-0.52186
ABCA1	12	0.095442	0.47656	1.0	122	5	-0.053231	0.53858	0.78879	1.0	324	3	-0.053231
PIGS	12	0.87324	0.97744	1.0	393	2	0.062369	0.53891	0.78879	1.0	325	5	0.062369
NXF5	12	0.09744	0.4784	1.0	123	5	-0.027209	0.54001	0.7888	1.0	326	4	-0.027209
COPS2	12	0.99579	0.99851	1.0	480	0	0.012767	0.54286	0.79108	1.0	327	4	0.012767
SCX	12	0.91155	0.98443	1.0	413	1	0.10982	0.54544	0.79338	1.0	328	5	0.10982
SIX5	12	0.29393	0.77348	1.0	180	4	-0.024705	0.54589	0.79338	1.0	329	3	-0.024705
MID1	12	0.68719	0.93779	1.0	314	3	0.054243	0.54836	0.79339	1.0	330	5	0.054243
TGIF1	12	0.96202	0.99043	1.0	441	1	0.037724	0.55105	0.79731	1.0	331	5	0.037724
CABIN1	12	0.74153	0.95201	1.0	340	2	0.09613	0.5515	0.79731	1.0	332	5	0.09613
TRAPPC2L	12	0.95921	0.99018	1.0	438	1	0.036456	0.55265	0.79893	1.0	333	4	0.036456
HERPUD2	12	0.70558	0.94229	1.0	323	3	0.12197	0.56267	0.80924	1.0	334	5	0.12197
KMT2A	12	0.32909	0.794	1.0	194	4	0.062109	0.56623	0.80925	1.0	335	5	0.062109
USP32P2	12	0.4474	0.84454	1.0	230	2	0.17461	0.56667	0.81053	1.0	336	5	0.17461
USF2	12	0.10247	0.49432	1.0	125	5	-0.034328	0.57012	0.8156	1.0	337	3	-0.034328
SLC29A2	12	0.66775	0.9343	1.0	303	2	-0.0023648	0.58175	0.8206	1.0	338	3	-0.0023648
CHAF1B	12	0.52569	0.88616	1.0	258	4	0.044294	0.58426	0.8206	1.0	339	4	0.044294
WFDC1	12	0.69552	0.93952	1.0	318	3	0.089642	0.58627	0.82265	1.0	340	4	0.089642
EWSR1	12	0.54746	0.89776	1.0	271	3	-0.14001	0.58895	0.82421	1.0	341	2	-0.14001
GAPDH	12	0.92987	0.98775	1.0	427	2	0.03739	0.59012	0.82506	1.0	342	4	0.03739
TOP1	12	0.079074	0.42118	1.0	117	5	-0.059594	0.5942	0.82506	1.0	343	3	-0.059594
EHD2	12	0.94161	0.98935	1.0	432	1	0.09922	0.59903	0.82507	1.0	344	4	0.09922
EXOC8	12	0.0054957	0.08676	0.639094	70	8	-0.42732	0.60588	0.82749	1.0	345	2	-0.42732
POLR2L	9	0.00019035	0.0066723	0.099093	37	5	-0.80379	0.61058	0.79714	1.0	346	3	-0.80379
ASB16-AS1	12	0.41541	0.8313	1.0	219	4	-0.11012	0.61137	0.83216	1.0	347	4	-0.11012
RHOB	12	0.64318	0.92529	1.0	297	3	0.039986	0.61252	0.83216	1.0	348	4	0.039986
GPN2	6	0.39554	0.70042	1.0	210	2	-0.16156	0.6132	0.73791	1.0	349	1	-0.16156
AXIN1	12	0.32798	0.7925	1.0	193	4	-0.033607	0.61671	0.83341	1.0	350	4	-0.033607
BACH1	12	0.40232	0.82678	1.0	212	3	-0.051585	0.61767	0.83341	1.0	351	3	-0.051585
STX4	12	0.31354	0.78283	1.0	187	5	-0.12516	0.62086	0.83826	1.0	352	3	-0.12516
HTRA1	12	0.17607	0.60736	1.0	154	5	-0.041654	0.62933	0.84026	1.0	353	4	-0.041654
SUMO2	12	0.16263	0.5973	1.0	148	5	-0.031178	0.6533	0.85592	1.0	354	4	-0.031178
ARPC4	12	0.31477	0.78284	1.0	188	3	0.098502	0.65942	0.86003	1.0	355	4	0.098502
LIN52	12	0.35243	0.80204	1.0	200	3	0.0061097	0.67647	0.86452	1.0	356	4	0.0061097
DNLZ	12	0.11855	0.51548	1.0	133	6	-0.19332	0.67782	0.86452	1.0	357	3	-0.19332
DMPK	12	0.33246	0.79755	1.0	195	4	-0.083958	0.67838	0.86452	1.0	358	2	-0.083958
TIGD5	12	0.44674	0.84454	1.0	228	4	-0.066669	0.68038	0.86452	1.0	359	4	-0.066669
GAGE12B	6	0.71207	0.86712	1.0	327	1	0.086452	0.6822	0.77648	1.0	360	2	0.086452
GOSR2	12	0.22745	0.70335	1.0	164	4	0.12547	0.68462	0.86688	1.0	361	4	0.12547
PARP3	12	0.16694	0.59908	1.0	152	5	-0.10291	0.6867	0.86989	1.0	362	4	-0.10291
CSK	12	0.39396	0.82399	1.0	209	4	0.06696	0.68742	0.8699	1.0	363	4	0.06696
HIST1H2BG	12	0.44677	0.84454	1.0	229	3	-0.036243	0.68823	0.8699	1.0	364	4	-0.036243
PIAS1	12	0.34215	0.79853	1.0	197	3	0.080748	0.68888	0.8699	1.0	365	3	0.080748
UVRAG	12	0.00019805	0.0082674	0.113785	38	9	-0.47055	0.69081	0.87246	1.0	366	2	-0.47055
LYL1	12	0.88429	0.97939	1.0	397	2	0.026961	0.69146	0.87246	1.0	367	3	0.026961
LINC01602	3	0.47988	0.62074	1.0	240	1	-0.18869	0.69172	0.65657	1.0	368	1	-0.18869
ARID4B	12	0.61811	0.92123	1.0	292	2	0.053282	0.69467	0.87353	1.0	369	4	0.053282
PHB2	6	0.021394	0.14796	0.869448	99	4	-0.5755	0.69583	0.79233	1.0	370	2	-0.5755
DENND4C	12	0.41146	0.82679	1.0	217	4	-0.03699	0.69848	0.87354	1.0	371	3	-0.03699
C9orf163	12	0.0032854	0.057773	0.479604	62	7	-0.31679	0.71577	0.88546	1.0	372	4	-0.31679
FAM20A	12	0.68236	0.93778	1.0	312	2	-0.046793	0.72145	0.88846	1.0	373	2	-0.046793
ZC3H18	12	0.18896	0.63472	1.0	157	5	-0.13268	0.7278	0.89174	1.0	374	2	-0.13268
HIST1H2BH	12	0.49282	0.87357	1.0	246	4	-0.060025	0.72825	0.89174	1.0	375	4	-0.060025
TNFRSF4	12	0.81333	0.96733	1.0	371	2	0.016411	0.73215	0.89505	1.0	376	3	0.016411
HIST1H2BC	12	0.40887	0.82679	1.0	215	2	0.056701	0.73271	0.89505	1.0	377	4	0.056701
KLHDC3	12	0.72823	0.95007	1.0	334	3	0.019062	0.73444	0.89605	1.0	378	4	0.019062
ACTR3	12	0.70833	0.94324	1.0	324	2	0.074	0.73695	0.89743	1.0	379	4	0.074
EGLN2	12	0.59075	0.9119	1.0	287	3	-0.015606	0.74151	0.90042	1.0	380	4	-0.015606
TNFRSF8	12	0.54428	0.89776	1.0	269	4	0.03354	0.7444	0.90164	1.0	381	4	0.03354
TUT1	6	0.62996	0.84969	1.0	295	1	-0.13443	0.74806	0.82706	1.0	382	2	-0.13443
UBA2	12	0.21469	0.66804	1.0	160	5	-0.21751	0.75011	0.90281	1.0	383	4	-0.21751
ADAP1	12	0.76368	0.96112	1.0	352	3	0.077575	0.75368	0.90282	1.0	384	4	0.077575
ZNF131	9	0.079166	0.384	1.0	118	5	-0.24116	0.75542	0.87429	1.0	385	1	-0.24116
ZKSCAN8	12	0.3196	0.78502	1.0	191	5	-0.11196	0.7612	0.90465	1.0	386	3	-0.11196
RXRB	12	0.91209	0.98443	1.0	414	2	0.092488	0.76274	0.90526	1.0	387	4	0.092488
SPI1	12	0.48185	0.86693	1.0	241	4	-0.068536	0.76584	0.90527	1.0	388	4	-0.068536
IRF2BP2	12	0.5343	0.89052	1.0	264	4	0.012328	0.77501	0.91142	1.0	389	3	0.012328
CYB5D1	12	0.47132	0.86052	1.0	236	4	0.027188	0.78765	0.9161	1.0	390	3	0.027188
TRIM38	12	0.52761	0.88777	1.0	260	4	-0.046708	0.78857	0.91685	1.0	391	3	-0.046708
EXOC7	12	0.0023436	0.048252	0.427725	58	9	-0.3085	0.7893	0.91685	1.0	392	2	-0.3085
TRPM4	12	0.61931	0.92123	1.0	293	2	-0.075433	0.80069	0.91941	1.0	393	3	-0.075433
MED20	12	0.35732	0.80934	1.0	202	4	-0.087372	0.80578	0.91941	1.0	394	2	-0.087372
ZNF207	9	0.11072	0.45746	1.0	128	5	-0.19539	0.80961	0.89569	1.0	395	2	-0.19539
ISX-AS1	12	0.24066	0.72432	1.0	167	5	-0.084343	0.81218	0.92107	1.0	396	2	-0.084343
ATP13A1	12	0.77045	0.96113	1.0	355	3	0.0059952	0.81328	0.92107	1.0	397	3	0.0059952
ZNF833P	12	0.24106	0.72628	1.0	168	5	-0.13496	0.82373	0.92528	1.0	398	2	-0.13496
FARSB	9	0.0058044	0.072177	0.57195	72	6	-0.35148	0.83413	0.90682	1.0	399	2	-0.35148
MCM5	12	0.11582	0.51113	1.0	130	6	-0.24133	0.8414	0.93472	1.0	400	2	-0.24133
H1F0	12	0.014799	0.1733	0.974567	91	5	-0.15812	0.84157	0.93472	1.0	401	3	-0.15812
SETDB1	12	0.013331	0.13866	0.824099	88	7	-0.32469	0.84226	0.93472	1.0	402	3	-0.32469
SPPL3	12	0.18084	0.63055	1.0	155	4	-0.037772	0.84573	0.93529	1.0	403	3	-0.037772
KDM6A	12	0.015541	0.17578	0.978034	92	6	-0.18326	0.85011	0.93666	1.0	404	3	-0.18326
WWP1	12	0.35621	0.80625	1.0	201	3	0.015011	0.85521	0.94012	1.0	405	2	0.015011
STT3A	9	0.00032232	0.0089014	0.116386	44	5	-0.62959	0.85726	0.91374	1.0	406	2	-0.62959
TBC1D29	12	0.035717	0.29925	1.0	103	6	-0.1966	0.86031	0.94384	1.0	407	2	-0.1966
LOC100506990	9	0.017042	0.16246	0.94407	95	6	-0.33904	0.86089	0.91505	1.0	408	1	-0.33904
XBP1	12	5.1881e-05	0.0029473	0.053153	29	9	-0.50359	0.86239	0.94439	1.0	409	2	-0.50359
STAM	12	0.15578	0.5898	1.0	147	5	-0.0063385	0.86877	0.9444	1.0	410	3	-0.0063385
GMPPB	12	0.0015738	0.035343	0.342305	54	8	-0.31131	0.87505	0.94685	1.0	411	2	-0.31131
BPTF	12	0.16267	0.5973	1.0	149	4	-0.079523	0.87533	0.94685	1.0	412	2	-0.079523
SMARCA5	12	0.0081753	0.10497	0.703833	78	8	-0.28112	0.87843	0.94767	1.0	413	3	-0.28112
INTS1	12	0.02096	0.20218	1.0	98	7	-0.36196	0.87992	0.94767	1.0	414	2	-0.36196
HIST1H2BK	12	0.27048	0.74289	1.0	174	5	-0.12519	0.87998	0.94767	1.0	415	3	-0.12519
INSIG2	12	0.017081	0.19445	1.0	96	7	-0.51119	0.88016	0.94768	1.0	416	3	-0.51119
SURF4	12	0.0096471	0.11087	0.715953	80	8	-0.27918	0.88406	0.94849	1.0	417	2	-0.27918
FRYL	12	0.70308	0.94063	1.0	322	3	-0.052456	0.88654	0.94996	1.0	418	2	-0.052456
HOXD13	12	0.76833	0.96113	1.0	354	3	-0.11212	0.88708	0.94996	1.0	419	3	-0.11212
ZFP36L2	12	0.34503	0.80071	1.0	198	4	-0.078951	0.89281	0.95337	1.0	420	2	-0.078951
CAB39	12	0.0018504	0.043506	0.406319	55	9	-0.55304	0.89781	0.95563	1.0	421	2	-0.55304
A1BG-AS1	12	0.1188	0.51548	1.0	134	6	-0.18108	0.89804	0.95563	1.0	422	1	-0.18108
AGPAT4	12	0.12566	0.52123	1.0	135	6	-0.16911	0.9061	0.96033	1.0	423	1	-0.16911
YY1	12	0.0086039	0.10762	0.712501	79	8	-0.36325	0.90696	0.96075	1.0	424	1	-0.36325
LRPAP1	12	0.47451	0.86405	1.0	237	3	-0.027196	0.90791	0.96075	1.0	425	2	-0.027196
RFX1	12	0.026337	0.26752	1.0	101	6	-0.29866	0.91118	0.96076	1.0	426	2	-0.29866
OTX1	12	0.015952	0.18502	1.0	93	7	-0.23163	0.91729	0.96315	1.0	427	1	-0.23163
INTS12	12	0.016908	0.19154	1.0	94	7	-0.24779	0.91771	0.96315	1.0	428	2	-0.24779
HNF4A	12	0.13116	0.53709	1.0	138	6	-0.20038	0.92086	0.96316	1.0	429	1	-0.20038
GPN1	6	0.13784	0.4561	1.0	143	2	-0.10596	0.92308	0.89699	1.0	430	1	-0.10596
GTF2E2	9	0.79224	0.9441	1.0	366	2	-0.10569	0.92443	0.94925	1.0	431	2	-0.10569
LRRC8A	12	0.055353	0.38262	1.0	109	6	-0.20688	0.92604	0.96479	1.0	432	2	-0.20688
U2AF1	9	0.052591	0.31015	1.0	107	5	-0.3768	0.92663	0.94926	1.0	433	1	-0.3768
TMEM161A	12	0.70894	0.9439	1.0	325	2	0.021147	0.92834	0.9648	1.0	434	2	0.021147
PHF23	12	0.0012033	0.031955	0.321393	52	8	-0.33477	0.93058	0.9648	1.0	435	2	-0.33477
THOP1	12	0.55674	0.90342	1.0	276	2	0.045081	0.93252	0.96574	1.0	436	2	0.045081
COPS4	12	0.084435	0.43685	1.0	119	6	-0.14773	0.93283	0.96575	1.0	437	2	-0.14773
MARVELD3	12	0.2466	0.72958	1.0	170	5	-0.13828	0.93578	0.96746	1.0	438	2	-0.13828
GPS2	12	0.0032365	0.057773	0.479604	60	8	-0.30671	0.93911	0.96885	1.0	439	2	-0.30671
ZBTB2	12	0.23362	0.70731	1.0	165	5	-0.061352	0.94189	0.96939	1.0	440	2	-0.061352
ZNF233	12	0.54001	0.89452	1.0	267	4	-0.054962	0.94741	0.9704	1.0	441	2	-0.054962
RC3H1	12	0.0044628	0.076992	0.592159	66	8	-0.30467	0.94834	0.97119	1.0	442	1	-0.30467
RPS6	6	0.042719	0.21584	1.0	104	4	-0.43247	0.94971	0.92441	1.0	443	1	-0.43247
PSMD12	12	0.54547	0.89776	1.0	270	4	0.024023	0.95054	0.97229	1.0	444	1	0.024023
EGFR	12	0.0046205	0.078736	0.596794	67	7	-0.28459	0.95138	0.97229	1.0	445	2	-0.28459
RNF113A	12	0.00010227	0.006177	0.095017	34	8	-0.5091	0.95501	0.9734	1.0	446	1	-0.5091
RN7SK	6	0.27001	0.60342	1.0	173	3	-0.077429	0.9563	0.92906	1.0	447	0	-0.077429
IRS4	12	0.69213	0.93779	1.0	317	3	-0.030841	0.95941	0.97434	1.0	448	2	-0.030841
RPS9	9	0.0050435	0.061963	0.506355	68	7	-0.308	0.96178	0.95896	1.0	449	1	-0.308
USP39	9	0.027537	0.23261	1.0	102	5	-0.23829	0.96315	0.95979	1.0	450	1	-0.23829
EXOC1	12	0.010449	0.11685	0.727517	84	7	-0.43569	0.96713	0.97851	1.0	451	1	-0.43569
ACAD11	12	0.00043043	0.016332	0.185684	46	9	-0.43305	0.96739	0.97918	1.0	452	2	-0.43305
PIK3C3	12	0.00021482	0.0085448	0.114587	39	10	-0.34509	0.9677	0.97966	1.0	453	1	-0.34509
RIC1	12	0.0011252	0.031162	0.319567	51	9	-0.43052	0.96802	0.97966	1.0	454	1	-0.43052
TMEM258	12	0.0020544	0.045845	0.413391	56	7	-0.47053	0.9685	0.97966	1.0	455	1	-0.47053
RPS25	12	0.0020696	0.045845	0.413391	57	8	-0.46955	0.96921	0.97967	1.0	456	2	-0.46955
WDR82	12	0.001523	0.034422	0.339672	53	9	-0.47288	0.97091	0.98067	1.0	457	1	-0.47288
RBM22	12	0.0067594	0.099362	0.692884	75	8	-0.25702	0.97098	0.98067	1.0	458	2	-0.25702
WDHD1	12	0.019457	0.20063	1.0	97	7	-0.36977	0.97394	0.98391	1.0	459	2	-0.36977
GTF3A	12	0.014445	0.17241	0.974567	89	6	-0.25086	0.97423	0.98415	1.0	460	2	-0.25086
ZMAT5	12	6.8003e-05	0.0031554	0.053903	30	9	-0.48949	0.97588	0.98507	1.0	461	1	-0.48949
DPAGT1	12	0.00011365	0.006821	0.099093	35	8	-0.73455	0.97613	0.98507	1.0	462	1	-0.73455
CCDC22	12	0.11825	0.51548	1.0	132	5	-0.12755	0.97758	0.98508	1.0	463	2	-0.12755
KMT2D	12	0.00051448	0.01868	0.20786	47	9	-0.43171	0.97858	0.98508	1.0	464	1	-0.43171
PPIL2	12	7.4891e-05	0.0036705	0.05999	32	10	-0.55927	0.97877	0.98508	1.0	465	1	-0.55927
STK11	12	0.0041533	0.074347	0.58035	65	8	-0.21648	0.98035	0.9863	1.0	466	1	-0.21648
EXOC3	9	0.0024591	0.039395	0.374611	59	6	-0.50716	0.98095	0.9708	1.0	467	1	-0.50716
EXOC2	12	0.071577	0.41159	1.0	115	6	-0.14331	0.98095	0.9863	1.0	468	1	-0.14331
ZNF157	12	0.058041	0.38917	1.0	111	4	-0.083745	0.98344	0.98673	1.0	469	1	-0.083745
GPN3	9	0.062579	0.32824	1.0	112	5	-0.23857	0.9861	0.97619	1.0	470	1	-0.23857
SNAPC4	12	0.0061668	0.094359	0.676024	73	8	-0.38314	0.98962	0.98843	1.0	471	1	-0.38314
KLF6	12	0.024569	0.23786	1.0	100	7	-0.27987	0.98977	0.98865	1.0	472	1	-0.27987
UBR2	12	0.00024653	0.010001	0.121641	42	9	-0.41996	0.99024	0.98899	1.0	473	1	-0.41996
WRB	12	0.0080412	0.10497	0.703833	77	7	-0.23723	0.99194	0.9893	1.0	474	1	-0.23723
YKT6	12	4.9408e-05	0.0028483	0.053153	28	8	-0.69608	0.99202	0.9893	1.0	475	1	-0.69608
GDI2	12	0.010599	0.12042	0.740963	85	7	-0.22131	0.99273	0.99005	1.0	476	1	-0.22131
FNDC3B	12	1.0689e-05	0.00097584	0.019629	25	9	-0.62811	0.9942	0.99061	1.0	477	1	-0.62811
CCDC115	12	0.0039569	0.070582	0.567916	64	8	-0.35531	0.99445	0.99091	1.0	478	1	-0.35531
PRDM10	12	3.423e-08	4.9535e-06	0.000144	16	10	-0.57829	0.99487	0.99152	1.0	479	1	-0.57829
MSTO1	12	0.0001301	0.0071776	0.101456	36	10	-0.29429	0.99637	0.99249	1.0	480	1	-0.29429
MIER3	12	0.056122	0.38581	1.0	110	6	-0.15938	0.99643	0.99249	1.0	481	1	-0.15938
GTF2F2	9	0.13425	0.49961	1.0	140	4	-0.16557	0.99717	0.99387	1.0	482	0	-0.16557
FAM134C	12	0.10692	0.50696	1.0	126	6	-0.1702	0.99718	0.99431	1.0	483	1	-0.1702
ZNF830	12	0.0050988	0.084274	0.629645	69	8	-0.37233	0.99725	0.99431	1.0	484	1	-0.37233
SCAP	12	3.0896e-15	4.9535e-06	0.000144	3	11	-1.5565	0.99753	0.99432	1.0	485	1	-1.5565
FARSA	9	0.0032506	0.049114	0.428109	61	7	-0.4981	0.9979	0.99462	1.0	486	0	-0.4981
CDKN2A-AS1	12	0.011959	0.13222	0.804103	86	8	-0.18387	0.99807	0.995	1.0	487	0	-0.18387
AP5Z1	12	0.010018	0.1148	0.72336	83	7	-0.28264	0.99809	0.995	1.0	488	0	-0.28264
EIF5A	12	0.0099486	0.1148	0.72336	82	8	-0.44098	0.99824	0.99572	1.0	489	0	-0.44098
SLC39A7	12	1.1697e-08	4.9535e-06	0.000144	13	11	-0.94971	0.99832	0.99573	1.0	490	0	-0.94971
OST4	12	0.00098257	0.029785	0.31456	49	9	-0.33402	0.99878	0.9974	1.0	491	0	-0.33402
TRAPPC1	12	0.00038817	0.015133	0.175878	45	9	-0.38955	0.99882	0.99741	1.0	492	0	-0.38955
CDK5RAP3	12	1.3264e-06	0.0001486	0.003701	21	10	-0.85482	0.99892	0.99757	1.0	493	0	-0.85482
RDH14	12	0.21226	0.66803	1.0	159	5	-0.061455	0.99899	0.99758	1.0	494	0	-0.061455
RBM10	12	0.00023586	0.0096742	0.121641	40	10	-0.55022	0.99925	0.99806	1.0	495	0	-0.55022
USP24	12	8.8787e-07	0.00010402	0.00272	20	10	-0.65207	0.99969	0.99896	1.0	496	0	-0.65207
SRCAP	12	0.0032917	0.057773	0.479604	63	7	-0.4141	0.99971	0.99903	1.0	497	0	-0.4141
