id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SUMO2	12	0.35207	0.65283	1.0	221	4	-0.015949	0.28922	0.42628	0.893119	248	5	-0.015949
SURF4	12	0.73234	0.90687	1.0	368	2	0.087503	0.29066	0.42628	0.893119	249	5	0.087503
ZC3H11A	12	0.99786	0.9988	1.0	497	0	0.16061	0.29246	0.42984	0.893119	250	6	0.16061
MBOAT7	12	0.18055	0.48091	1.0	158	5	-0.045686	0.29344	0.43174	0.893119	251	5	-0.045686
PDGFA	12	0.21675	0.52492	1.0	170	4	0.10002	0.29803	0.43175	0.893119	252	6	0.10002
TMEM88	12	0.51794	0.80254	1.0	289	4	0.12175	0.29923	0.43374	0.893119	253	6	0.12175
ZNF99	12	0.16197	0.46	1.0	149	5	-0.085123	0.2998	0.43375	0.893119	254	4	-0.085123
PDE1A	12	0.2383	0.55322	1.0	177	5	-0.027044	0.30365	0.44106	0.900986	255	5	-0.027044
THOP1	12	0.37484	0.67092	1.0	232	3	0.036472	0.31095	0.4479	0.900986	256	5	0.036472
VHL	12	0.089977	0.2934	1.0	113	4	0.025704	0.31144	0.4479	0.900986	257	4	0.025704
RAP1GAP	12	0.2998	0.62203	1.0	206	3	0.045142	0.31144	0.4479	0.900986	258	4	0.045142
FRYL	12	0.65428	0.87219	1.0	335	2	0.080253	0.31225	0.4479	0.900986	259	5	0.080253
RFX8	12	0.61697	0.85633	1.0	324	2	0.14348	0.31315	0.44791	0.900986	260	6	0.14348
SETDB1	12	0.058631	0.21383	1.0	94	6	-0.15085	0.31616	0.46447	0.927194	261	5	-0.15085
SIRT5	12	0.97888	0.98717	1.0	465	1	0.20304	0.3205	0.46448	0.927194	262	6	0.20304
RNASEK-C17orf49	12	0.71139	0.89913	1.0	356	3	0.1329	0.32112	0.46651	0.927707	263	6	0.1329
PLCG1-AS1	12	0.79393	0.92771	1.0	384	1	0.049703	0.32483	0.47041	0.931907	264	5	0.049703
RAB20	12	0.32704	0.64661	1.0	215	3	0.064454	0.33766	0.49112	0.967466	265	6	0.064454
FAM65A	12	0.29557	0.61958	1.0	202	4	0.040374	0.34216	0.4939	0.967466	266	5	0.040374
TRPM4	12	0.67788	0.88733	1.0	342	3	0.0038163	0.34224	0.49391	0.967466	267	4	0.0038163
COPS4	12	0.36913	0.66866	1.0	228	3	0.094567	0.34352	0.49903	0.968581	268	6	0.094567
FAM71B	12	0.57857	0.84757	1.0	315	2	0.15175	0.3452	0.50386	0.968581	269	6	0.15175
ABCA1	12	0.67166	0.88533	1.0	340	1	0.15693	0.34772	0.50743	0.968581	270	6	0.15693
PMFBP1	12	0.37115	0.66867	1.0	229	3	0.094413	0.3486	0.50743	0.968581	271	5	0.094413
CAPZA1	12	0.14441	0.40988	1.0	143	5	-0.010558	0.34945	0.50743	0.968581	272	3	-0.010558
HAPLN4	12	0.13719	0.40142	1.0	141	4	-0.04736	0.35081	0.50744	0.968581	273	2	-0.04736
MTA2	12	0.49039	0.76824	1.0	273	4	0.11767	0.35616	0.52454	0.992181	274	6	0.11767
TADA2A	12	0.0050757	0.030261	0.310322	51	7	-0.34479	0.35693	0.52609	0.992181	275	3	-0.34479
TEN1	12	0.42665	0.71752	1.0	247	2	0.070275	0.3576	0.52739	0.992181	276	4	0.070275
ZFP36L2	12	0.12746	0.37285	1.0	137	5	-0.09729	0.36304	0.5359	1.0	277	5	-0.09729
INTS12	12	0.10391	0.3135	1.0	121	6	-0.041275	0.36422	0.54091	1.0	278	5	-0.041275
KIAA0895	12	0.13024	0.37285	1.0	138	3	-0.0080067	0.36591	0.54395	1.0	279	5	-0.0080067
GRB2	12	0.46936	0.74835	1.0	265	4	0.14582	0.37381	0.55646	1.0	280	5	0.14582
OLR1	12	0.49636	0.77616	1.0	278	2	0.061043	0.37522	0.55646	1.0	281	3	0.061043
MCCC2	12	0.6906	0.89187	1.0	348	3	-0.013718	0.37665	0.55646	1.0	282	2	-0.013718
CUL7	12	0.48405	0.75981	1.0	270	4	-0.01448	0.38151	0.55647	1.0	283	4	-0.01448
ZNF236	9	0.041004	0.15458	0.985941	85	5	-0.24774	0.38287	0.51625	0.981809	284	2	-0.24774
UGT1A9	12	0.87662	0.95898	1.0	416	2	-0.028188	0.38996	0.56581	1.0	285	4	-0.028188
TCP10	12	0.32717	0.64661	1.0	216	4	-0.0013237	0.39038	0.56581	1.0	286	5	-0.0013237
HIST1H2BG	12	0.40713	0.69483	1.0	243	3	-0.074767	0.39058	0.56581	1.0	287	4	-0.074767
KMT2D	12	0.15186	0.41918	1.0	145	5	0.004922	0.39159	0.56712	1.0	288	3	0.004922
FAM20A	12	0.75383	0.91696	1.0	374	3	0.081689	0.39301	0.57823	1.0	289	5	0.081689
WDHD1	12	0.066915	0.23546	1.0	100	5	-0.15639	0.39642	0.58026	1.0	290	3	-0.15639
HGFAC	12	0.73682	0.91027	1.0	370	3	-0.027988	0.39727	0.58026	1.0	291	4	-0.027988
HIST1H2BF	12	0.75714	0.91696	1.0	376	3	0.077246	0.39867	0.58026	1.0	292	5	0.077246
MIER3	12	0.1082	0.32812	1.0	126	5	-0.10839	0.40036	0.58027	1.0	293	4	-0.10839
GPN1	6	0.093498	0.25529	1.0	115	3	-0.36533	0.40105	0.49852	0.968581	294	1	-0.36533
MED26	12	0.11194	0.33863	1.0	127	5	-0.033683	0.40232	0.58027	1.0	295	4	-0.033683
HTRA1	12	0.68999	0.89187	1.0	347	3	0.046263	0.40312	0.58027	1.0	296	5	0.046263
CARM1	12	0.13168	0.37569	1.0	140	3	-0.017363	0.40502	0.58151	1.0	297	5	-0.017363
YBX2	12	0.0094066	0.052462	0.473066	57	7	-0.26309	0.40529	0.58151	1.0	298	5	-0.26309
MARVELD3	12	0.07415	0.26303	1.0	104	6	-0.20403	0.40626	0.58151	1.0	299	3	-0.20403
BCL9L	12	0.34159	0.64662	1.0	220	4	-0.02116	0.40945	0.58609	1.0	300	5	-0.02116
CTCF	12	0.714	0.90011	1.0	358	3	0.027627	0.41177	0.58933	1.0	301	5	0.027627
ARFRP1	12	0.88962	0.96228	1.0	423	2	0.080769	0.41682	0.59551	1.0	302	5	0.080769
MID1	12	0.21456	0.52492	1.0	168	5	-0.031809	0.42701	0.60806	1.0	303	5	-0.031809
GMEB1	12	0.5109	0.79013	1.0	285	1	0.069635	0.43239	0.61158	1.0	304	5	0.069635
SNX19	12	0.97945	0.9878	1.0	466	1	0.1335	0.43244	0.61158	1.0	305	4	0.1335
IQCF1	12	0.72307	0.90178	1.0	364	3	0.024401	0.43341	0.61158	1.0	306	5	0.024401
DENND4C	12	0.48697	0.7658	1.0	272	4	-0.067961	0.43698	0.62087	1.0	307	5	-0.067961
ZNF394	12	0.020946	0.084819	0.6429	69	6	-0.090636	0.43847	0.62207	1.0	308	5	-0.090636
HIST1H2BI	12	0.017	0.076893	0.622599	63	5	0.063068	0.43898	0.62207	1.0	309	5	0.063068
ADNP	12	0.063016	0.2277	1.0	98	4	0.11125	0.44123	0.62507	1.0	310	5	0.11125
GTF3A	12	0.0079322	0.045845	0.424189	55	8	-0.33613	0.4423	0.62508	1.0	311	3	-0.33613
TMEM161A	12	0.50454	0.78394	1.0	280	3	0.047169	0.44427	0.62704	1.0	312	3	0.047169
ELOF1	12	0.1188	0.369	1.0	132	6	-0.12321	0.45647	0.63462	1.0	313	1	-0.12321
SLC29A2	12	0.11656	0.36207	1.0	131	6	-0.17309	0.45695	0.63462	1.0	314	2	-0.17309
PPCDC	12	0.32798	0.64661	1.0	217	3	-0.040433	0.45899	0.63463	1.0	315	4	-0.040433
HIST1H3F	12	0.20656	0.51615	1.0	164	4	0.03726	0.45923	0.63463	1.0	316	4	0.03726
OR52B2	12	0.28703	0.61494	1.0	197	2	0.066765	0.45978	0.63463	1.0	317	3	0.066765
SPDEF	12	0.20908	0.51797	1.0	166	4	0.037882	0.46237	0.63775	1.0	318	3	0.037882
ATP13A1	12	0.22699	0.54203	1.0	174	5	-0.091922	0.46789	0.63776	1.0	319	5	-0.091922
GPN3	9	0.047385	0.1566	0.986797	87	5	-0.36443	0.47216	0.61068	1.0	320	1	-0.36443
USP39	9	0.79507	0.90693	1.0	385	2	-0.012945	0.47302	0.61069	1.0	321	3	-0.012945
MTF1	12	0.97145	0.98383	1.0	454	1	0.12396	0.47346	0.64187	1.0	322	5	0.12396
HIST1H2BK	12	0.16571	0.46001	1.0	150	4	0.055443	0.47694	0.6439	1.0	323	5	0.055443
ZNF512B	12	0.42108	0.71364	1.0	246	4	-0.0096692	0.48067	0.64551	1.0	324	4	-0.0096692
ATP6V1G2	12	0.63384	0.86788	1.0	329	3	0.024837	0.48106	0.64551	1.0	325	5	0.024837
MRPL11	12	0.37185	0.66867	1.0	230	4	0.073771	0.48117	0.64551	1.0	326	5	0.073771
KDM3B	12	0.31344	0.62745	1.0	209	3	0.10961	0.48244	0.64717	1.0	327	5	0.10961
ASB16-AS1	12	0.36621	0.66569	1.0	227	3	-0.010994	0.4828	0.64717	1.0	328	4	-0.010994
B3GNT2	12	0.1398	0.40488	1.0	142	5	0.042679	0.48817	0.65244	1.0	329	5	0.042679
ARCN1	12	0.00412	0.024525	0.272903	47	8	-0.30921	0.49401	0.66584	1.0	330	3	-0.30921
EIF5A	12	0.076968	0.27069	1.0	106	4	-0.12827	0.50103	0.66585	1.0	331	3	-0.12827
RBM10	12	0.054474	0.20385	1.0	90	5	-0.055719	0.50374	0.67093	1.0	332	4	-0.055719
USF1	12	0.45425	0.74619	1.0	259	4	-0.018009	0.50485	0.67093	1.0	333	3	-0.018009
ISX-AS1	12	0.79721	0.92772	1.0	387	2	0.078345	0.50578	0.67093	1.0	334	5	0.078345
MCM3	12	0.23932	0.55323	1.0	178	4	0.1345	0.5076	0.67361	1.0	335	5	0.1345
IRS4	12	0.49623	0.77616	1.0	277	4	0.057303	0.5109	0.67471	1.0	336	4	0.057303
PXK	12	0.52353	0.81189	1.0	292	4	0.04962	0.52716	0.68825	1.0	337	5	0.04962
OR13C2	12	0.98621	0.99068	1.0	473	1	0.062413	0.53485	0.68826	1.0	338	5	0.062413
U2AF1	9	0.28184	0.54651	1.0	195	4	0.14043	0.54143	0.67555	1.0	339	2	0.14043
LSM12	12	0.44899	0.73562	1.0	257	3	-0.0074947	0.54268	0.69276	1.0	340	2	-0.0074947
ARID3A	12	0.1032	0.3097	1.0	120	6	-0.10867	0.55044	0.70227	1.0	341	2	-0.10867
DNAJC5G	12	0.17263	0.47113	1.0	154	5	-0.15293	0.56383	0.70378	1.0	342	4	-0.15293
ZC3H13	12	0.17334	0.47338	1.0	155	5	0.12629	0.56756	0.71029	1.0	343	5	0.12629
RBM22	12	0.10786	0.32812	1.0	125	6	-0.1658	0.57519	0.7171	1.0	344	3	-0.1658
ZFP69	12	0.24831	0.56291	1.0	181	4	-0.058883	0.57597	0.71711	1.0	345	5	-0.058883
ZNF300	12	0.72067	0.90177	1.0	362	3	-0.0046551	0.57937	0.71797	1.0	346	4	-0.0046551
LOC100131626	9	0.71459	0.86047	1.0	359	2	0.027471	0.57951	0.69183	1.0	347	3	0.027471
CNOT3	12	0.59285	0.85141	1.0	318	1	0.048477	0.58082	0.71797	1.0	348	5	0.048477
FARSA	9	0.57458	0.80026	1.0	311	2	0.13338	0.58309	0.69413	1.0	349	3	0.13338
CYC1	12	0.25279	0.56292	1.0	185	5	-0.017329	0.58478	0.71798	1.0	350	5	-0.017329
P4HA2-AS1	12	0.084031	0.28706	1.0	110	6	-0.12915	0.58876	0.72546	1.0	351	3	-0.12915
RPS9	9	0.097056	0.29273	1.0	118	4	-0.16188	0.59022	0.70154	1.0	352	3	-0.16188
USP17L2	12	0.20743	0.51616	1.0	165	5	-0.12134	0.59125	0.72674	1.0	353	3	-0.12134
PARP3	12	0.21488	0.52492	1.0	169	5	-0.14053	0.59362	0.72675	1.0	354	2	-0.14053
HAVCR1	12	0.28488	0.61053	1.0	196	2	0.081489	0.59767	0.73582	1.0	355	4	0.081489
COX5A	12	0.96466	0.98229	1.0	450	1	-0.006414	0.59966	0.73583	1.0	356	3	-0.006414
FADS2	12	0.27089	0.5932	1.0	190	5	-0.078391	0.60266	0.73788	1.0	357	2	-0.078391
CYP2C18	12	0.4426	0.72512	1.0	254	4	-0.0074192	0.60513	0.74672	1.0	358	4	-0.0074192
SYTL3	12	0.37728	0.67594	1.0	234	4	0.029573	0.60797	0.74835	1.0	359	3	0.029573
MLXIPL	12	0.62201	0.85924	1.0	325	2	0.1061	0.60993	0.74836	1.0	360	4	0.1061
POLR2L	9	0.45263	0.72461	1.0	258	2	0.14011	0.61275	0.71413	1.0	361	3	0.14011
MBNL1	12	0.45462	0.74619	1.0	260	4	0.027729	0.61297	0.75461	1.0	362	4	0.027729
TFE3	12	0.037051	0.17573	1.0	81	5	-0.081837	0.62007	0.75932	1.0	363	3	-0.081837
BRD2	12	0.5443	0.82679	1.0	301	2	0.011835	0.62389	0.7625	1.0	364	3	0.011835
TRAPPC2L	12	0.12387	0.37075	1.0	136	4	0.010625	0.62582	0.7625	1.0	365	4	0.010625
RN7SK	6	0.92752	0.94638	1.0	438	0	0.069872	0.62917	0.68518	1.0	366	2	0.069872
AXIN1	12	0.13126	0.37568	1.0	139	5	0.013816	0.62972	0.76366	1.0	367	4	0.013816
ZNF830	12	0.0072245	0.043397	0.412671	54	8	-0.27099	0.63245	0.76532	1.0	368	3	-0.27099
RPP14	12	0.12258	0.36901	1.0	135	6	-0.21697	0.63588	0.76533	1.0	369	4	-0.21697
WDR18	12	0.17205	0.47113	1.0	153	5	-0.132	0.65171	0.77393	1.0	370	3	-0.132
AGPAT6	12	0.43087	0.72274	1.0	248	3	0.0096658	0.65307	0.77393	1.0	371	4	0.0096658
ZNF157	12	0.50642	0.78394	1.0	281	4	-0.027666	0.65512	0.77394	1.0	372	3	-0.027666
WRAP53	12	0.23051	0.54204	1.0	176	5	-0.025016	0.65984	0.77651	1.0	373	4	-0.025016
FOXB1	12	0.72704	0.90419	1.0	366	3	0.076501	0.66236	0.77652	1.0	374	4	0.076501
TMEM258	12	0.029828	0.12073	0.8201	76	7	-0.23569	0.66894	0.78267	1.0	375	2	-0.23569
RPS6	6	0.018384	0.069463	0.585952	65	4	-0.72823	0.67223	0.71367	1.0	376	1	-0.72823
GPN2	6	0.0094323	0.03358	0.33537	58	3	-0.44055	0.67407	0.71367	1.0	377	2	-0.44055
RTEL1	9	0.15969	0.40888	1.0	148	4	-0.10569	0.68262	0.7878	1.0	378	2	-0.10569
CCT6B	12	0.25279	0.56292	1.0	184	5	-0.14578	0.69146	0.79719	1.0	379	2	-0.14578
FAM134C	12	0.020236	0.083818	0.6429	67	7	-0.26344	0.69546	0.80376	1.0	380	4	-0.26344
MSI2	12	0.090716	0.29341	1.0	114	6	-0.15587	0.69932	0.80886	1.0	381	4	-0.15587
ICAM3	12	0.44877	0.73561	1.0	256	3	-0.088287	0.70018	0.80886	1.0	382	3	-0.088287
CHRND	12	0.63007	0.86595	1.0	327	3	0.01519	0.70061	0.80887	1.0	383	4	0.01519
ZMAT5	12	0.40061	0.69482	1.0	241	4	0.047952	0.70199	0.80887	1.0	384	4	0.047952
RHOB	12	0.54406	0.82679	1.0	300	2	0.034504	0.70551	0.81387	1.0	385	4	0.034504
CTU2	12	0.051908	0.20037	1.0	88	6	-0.17028	0.70847	0.82063	1.0	386	3	-0.17028
HNF4A	12	0.038071	0.17713	1.0	82	5	-0.15943	0.7097	0.82063	1.0	387	3	-0.15943
STAM	12	0.094609	0.29817	1.0	116	6	-0.033121	0.71365	0.82064	1.0	388	4	-0.033121
OSGIN1	12	0.83305	0.94067	1.0	402	2	-0.032149	0.71502	0.82247	1.0	389	3	-0.032149
FAM24B-CUZD1	12	0.11435	0.36206	1.0	129	6	-0.04202	0.71577	0.82247	1.0	390	4	-0.04202
TFDP1	12	0.10704	0.32399	1.0	124	6	-0.069556	0.71598	0.82247	1.0	391	3	-0.069556
HNRNPU	12	0.0039975	0.02288	0.265918	45	7	-0.60223	0.7194	0.82594	1.0	392	3	-0.60223
UBR2	12	0.11582	0.36207	1.0	130	6	-0.13959	0.72086	0.82946	1.0	393	3	-0.13959
A1BG-AS1	12	0.10437	0.31826	1.0	122	5	-0.086362	0.7329	0.84143	1.0	394	1	-0.086362
TREM1	12	0.92976	0.97381	1.0	439	1	0.002184	0.73382	0.84144	1.0	395	4	0.002184
EGLN2	12	0.51704	0.7989	1.0	288	4	0.0038625	0.73449	0.84144	1.0	396	4	0.0038625
SNAI3-AS1	12	0.56817	0.84453	1.0	309	3	0.045752	0.73677	0.84972	1.0	397	4	0.045752
GTF2A2	12	0.003348	0.019442	0.2311	44	7	-0.61725	0.73874	0.85711	1.0	398	3	-0.61725
TNFRSF8	12	0.77835	0.91697	1.0	381	2	-0.015899	0.745	0.85806	1.0	399	3	-0.015899
ZNF3	12	0.16861	0.46856	1.0	151	5	-0.053275	0.74541	0.85806	1.0	400	4	-0.053275
EXOC1	12	0.32623	0.64661	1.0	214	4	0.036953	0.74715	0.86012	1.0	401	3	0.036953
RFX1	12	0.035577	0.14302	0.923463	80	7	-0.29325	0.74728	0.86012	1.0	402	4	-0.29325
TRIM38	12	0.57775	0.84757	1.0	314	2	0.061782	0.74785	0.86246	1.0	403	3	0.061782
STT3A	9	6.9222e-06	6.4395e-05	0.001531	23	5	-1.0316	0.75803	0.84551	1.0	404	2	-1.0316
TMEM50A	12	0.27688	0.60144	1.0	192	5	-0.044544	0.75963	0.86337	1.0	405	4	-0.044544
EHD2	12	0.75567	0.91696	1.0	375	3	0.10768	0.75998	0.86338	1.0	406	4	0.10768
HARBI1	12	0.064059	0.23249	1.0	99	5	-0.089398	0.76019	0.86338	1.0	407	1	-0.089398
EXOC7	12	0.078287	0.27366	1.0	107	6	-0.19879	0.76495	0.86559	1.0	408	3	-0.19879
RABIF	12	2.4979e-05	0.00026253	0.005085	27	10	-0.48735	0.76534	0.86559	1.0	409	2	-0.48735
SCAF4	12	0.86828	0.95288	1.0	413	2	0.024011	0.77431	0.87278	1.0	410	3	0.024011
HERPUD2	12	0.8959	0.96448	1.0	425	2	0.093577	0.7753	0.87279	1.0	411	4	0.093577
DMPK	12	0.56485	0.83603	1.0	307	3	0.019779	0.77738	0.87618	1.0	412	3	0.019779
NXF5	12	0.52917	0.8179	1.0	293	3	0.089047	0.77928	0.87856	1.0	413	4	0.089047
GTF2F2	9	0.054654	0.18751	1.0	91	3	0.061863	0.7852	0.85785	1.0	414	2	0.061863
MAU2	12	0.020241	0.083818	0.6429	68	7	-0.27655	0.78582	0.88622	1.0	415	4	-0.27655
BAG6	12	0.71825	0.90012	1.0	360	3	-0.056735	0.78743	0.88623	1.0	416	4	-0.056735
OTX1	12	0.18316	0.48092	1.0	159	5	-0.094933	0.78998	0.88774	1.0	417	3	-0.094933
ZNF177	12	0.20468	0.51419	1.0	162	5	0.034313	0.79223	0.88844	1.0	418	4	0.034313
DNAH17	12	0.062716	0.22769	1.0	97	5	0.01029	0.79255	0.88844	1.0	419	4	0.01029
ZNF217	12	0.311	0.62466	1.0	208	3	0.013779	0.8035	0.8939	1.0	420	3	0.013779
PREB	12	0.039808	0.18128	1.0	84	6	-0.16788	0.80599	0.8939	1.0	421	2	-0.16788
TMEM214	12	0.55782	0.8332	1.0	305	3	0.018678	0.81082	0.89551	1.0	422	3	0.018678
SCX	12	0.31378	0.62745	1.0	210	4	-0.022694	0.81143	0.89609	1.0	423	3	-0.022694
EMP3	12	0.031008	0.12639	0.847449	78	5	-0.12783	0.81259	0.8968	1.0	424	3	-0.12783
SUSD5	12	0.41146	0.69786	1.0	244	4	-0.025605	0.81541	0.89781	1.0	425	3	-0.025605
PPIC	12	0.017255	0.077378	0.622599	64	7	-0.22818	0.81614	0.89782	1.0	426	3	-0.22818
GID4	12	0.25803	0.56806	1.0	187	5	-0.15009	0.82117	0.90224	1.0	427	3	-0.15009
SLC4A1AP	12	0.022643	0.093101	0.676274	70	5	-0.0055466	0.82172	0.90224	1.0	428	3	-0.0055466
RNF113A	12	0.20301	0.51066	1.0	161	5	-0.051909	0.83573	0.90493	1.0	429	3	-0.051909
CTNNBIP1	12	0.4719	0.75015	1.0	266	3	0.024051	0.83911	0.90582	1.0	430	2	0.024051
DPAGT1	12	2.0231e-05	0.00023281	0.004683	26	10	-0.56486	0.83947	0.90582	1.0	431	1	-0.56486
PROX1	12	0.11907	0.369	1.0	133	5	-0.091977	0.86875	0.92134	1.0	432	1	-0.091977
PGM1	12	0.73458	0.908	1.0	369	1	-0.021099	0.86983	0.92134	1.0	433	3	-0.021099
PAX9	12	0.53569	0.8232	1.0	297	3	0.12844	0.87298	0.92229	1.0	434	3	0.12844
SRCAP	12	0.10599	0.32172	1.0	123	6	-0.18956	0.87324	0.9223	1.0	435	2	-0.18956
RC3H1	12	0.80897	0.93148	1.0	393	2	0.051132	0.87458	0.92356	1.0	436	3	0.051132
ZNF506	12	0.29429	0.61957	1.0	201	5	-0.085756	0.87547	0.92357	1.0	437	2	-0.085756
NRBP1	12	0.047095	0.19756	1.0	86	5	-0.10184	0.87561	0.92357	1.0	438	3	-0.10184
LINC01602	3	0.17848	0.31959	1.0	156	2	-0.37507	0.88385	0.84621	1.0	439	0	-0.37507
LOC101930085	9	0.97531	0.98072	1.0	459	0	0.029236	0.88488	0.90522	1.0	440	2	0.029236
CDK5RAP3	12	4.5067e-05	0.0004904	0.008441	30	8	-0.77171	0.88759	0.9323	1.0	441	2	-0.77171
MIR5089	6	0.20574	0.40702	1.0	163	3	-0.13264	0.88775	0.87292	1.0	442	1	-0.13264
INTS1	12	0.0048097	0.029092	0.310322	49	8	-0.43173	0.88848	0.93425	1.0	443	1	-0.43173
GOSR2	12	0.00056737	0.0043343	0.062968	36	8	-0.48833	0.88921	0.93489	1.0	444	3	-0.48833
LOC102723582	3	0.068224	0.13753	0.899126	101	2	-0.48925	0.88958	0.84622	1.0	445	0	-0.48925
ARID4B	12	0.25123	0.56292	1.0	182	5	-0.052082	0.88986	0.93489	1.0	446	1	-0.052082
KIAA1683	9	0.7896	0.90692	1.0	383	2	0.006996	0.89064	0.90874	1.0	447	2	0.006996
KMT2A	12	0.031746	0.12845	0.850364	79	4	-0.095134	0.89454	0.93853	1.0	448	2	-0.095134
MED20	12	0.001791	0.01226	0.156388	39	8	-0.59107	0.89593	0.93854	1.0	449	1	-0.59107
ZIM2	12	0.21097	0.51974	1.0	167	5	0.019689	0.905	0.94587	1.0	450	3	0.019689
HIST1H2BC	12	0.28	0.6069	1.0	193	5	-0.089045	0.90685	0.94659	1.0	451	3	-0.089045
C16orf62	12	0.56296	0.83468	1.0	306	3	-0.053177	0.90972	0.948	1.0	452	2	-0.053177
POLE3	12	0.06924	0.25963	1.0	102	6	-0.16076	0.91277	0.94927	1.0	453	2	-0.16076
TSPYL4	12	0.24074	0.55505	1.0	179	3	-0.029395	0.91349	0.94927	1.0	454	3	-0.029395
LOC105371789	6	0.77257	0.82455	1.0	379	1	-0.037699	0.92202	0.89283	1.0	455	1	-0.037699
EXOC8	12	0.0020381	0.013508	0.168209	42	8	-0.42226	0.92806	0.95661	1.0	456	2	-0.42226
CHAF1B	12	0.32141	0.63974	1.0	211	4	-0.061471	0.92927	0.95662	1.0	457	2	-0.061471
GMPPB	12	0.020171	0.083045	0.6429	66	7	-0.35816	0.93165	0.95738	1.0	458	2	-0.35816
VPS72	12	0.029916	0.12074	0.8201	77	7	-0.28106	0.93299	0.95811	1.0	459	2	-0.28106
GAGE12B	6	0.5371	0.719	1.0	299	2	0.0055294	0.93946	0.91496	1.0	460	1	0.0055294
GPS2	12	0.29598	0.61958	1.0	203	5	-0.11828	0.94404	0.9623	1.0	461	2	-0.11828
B4GALT2	12	0.37645	0.67594	1.0	233	4	0.025718	0.94682	0.96358	1.0	462	2	0.025718
MYBBP1A	12	0.0058069	0.033986	0.33537	52	8	-0.35814	0.947	0.96358	1.0	463	2	-0.35814
PIAS1	12	0.00016761	0.0013226	0.021616	32	9	-0.47888	0.94784	0.96359	1.0	464	1	-0.47888
ZFPM1	12	0.47573	0.75218	1.0	268	4	-0.064406	0.94869	0.96359	1.0	465	2	-0.064406
ZBTB2	12	0.06186	0.22256	1.0	96	5	-0.2418	0.95447	0.96671	1.0	466	2	-0.2418
EEF1DP3	6	0.56608	0.73078	1.0	308	2	-0.098746	0.95457	0.93451	1.0	467	1	-0.098746
DAGLA	12	0.024799	0.098183	0.703421	73	7	-0.21302	0.95921	0.96939	1.0	468	2	-0.21302
DEF6	12	0.51029	0.79013	1.0	284	4	-0.0021286	0.96277	0.97084	1.0	469	2	-0.0021286
SEC1P	12	0.49574	0.77615	1.0	276	4	0.051848	0.96333	0.97139	1.0	470	2	0.051848
OST4	12	0.011691	0.061567	0.536658	60	7	-0.40128	0.96754	0.97419	1.0	471	1	-0.40128
CCS	12	0.19575	0.49887	1.0	160	5	-0.15446	0.97535	0.98293	1.0	472	2	-0.15446
LRRC8A	12	0.45535	0.74619	1.0	261	4	-0.0046205	0.97587	0.98337	1.0	473	2	-0.0046205
DNAH1	12	0.48649	0.76579	1.0	271	4	-0.043777	0.97594	0.98337	1.0	474	1	-0.043777
POLR3H	12	4.3989e-06	7.4302e-05	0.00169	22	8	-1.0143	0.97632	0.98394	1.0	475	2	-1.0143
USP24	12	0.011063	0.058951	0.52257	59	8	-0.34273	0.97673	0.98394	1.0	476	1	-0.34273
YKT6	12	9.7874e-08	4.9535e-06	0.00013	19	11	-1.0623	0.97715	0.98395	1.0	477	1	-1.0623
KLHDC3	12	0.28714	0.61494	1.0	198	3	-0.047925	0.97744	0.98423	1.0	478	2	-0.047925
PRMT1	12	0.025087	0.10342	0.729775	74	6	-0.26557	0.97753	0.98423	1.0	479	2	-0.26557
GTF2H3	12	0.0017979	0.01226	0.156388	40	9	-0.36378	0.97841	0.9846	1.0	480	1	-0.36378
HYOU1	12	3.6267e-05	0.00041114	0.007415	28	9	-0.64776	0.97886	0.98461	1.0	481	1	-0.64776
MCM5	12	0.00082503	0.0068804	0.097255	37	9	-0.59643	0.97992	0.98516	1.0	482	2	-0.59643
PHF23	12	0.15482	0.42289	1.0	146	5	-0.16284	0.9808	0.98568	1.0	483	1	-0.16284
BCL6	12	0.023164	0.093101	0.676274	72	7	-0.32655	0.98677	0.98806	1.0	484	1	-0.32655
SMARCA5	12	0.0016596	0.011448	0.153514	38	7	-0.35676	0.99107	0.98906	1.0	485	1	-0.35676
UXT	12	2.0033e-05	0.00023281	0.004683	25	11	-0.51778	0.99122	0.98907	1.0	486	1	-0.51778
DMTF1	12	0.0048656	0.029964	0.310322	50	7	-0.41568	0.9916	0.98933	1.0	487	1	-0.41568
ZBTB11	9	0.0028961	0.014856	0.180684	43	7	-0.33051	0.99177	0.98593	1.0	488	0	-0.33051
MSTO1	12	0.0067156	0.042367	0.410334	53	8	-0.21687	0.99396	0.9908	1.0	489	1	-0.21687
GTF2E2	9	0.071856	0.22809	1.0	103	5	-0.24096	0.99505	0.98858	1.0	490	0	-0.24096
PFDN2	9	0.0018176	0.010576	0.145555	41	6	-0.78072	0.99664	0.99215	1.0	491	0	-0.78072
USF2	12	0.013768	0.068908	0.585952	61	7	-0.22119	0.99701	0.99484	1.0	492	1	-0.22119
AP5Z1	12	0.00031874	0.0023331	0.034863	34	9	-0.46746	0.99755	0.99534	1.0	493	1	-0.46746
EXOC2	12	3.6575e-05	0.00041114	0.007415	29	9	-0.43288	0.99756	0.99534	1.0	494	1	-0.43288
AP2M1	12	0.0040834	0.023544	0.267684	46	7	-0.37963	0.99818	0.99631	1.0	495	1	-0.37963
