id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
POC5	12	0.98277	0.99739	1.0	437	0	0.17223	0.30367	0.44992	0.937012	247	6	0.17223
TNFRSF4	12	0.75035	0.94823	1.0	256	2	0.15693	0.30384	0.44992	0.937012	248	7	0.15693
NFYA	12	0.48074	0.86745	1.0	168	1	0.28679	0.30849	0.45149	0.937012	249	6	0.28679
CHD2	12	0.56937	0.90038	1.0	195	2	0.14784	0.30902	0.45458	0.939698	250	6	0.14784
SIX5	12	0.90631	0.97613	1.0	351	1	0.18777	0.31614	0.45928	0.940971	251	6	0.18777
TIGD5	12	0.78397	0.95635	1.0	285	1	0.12495	0.31907	0.45929	0.940971	252	6	0.12495
CSDE1	12	0.85843	0.97261	1.0	327	1	0.15246	0.32153	0.46059	0.940971	253	6	0.15246
TIPARP	12	0.99183	0.99896	1.0	451	0	0.21738	0.32399	0.46247	0.94114	254	6	0.21738
RAP1GAP	12	0.8377	0.96971	1.0	321	1	0.16615	0.33263	0.48513	0.976654	255	6	0.16615
UCKL1-AS1	6	0.79778	0.89813	1.0	298	1	0.10771	0.33912	0.42072	0.937012	256	3	0.10771
YJEFN3	12	0.66133	0.91983	1.0	216	1	0.17371	0.34107	0.48925	0.976654	257	5	0.17371
MARVELD3	12	0.97767	0.99675	1.0	429	0	0.13931	0.34212	0.48926	0.976654	258	6	0.13931
TRPM4	12	0.88961	0.97442	1.0	342	1	0.17598	0.34226	0.48926	0.976654	259	6	0.17598
ZNF217	12	0.53293	0.88997	1.0	181	3	0.12271	0.34328	0.49302	0.980407	260	5	0.12271
SYTL3	12	0.76216	0.95069	1.0	269	2	0.14028	0.34478	0.50519	1.0	261	6	0.14028
ARPC4	12	0.94883	0.98696	1.0	378	1	0.13475	0.34891	0.50812	1.0	262	6	0.13475
RPS9	9	0.08393	0.36938	1.0	102	4	0.14397	0.35069	0.48039	0.973822	263	4	0.14397
USP32P2	12	0.44371	0.83891	1.0	158	3	0.19612	0.35574	0.51425	1.0	264	6	0.19612
HAVCR1	12	0.88346	0.97441	1.0	340	1	0.1386	0.35998	0.51724	1.0	265	6	0.1386
LIN52	12	0.58661	0.9067	1.0	197	2	0.074007	0.36126	0.51725	1.0	266	4	0.074007
GPBP1L1	12	0.48939	0.8699	1.0	169	3	0.14998	0.36253	0.51725	1.0	267	6	0.14998
LINC01602	3	0.55965	0.69027	1.0	194	1	0.30948	0.364	0.385	0.879279	268	2	0.30948
RPS6	6	0.41828	0.71456	1.0	153	2	0.29273	0.36415	0.44795	0.937012	269	3	0.29273
OLR1	12	0.93609	0.98395	1.0	366	1	0.14314	0.37321	0.53733	1.0	270	6	0.14314
PRR3	12	0.66877	0.9251	1.0	218	2	0.038174	0.375	0.53734	1.0	271	5	0.038174
GAGE1	12	0.76572	0.95207	1.0	271	1	0.15653	0.37728	0.54123	1.0	272	6	0.15653
SLC29A2	12	0.80212	0.96295	1.0	301	2	0.11759	0.3787	0.54123	1.0	273	6	0.11759
PPIC	12	0.71093	0.93731	1.0	239	2	0.10239	0.38151	0.54124	1.0	274	4	0.10239
ABCG5	12	0.87727	0.97441	1.0	338	1	0.18859	0.39017	0.54445	1.0	275	6	0.18859
BCL6	12	0.7834	0.95634	1.0	283	2	0.10787	0.39372	0.54926	1.0	276	6	0.10787
COA6	12	0.976	0.99626	1.0	427	0	0.099593	0.39443	0.54927	1.0	277	5	0.099593
THOP1	12	0.9097	0.97828	1.0	353	1	0.15076	0.39567	0.55082	1.0	278	6	0.15076
PDE1A	12	0.94981	0.98696	1.0	380	1	0.14034	0.39727	0.55082	1.0	279	6	0.14034
GCOM1	12	0.97135	0.99378	1.0	416	0	0.097968	0.39839	0.55083	1.0	280	5	0.097968
UBA2	12	0.032277	0.24144	1.0	91	6	-0.20327	0.3989	0.55083	1.0	281	2	-0.20327
B4GALT2	12	0.9503	0.98755	1.0	381	1	0.085866	0.40008	0.55083	1.0	282	5	0.085866
SP2-AS1	12	0.81891	0.96736	1.0	314	2	0.029775	0.40135	0.55229	1.0	283	4	0.029775
ZC3H18	12	0.19785	0.63376	1.0	119	4	-0.14274	0.40244	0.55229	1.0	284	2	-0.14274
CSNK1A1	12	0.97428	0.99603	1.0	424	0	0.096712	0.41205	0.5523	1.0	285	5	0.096712
SETDB1	12	0.65178	0.91845	1.0	212	2	0.18778	0.41812	0.55718	1.0	286	5	0.18778
NXF5	12	0.69718	0.93133	1.0	236	1	0.10853	0.42048	0.55903	1.0	287	5	0.10853
GID4	12	0.90011	0.97612	1.0	349	1	0.10105	0.42281	0.56329	1.0	288	5	0.10105
SCX	12	0.73065	0.94361	1.0	247	2	0.15911	0.42411	0.56583	1.0	289	6	0.15911
FNDC3B	12	0.0037269	0.06123	0.437019	71	7	-0.29862	0.42778	0.57635	1.0	290	4	-0.29862
PAX9	12	0.21797	0.64563	1.0	122	4	0.094616	0.42849	0.57635	1.0	291	5	0.094616
CARM1	12	0.2833	0.73547	1.0	136	3	0.022881	0.4301	0.57806	1.0	292	5	0.022881
PPCDC	12	0.72493	0.94139	1.0	244	2	0.11169	0.4316	0.57806	1.0	293	6	0.11169
PKLR	12	0.23837	0.6892	1.0	127	3	0.15852	0.43381	0.57807	1.0	294	6	0.15852
ZNF512B	12	0.74446	0.94699	1.0	253	2	0.1602	0.43756	0.57935	1.0	295	6	0.1602
MTA2	12	0.96136	0.98997	1.0	398	1	0.13908	0.43823	0.57935	1.0	296	6	0.13908
ZNF3	12	0.83228	0.96802	1.0	319	1	0.17183	0.44442	0.59533	1.0	297	6	0.17183
SALL2	12	0.77161	0.95208	1.0	275	2	0.13449	0.4474	0.59533	1.0	298	6	0.13449
HIST1H2BF	12	0.11575	0.48931	1.0	107	5	0.071585	0.44871	0.59533	1.0	299	5	0.071585
TGIF1	12	0.95242	0.98866	1.0	384	1	0.16356	0.45195	0.59534	1.0	300	6	0.16356
TMEM214	12	0.022142	0.19148	1.0	88	6	-0.16197	0.45323	0.59534	1.0	301	2	-0.16197
ZNF394	12	0.42462	0.82415	1.0	157	3	0.089973	0.45351	0.59534	1.0	302	5	0.089973
PMFBP1	12	0.51688	0.87992	1.0	177	3	0.18461	0.45763	0.60213	1.0	303	6	0.18461
NCOA3	12	0.75968	0.94923	1.0	265	1	0.053159	0.45954	0.60214	1.0	304	4	0.053159
TBC1D29	12	0.67532	0.92794	1.0	221	2	0.10626	0.46365	0.60841	1.0	305	4	0.10626
ADAP1	12	0.63532	0.91639	1.0	208	2	-0.020885	0.4682	0.61022	1.0	306	3	-0.020885
CCS	12	0.75139	0.94823	1.0	257	1	0.14782	0.46838	0.61022	1.0	307	6	0.14782
CNOT3	12	0.96231	0.99058	1.0	401	1	0.12945	0.46862	0.61023	1.0	308	6	0.12945
ARFRP1	12	0.70301	0.93523	1.0	238	2	0.011476	0.47671	0.62017	1.0	309	5	0.011476
CTCF	12	0.79967	0.96169	1.0	299	2	0.11546	0.47905	0.62214	1.0	310	6	0.11546
ELF4	12	0.9599	0.98937	1.0	394	1	0.048018	0.48846	0.6264	1.0	311	5	0.048018
TSPYL4	12	0.7566	0.94922	1.0	261	1	0.092076	0.48973	0.62641	1.0	312	6	0.092076
TMEM253	12	0.96613	0.99209	1.0	407	0	0.028528	0.49044	0.62904	1.0	313	4	0.028528
SNAI3-AS1	12	0.86062	0.97261	1.0	331	1	0.13279	0.49062	0.62904	1.0	314	6	0.13279
ZNF626	12	0.89874	0.97612	1.0	348	1	0.15352	0.49151	0.62904	1.0	315	6	0.15352
AP1G1	12	0.77316	0.95208	1.0	279	2	0.11041	0.49462	0.62905	1.0	316	6	0.11041
SLC25A40	12	0.12337	0.50976	1.0	108	2	0.043977	0.49644	0.62905	1.0	317	4	0.043977
DNAJB14	12	0.27879	0.73546	1.0	133	4	-0.019785	0.49915	0.63204	1.0	318	4	-0.019785
YY1	12	0.15113	0.55919	1.0	113	4	-0.11779	0.5055	0.64037	1.0	319	3	-0.11779
HHEX	12	0.29768	0.74884	1.0	141	4	0.11198	0.50662	0.64038	1.0	320	6	0.11198
ZFPM1	12	0.53543	0.88998	1.0	183	3	0.033226	0.50739	0.64217	1.0	321	5	0.033226
ISX-AS1	12	0.54068	0.88998	1.0	184	3	0.13315	0.51328	0.64716	1.0	322	6	0.13315
HAPLN4	12	0.27533	0.73546	1.0	130	4	0.12255	0.51683	0.64717	1.0	323	6	0.12255
LYL1	12	0.94147	0.9857	1.0	370	1	0.044015	0.52137	0.64813	1.0	324	4	0.044015
TAOK1	12	0.65782	0.91982	1.0	213	2	0.11421	0.52171	0.64814	1.0	325	6	0.11421
ITIH1	12	0.68401	0.92909	1.0	228	2	0.13664	0.52281	0.6521	1.0	326	4	0.13664
KLHDC3	12	0.76653	0.95207	1.0	272	2	0.13383	0.52304	0.6521	1.0	327	6	0.13383
ZNF177	12	0.70218	0.93522	1.0	237	1	0.15672	0.52353	0.6521	1.0	328	5	0.15672
GNAT2	12	0.37379	0.78705	1.0	148	2	0.11491	0.52526	0.65211	1.0	329	6	0.11491
TP53	12	0.90844	0.97781	1.0	352	1	0.10921	0.52747	0.65391	1.0	330	6	0.10921
SEC1P	12	0.68953	0.93032	1.0	231	2	0.11781	0.52791	0.65391	1.0	331	6	0.11781
COPS4	12	0.86368	0.97262	1.0	335	1	0.075591	0.53121	0.65392	1.0	332	3	0.075591
VHL	12	0.79756	0.96168	1.0	297	2	-0.017744	0.537	0.65789	1.0	333	3	-0.017744
LINC01483	12	0.86277	0.97262	1.0	333	1	0.055559	0.54713	0.66951	1.0	334	5	0.055559
ITGA2	12	0.54746	0.89538	1.0	188	3	0.069698	0.5509	0.67268	1.0	335	4	0.069698
ATP6V1G2	12	0.44677	0.84131	1.0	159	3	-0.066417	0.55225	0.67268	1.0	336	4	-0.066417
C9orf163	12	0.772	0.95208	1.0	276	2	0.03527	0.55419	0.67268	1.0	337	5	0.03527
ZC3H11A	12	0.2987	0.74884	1.0	142	3	0.083122	0.56489	0.69071	1.0	338	5	0.083122
U2AF1	9	0.00042397	0.0081881	0.076471	57	7	-0.41808	0.56625	0.66412	1.0	339	1	-0.41808
VOPP1	12	0.92286	0.98153	1.0	357	1	0.038171	0.56712	0.69176	1.0	340	5	0.038171
ZNF146	12	0.88293	0.97441	1.0	339	1	0.075836	0.57316	0.69177	1.0	341	5	0.075836
PGM1	12	0.30902	0.75922	1.0	144	4	-0.0088762	0.57596	0.69177	1.0	342	5	-0.0088762
ZNF833P	12	0.27764	0.73546	1.0	132	4	-0.014101	0.58024	0.69588	1.0	343	5	-0.014101
DNAH1	12	0.96475	0.99162	1.0	404	0	0.12728	0.58535	0.69923	1.0	344	5	0.12728
IQCF1	12	0.85906	0.97261	1.0	328	1	0.11338	0.58653	0.69924	1.0	345	5	0.11338
CTNNBIP1	12	0.57058	0.90038	1.0	196	2	0.078633	0.60482	0.71159	1.0	346	5	0.078633
MIR5089	6	0.11464	0.36992	1.0	106	3	-0.15264	0.60891	0.66327	1.0	347	1	-0.15264
DMRTA2	12	0.97153	0.99378	1.0	417	0	0.10446	0.61063	0.71706	1.0	348	5	0.10446
HIST1H2BK	12	0.95101	0.98813	1.0	382	1	0.12149	0.62451	0.72047	1.0	349	5	0.12149
ZNF131	9	0.82564	0.93526	1.0	316	1	-0.080744	0.62494	0.71266	1.0	350	3	-0.080744
ZIM2	12	0.66212	0.92087	1.0	217	2	0.14319	0.62579	0.72048	1.0	351	5	0.14319
BPTF	12	0.80724	0.96296	1.0	304	1	0.093036	0.63054	0.72354	1.0	352	5	0.093036
RTEL1	9	0.021784	0.15614	0.949542	87	5	-0.26528	0.6308	0.71267	1.0	353	1	-0.26528
NSA2	12	0.80281	0.96295	1.0	302	2	0.097431	0.63486	0.73583	1.0	354	5	0.097431
KIAA1683	9	0.41361	0.78199	1.0	152	2	-0.071793	0.63717	0.71491	1.0	355	4	-0.071793
HOXC6	12	0.95631	0.98867	1.0	390	1	0.14056	0.64056	0.73767	1.0	356	5	0.14056
P4HA2-AS1	12	0.29263	0.74681	1.0	138	3	-0.021624	0.64537	0.74153	1.0	357	4	-0.021624
ZNF157	12	0.9615	0.98997	1.0	399	1	0.11804	0.64538	0.74153	1.0	358	4	0.11804
LOC101930085	9	0.62846	0.88514	1.0	206	1	0.067352	0.64568	0.71923	1.0	359	2	0.067352
MIR100HG	12	0.72454	0.94139	1.0	243	2	0.035912	0.64782	0.74547	1.0	360	5	0.035912
SNX19	12	0.65171	0.91845	1.0	211	2	0.10963	0.64923	0.74548	1.0	361	5	0.10963
GPR4	12	0.77239	0.95208	1.0	278	2	-0.0076241	0.65055	0.74548	1.0	362	4	-0.0076241
ZNF99	12	0.54642	0.89369	1.0	187	3	0.035015	0.65381	0.75092	1.0	363	4	0.035015
IRS4	12	0.69301	0.93033	1.0	233	2	0.090473	0.6595	0.75463	1.0	364	5	0.090473
CABIN1	12	0.94474	0.98636	1.0	374	1	0.10647	0.66342	0.75966	1.0	365	4	0.10647
LRRC8A	12	0.51777	0.88117	1.0	178	2	0.080243	0.68253	0.77375	1.0	366	4	0.080243
ZNF860	12	0.67782	0.92795	1.0	225	2	-0.020334	0.68311	0.77375	1.0	367	4	-0.020334
CYC1	12	0.67971	0.92795	1.0	226	2	0.071521	0.68676	0.77549	1.0	368	5	0.071521
HIST1H2BC	12	0.8341	0.96802	1.0	320	1	0.09068	0.68754	0.77549	1.0	369	5	0.09068
ZFP69	12	0.95143	0.98814	1.0	383	1	0.14828	0.68794	0.77549	1.0	370	5	0.14828
HERPUD2	12	0.50616	0.87349	1.0	173	3	0.026751	0.68872	0.77549	1.0	371	5	0.026751
CNN1	12	0.60588	0.90932	1.0	200	1	0.014865	0.69875	0.77705	1.0	372	3	0.014865
SRGAP2	12	0.81066	0.96404	1.0	306	2	0.065756	0.7014	0.77706	1.0	373	4	0.065756
CUL7	12	0.75692	0.94922	1.0	262	2	0.1318	0.70231	0.77706	1.0	374	5	0.1318
USF1	12	0.29721	0.74884	1.0	140	4	0.13459	0.70422	0.77706	1.0	375	5	0.13459
MIER3	12	0.79721	0.96168	1.0	295	2	0.082086	0.70558	0.78294	1.0	376	3	0.082086
BAG6	12	0.93139	0.98353	1.0	364	1	0.1019	0.70882	0.79019	1.0	377	4	0.1019
DMTF1	12	0.22087	0.6598	1.0	123	4	-0.091697	0.71015	0.79169	1.0	378	4	-0.091697
HIST1H2BI	12	0.76069	0.94923	1.0	267	2	-0.04272	0.71094	0.79275	1.0	379	4	-0.04272
LOC100506990	9	0.090424	0.38093	1.0	103	4	-0.10454	0.71466	0.77506	1.0	380	3	-0.10454
ZNF300	12	0.74025	0.94698	1.0	252	2	0.12838	0.71635	0.79743	1.0	381	5	0.12838
IRF9	12	0.55479	0.89683	1.0	191	3	0.074196	0.7212	0.80316	1.0	382	5	0.074196
EEF1DP3	6	0.64691	0.81751	1.0	209	1	-0.0036164	0.72639	0.73447	1.0	383	2	-0.0036164
GMPPB	12	1.2997e-05	0.000639	0.007111	46	9	-0.40499	0.72894	0.80916	1.0	384	1	-0.40499
SCAF4	12	0.20426	0.63729	1.0	120	4	0.055563	0.72896	0.80916	1.0	385	5	0.055563
FLAD1	12	0.79348	0.95969	1.0	292	2	0.16073	0.72932	0.80916	1.0	386	5	0.16073
GMEB1	12	0.28971	0.73939	1.0	137	4	0.065434	0.73205	0.81087	1.0	387	4	0.065434
ZNF468	12	0.91652	0.97946	1.0	355	1	0.040355	0.73224	0.81087	1.0	388	5	0.040355
LSM12	12	0.028497	0.22173	1.0	90	6	-0.21924	0.73466	0.81088	1.0	389	4	-0.21924
POMGNT2	12	0.1626	0.57816	1.0	114	4	0.031584	0.73488	0.81088	1.0	390	4	0.031584
LOC100131626	9	0.45716	0.79501	1.0	163	2	0.026021	0.75378	0.79917	1.0	391	2	0.026021
MED20	12	7.262e-06	0.00037151	0.004416	44	10	-0.72735	0.77017	0.83321	1.0	392	1	-0.72735
SLC35F5	12	0.9857	0.99816	1.0	439	0	0.087376	0.7755	0.84376	1.0	393	4	0.087376
SPPL3	12	0.77212	0.95208	1.0	277	1	0.10211	0.78258	0.84846	1.0	394	3	0.10211
H1F0	12	0.71674	0.9399	1.0	242	2	0.017502	0.78535	0.84846	1.0	395	3	0.017502
ATP13A1	12	0.51198	0.87349	1.0	174	3	-0.012317	0.786	0.84846	1.0	396	2	-0.012317
ELOF1	12	0.26426	0.72173	1.0	128	4	-0.0071823	0.78809	0.85165	1.0	397	3	-0.0071823
PXK	12	0.73073	0.94361	1.0	248	2	0.11396	0.78952	0.85166	1.0	398	4	0.11396
UBR2	12	0.4719	0.86405	1.0	166	3	0.012281	0.79035	0.85166	1.0	399	4	0.012281
PHF20	12	0.034897	0.24493	1.0	94	5	-0.057846	0.80072	0.85573	1.0	400	2	-0.057846
CHP1	12	0.81956	0.96736	1.0	315	2	0.031233	0.80488	0.86359	1.0	401	4	0.031233
VPS72	12	0.010768	0.11128	0.692851	84	7	-0.21332	0.8088	0.86499	1.0	402	3	-0.21332
INTS1	12	0.0024723	0.045646	0.33624	70	7	-0.39493	0.81421	0.86621	1.0	403	1	-0.39493
ICAM3	12	0.97167	0.99411	1.0	418	0	0.086754	0.8213	0.86899	1.0	404	4	0.086754
RALGAPA2	12	0.63435	0.91639	1.0	207	2	-0.00013438	0.82172	0.87017	1.0	405	3	-0.00013438
KIAA0895	12	0.13807	0.55752	1.0	111	4	-0.033752	0.82441	0.87121	1.0	406	3	-0.033752
HNF4A	12	0.13112	0.54724	1.0	109	5	-0.0042372	0.82601	0.87122	1.0	407	4	-0.0042372
STT3A	9	0.0011225	0.020096	0.159248	68	6	-0.54483	0.82827	0.85839	1.0	408	3	-0.54483
LRPAP1	12	0.050257	0.29749	1.0	97	5	-0.062777	0.83802	0.87637	1.0	409	4	-0.062777
KMT2A	12	0.68629	0.93032	1.0	230	1	0.082328	0.83885	0.87766	1.0	410	4	0.082328
EHD2	12	0.55006	0.89539	1.0	190	3	0.010936	0.83897	0.87766	1.0	411	4	0.010936
ZC3H13	12	0.75733	0.94922	1.0	263	2	0.081027	0.84939	0.8864	1.0	412	4	0.081027
MLXIPL	12	0.41859	0.81787	1.0	154	3	-0.037837	0.85039	0.88776	1.0	413	3	-0.037837
TEFM	12	0.21649	0.64563	1.0	121	2	-0.02152	0.86369	0.90476	1.0	414	3	-0.02152
EML2	12	0.78377	0.95635	1.0	284	2	0.10427	0.86776	0.90477	1.0	415	4	0.10427
RFX1	12	0.006384	0.078468	0.512986	78	7	-0.20685	0.86904	0.90639	1.0	416	1	-0.20685
PSORS1C3	12	0.79472	0.95969	1.0	294	2	0.054311	0.86962	0.90639	1.0	417	3	0.054311
KDM3B	12	0.41915	0.82109	1.0	155	3	0.11367	0.87055	0.90639	1.0	418	4	0.11367
CTU2	12	0.6906	0.93032	1.0	232	2	0.03315	0.87353	0.90726	1.0	419	4	0.03315
AXIN1	12	0.22397	0.65981	1.0	124	4	0.019789	0.87398	0.90727	1.0	420	4	0.019789
RNASEK-C17orf49	12	0.0010231	0.0208	0.162362	66	6	-0.26058	0.87579	0.90801	1.0	421	4	-0.26058
OSGIN1	12	0.98754	0.99861	1.0	442	0	0.069713	0.87804	0.90802	1.0	422	3	0.069713
GTF2E2	9	0.0059013	0.068323	0.470173	76	6	-0.26534	0.8827	0.89118	1.0	423	1	-0.26534
LOC646471	12	0.8163	0.96609	1.0	313	2	0.03477	0.88368	0.91019	1.0	424	4	0.03477
XBP1	12	0.0004279	0.011755	0.105994	58	8	-0.35467	0.88644	0.91131	1.0	425	2	-0.35467
GAGE12B	6	0.3108	0.6176	1.0	145	2	-0.094276	0.89283	0.86474	1.0	426	1	-0.094276
NRBP1	12	0.17071	0.58441	1.0	115	4	-0.054298	0.89443	0.91847	1.0	427	4	-0.054298
EIF5A	12	0.044796	0.27931	1.0	95	6	-0.16038	0.89546	0.91997	1.0	428	3	-0.16038
POLR3H	12	0.41019	0.81019	1.0	151	3	0.026643	0.89664	0.92129	1.0	429	3	0.026643
ACTR3	12	0.53385	0.88997	1.0	182	3	0.032529	0.90109	0.92786	1.0	430	3	0.032529
RPP14	12	0.0094917	0.10536	0.663868	83	7	-0.24591	0.905	0.92891	1.0	431	2	-0.24591
MSI2	12	0.81267	0.96458	1.0	308	2	0.011812	0.91173	0.93226	1.0	432	2	0.011812
EXOC7	12	0.0059638	0.077388	0.512986	77	7	-0.23646	0.91476	0.93403	1.0	433	2	-0.23646
SLC4A1AP	12	0.013368	0.13521	0.831911	85	6	-0.24968	0.91553	0.93404	1.0	434	3	-0.24968
USP24	12	0.00093792	0.019165	0.154205	65	8	-0.32491	0.9171	0.93579	1.0	435	2	-0.32491
SPDEF	12	0.10794	0.48693	1.0	105	5	-0.14765	0.92068	0.9358	1.0	436	2	-0.14765
LOC102723582	3	0.61694	0.76395	1.0	204	0	-0.047814	0.92703	0.8517	1.0	437	0	-0.047814
PIAS1	12	0.019603	0.17328	1.0	86	6	-0.095623	0.92968	0.94222	1.0	438	3	-0.095623
SMARCA5	12	3.6064e-05	0.0015603	0.015793	50	9	-0.45186	0.93165	0.94307	1.0	439	2	-0.45186
INSIG2	12	0.10145	0.4616	1.0	104	5	-0.038019	0.93945	0.94558	1.0	440	3	-0.038019
ZNF207	9	0.034306	0.20404	1.0	93	5	-0.2036	0.94659	0.93612	1.0	441	2	-0.2036
PARP3	12	0.789	0.95902	1.0	286	2	0.034958	0.95182	0.95587	1.0	442	2	0.034958
EXOC1	12	0.00056219	0.014023	0.120233	60	7	-0.39931	0.9529	0.95669	1.0	443	2	-0.39931
PPP1R10	12	0.008582	0.097955	0.624763	82	6	-0.24049	0.95555	0.95735	1.0	444	1	-0.24049
HGFAC	12	0.27165	0.7334	1.0	129	4	-0.016546	0.96787	0.96758	1.0	445	3	-0.016546
TMEM161A	12	0.2822	0.73547	1.0	135	3	-0.059067	0.96946	0.9694	1.0	446	3	-0.059067
STAM	12	0.063866	0.3769	1.0	99	5	-0.12286	0.97293	0.97317	1.0	447	2	-0.12286
DYNLL1	12	0.51474	0.87469	1.0	176	3	-0.018441	0.97486	0.97469	1.0	448	2	-0.018441
GET4	12	2.982e-07	2.4767e-05	0.000393	31	11	-0.28595	0.975	0.97469	1.0	449	1	-0.28595
AP5Z1	12	0.51794	0.88118	1.0	179	3	0.04831	0.97798	0.9751	1.0	450	2	0.04831
OST4	12	4.1952e-06	0.00025263	0.003303	40	8	-0.80242	0.97803	0.9751	1.0	451	2	-0.80242
HOXD13	12	0.049844	0.29499	1.0	96	5	-0.11812	0.97891	0.97553	1.0	452	1	-0.11812
CCHCR1	12	0.23703	0.68685	1.0	126	4	-0.068322	0.9794	0.97554	1.0	453	1	-0.068322
ZNF830	12	0.0016183	0.034372	0.25681	69	8	-0.26678	0.98425	0.98036	1.0	454	1	-0.26678
RBM22	12	0.23547	0.68078	1.0	125	4	-0.069535	0.98671	0.98211	1.0	455	2	-0.069535
PRMT1	12	1.55e-06	0.00010402	0.001395	39	10	-0.6449	0.988	0.98298	1.0	456	1	-0.6449
PFDN2	9	1.3052e-07	4.9535e-06	9.3e-05	29	8	-1.2047	0.98808	0.97247	1.0	457	1	-1.2047
APOE	12	0.30334	0.75344	1.0	143	4	0.051306	0.98934	0.98448	1.0	458	2	0.051306
MESDC2	12	0.00067764	0.01544	0.126174	64	8	-0.29049	0.99048	0.98519	1.0	459	1	-0.29049
UVRAG	12	0.00016906	0.0056024	0.05426	54	8	-0.51998	0.99053	0.98519	1.0	460	1	-0.51998
GTF2H3	12	0.0040083	0.061834	0.437019	73	7	-0.29117	0.99248	0.98669	1.0	461	1	-0.29117
SUMO2	12	3.6832e-05	0.0015603	0.015793	51	9	-0.39969	0.99343	0.98731	1.0	462	1	-0.39969
USP39	9	0.0047021	0.058238	0.423035	75	6	-0.38631	0.9935	0.97765	1.0	463	1	-0.38631
ZBTB11	9	0.00065564	0.01223	0.108413	63	7	-0.51579	0.99461	0.97857	1.0	464	1	-0.51579
ZBTB2	12	0.0666	0.38644	1.0	100	5	-0.17073	0.99517	0.99007	1.0	465	1	-0.17073
HYOU1	12	1.9044e-05	0.00089658	0.009769	47	10	-0.59075	0.9954	0.99043	1.0	466	1	-0.59075
GTF2A2	12	9.9553e-06	0.0004904	0.005576	45	9	-0.64323	0.99737	0.99178	1.0	467	1	-0.64323
ZMAT5	12	0.0064011	0.078468	0.512986	79	7	-0.25524	0.99771	0.9921	1.0	468	1	-0.25524
STX4	12	0.004286	0.064727	0.451364	74	7	-0.28833	0.99797	0.99236	1.0	469	1	-0.28833
EXOC8	12	2.1882e-05	0.00096593	0.01031	48	8	-0.51399	0.99809	0.99236	1.0	470	1	-0.51399
PIKFYVE	12	0.00056101	0.014023	0.120233	59	8	-0.41	0.99871	0.99365	1.0	471	1	-0.41
CDK5RAP3	12	4.2352e-07	3.4674e-05	0.000533	33	9	-0.809	0.99874	0.99365	1.0	472	1	-0.809
SRCAP	12	0.00027076	0.0084061	0.077129	56	8	-0.42745	0.99898	0.9939	1.0	473	1	-0.42745
ARCN1	12	0.0010828	0.021434	0.164851	67	8	-0.23966	0.99904	0.9939	1.0	474	1	-0.23966
TUT1	6	0.0037571	0.033708	0.2555	72	4	-0.59844	0.99931	0.99522	1.0	475	0	-0.59844
EXOC2	12	3.8494e-05	0.0015703	0.015793	52	8	-0.40419	0.99938	0.9945	1.0	476	1	-0.40419
MED26	12	4.7921e-06	0.00028235	0.003434	43	9	-0.49828	0.99945	0.99476	1.0	477	1	-0.49828
INTS12	12	0.00023341	0.0069002	0.065615	55	9	-0.28686	0.99967	0.99684	1.0	478	0	-0.28686
USF2	12	0.00063787	0.015202	0.126174	62	8	-0.28941	0.99968	0.99684	1.0	479	0	-0.28941
AP2M1	12	6.878e-05	0.0025411	0.025076	53	8	-0.55179	0.99972	0.99721	1.0	480	0	-0.55179
DENND4C	12	0.0078503	0.092378	0.596463	81	7	-0.29481	0.99974	0.99722	1.0	481	0	-0.29481
RBM10	12	0.033074	0.24492	1.0	92	6	-0.20283	0.99975	0.99722	1.0	482	0	-0.20283
GPN2	6	2.4099e-05	0.00038142	0.004433	49	6	-1.3805	0.99988	0.99913	1.0	483	0	-1.3805
KAT8	9	0.0064674	0.070176	0.47665	80	5	-0.34748	0.9999	0.9985	1.0	484	0	-0.34748
GOSR2	12	5.794e-10	4.9535e-06	9.3e-05	18	11	-0.94068	0.99998	0.99949	1.0	485	0	-0.94068
KLF6	12	1.0373e-06	8.4209e-05	0.00119	35	10	-0.64143	0.99999	0.9997	1.0	486	0	-0.64143
TRAPPC1	12	2.2301e-09	4.9535e-06	9.3e-05	23	11	-0.80035	0.99999	0.99971	1.0	487	0	-0.80035
DPAGT1	12	1.2728e-07	1.486e-05	0.000259	28	11	-0.73742	0.99999	0.99971	1.0	488	0	-0.73742
TMEM258	12	4.5535e-06	0.00027244	0.003393	42	10	-0.56588	0.99999	0.99977	1.0	489	0	-0.56588
MBTPS2	12	5.4889e-11	4.9535e-06	9.3e-05	15	11	-1.5436	0.99999	0.99977	1.0	490	0	-1.5436
RABIF	12	1.4865e-06	0.00010402	0.001395	38	10	-0.65433	1.0	0.99992	1.0	491	0	-0.65433
PREB	12	7.8602e-07	7.4302e-05	0.00111	34	10	-0.66765	1.0	0.99992	1.0	492	0	-0.66765
RAB10	12	4.5945e-12	4.9535e-06	9.3e-05	12	11	-1.0778	1.0	0.99992	1.0	493	0	-1.0778
GPN1	6	1.0838e-06	2.4767e-05	0.000393	37	6	-1.2061	1.0	1.0	1.0	494	0	-1.2061
PPIL2	12	1.0267e-08	4.9535e-06	9.3e-05	26	11	-1.0425	1.0	0.99993	1.0	495	0	-1.0425
