Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
277,13,0.3010,23.48,1.093e+04,0.002139,0.999993,"ABHD12B ADAM21 ANKRD50 FBXO34 MB NPAS3 PELI2 RDH12 SIPA1L1 SIX6 STXBP6 TNFRSF10C VSTM2L"
278,19,0.7370,126.0,1.244e+04,0.009999,1.00000,"BRIP1 CENPS CENPX FAAP100 FAAP20 FAAP24 FANCA FANCC FANCD2 FANCE FANCF FANCG FANCI FANCL FANCM RFWD3 SLX4 UBE2T XRCC2"
279,8,0.3175,8.891,6208,0.001427,0.999679,"ACSM6 ANKRD65 BTNL9 IRX4 KAZN MTFP1 TMEM240 TRMT44"
280,9,0.3008,10.83,7226,0.001493,0.999853,"ANKRD66 CHGB LMOD3 MMP28 OR10H4 PCOLCE2 SLCO2A1 ZNF589 ZNF804A"
281,11,0.3027,16.65,9083,0.001825,0.999969,"ANGEL1 ANKRD9 DNAAF3 FZD7 HOXD13 MEDAG MYH1 RAVER2 SPNS3 STX11 TJP2"
282,8,0.3155,8.834,6333,0.001389,0.999679,"ANKS3 BCL7C CHAT DAPP1 FPGT INTS1 NEK7 PLD1"
283,12,0.3031,20.00,9619,0.002070,0.999986,"CHRNB4 CT62 CYTH3 FAM131C H2AFV ISLR MTHFS NR2F2 PLIN1 SAMD15 WNT8A ZDHHC18"
284,71,0.2454,609.7,5.548e+04,0.01084,1.00000,"ADCY10 ANKZF1 ANO2 AP5M1 ARMC1 ATXN7L3B AZU1 BBS7 BRINP2 C8orf44 C9orf40 CARNS1 CCDC25 CCNB1IP1 CTDSP1 CTTNBP2NL DHX32 DOK4 DPYSL5 DTWD1 EAPP EPB41L5 EPPIN ERMARD FAIM FEZF2 GPRC5D HMHB1 INIP KIAA1257 KIF26B KLK10 LMOD3 LRRN1 LYRM1 MAP3K7CL MCOLN3 MRAP MRPS10 NDRG3 NECAP2 NIPSNAP3B PCBP4 PCDH10 PCDHA4 PCDHB10 PCDHB12 PCDHB13 PCDHB16 PCDHGA9 PCDHGB1 PLEKHB1 PPP1R9A PRH2 PTH RAB22A RNF114 RNF150 SDR39U1 SLC25A36 SLC25A40 TEX12 TMEM100 TMEM184C TMEM39A TMEM39B TMEM9B TXNDC16 WDYHV1 ZNF286A ZNF512B"
285,14,0.3119,28.38,9323,0.003026,0.999997,"ANLN BIRC5 DIAPH3 ECT2 FLII KIF20A KIF23 MAD2L1 MASTL NUF2 PRC1 RACGAP1 TOP2A TOP3A"
286,8,0.3170,8.875,6492,0.001362,0.999679,"ANO4 ANXA3 B3GALNT1 OPN1SW PLK5 SPATS2L WNT9A YIPF7"
287,12,0.3093,20.41,9070,0.002240,0.999986,"ANO7 CLDN5 FBXW7 JAG1 JAG2 LRP10 OCLN PREP RBM47 SUSD6 TMEM127 WWP2"
288,9,0.3117,11.22,7094,0.001575,0.999853,"AHDC1 ALMS1 ALS2CR12 ANO9 CXCL14 FSBP LEP SLC16A8 TMEFF2"
289,10,0.3081,13.86,7666,0.001801,0.999933,"ANPEP CRYGN EML4 GEMIN4 GEMIN6 GEMIN7 PTAFR SRP9 TBRG1 ZBED8"
290,11,0.3068,16.88,9211,0.001824,0.999969,"ACVR1C ANTXR1 ARL14EPL GJA10 GKN1 GPR61 KRT71 MAFA RRNAD1 SLC24A5 TEX35"
291,11,0.3107,17.09,9091,0.001871,0.999969,"ANTXR2 CHRNA9 DDI1 ETV3L KCNN2 PKNOX2 RASGEF1C RASGRP1 RMND5B TCP10 WDR47"
292,9,0.3198,11.51,7169,0.001599,0.999853,"ANTXRL C6orf120 FAM129C KCNH2 KIAA0408 OTOP3 PDIA5 PPFIA1 TMEM99"
293,9,0.3139,11.30,7205,0.001562,0.999853,"ANXA1 AP4M1 C3orf18 CHRNA10 DAB1 DERA MAN1C1 MARCH7 SLC9A3R1"
294,49,0.2602,306.0,4.061e+04,0.007459,1.00000,"AARD ANKRD46 C8orf44 C8orf76 CA1 CA13 CA2 CA3 CA8 CNGB3 COL14A1 COL22A1 COLEC10 CYP7A1 DCDC2 ENPP2 FABP12 FAM83A FAM84B FBXO32 GNPNAT1 GSDMC HSD17B4 KCNQ3 KLHL38 MCMDC2 MTSS1 NETO2 NOV PKIA PLEC PMP2 PPDPFL RGS22 RNF139 RRM2B SGK3 SLC22A4 SLC30A8 STMN2 SYBU TMEM69 TRIM55 TRMT12 WDYHV1 WISP1 XKR9 ZFHX4 ZHX2"
295,14,0.3110,28.30,1.176e+04,0.002395,0.999997,"ALLC ANXA4 ATP6V1C2 DTNB FOSL2 HECW1 KHK MESD PLB1 SLC3A1 SPDYA TMIE TOGARAM2 TRIM54"
296,11,0.3043,16.73,8967,0.001858,0.999969,"ANXA5 BTN3A2 DNASE1 HOXB9 MYCBPAP NEURL1 OTX1 RAB40C TDGF1 TMEM246 TMEM263"
297,11,0.3055,16.80,9168,0.001825,0.999969,"AOAH ATP9B CTRL FAM69C FBXL13 PLA2G12A SFI1 STX1A TMEM186 TNK2 ZNF70"
298,23,0.4986,126.1,1.610e+04,0.007751,1.00000,"ATG10 ATG101 ATG12 ATG13 ATG14 ATG16L1 ATG3 ATG4B ATG5 ATG7 ATG9A BECN1 DNAJC13 EPG5 GABARAP IRF3 PIK3C3 PIK3R4 RB1CC1 TBK1 TMEM173 ULK1 WIPI2"
299,11,0.3012,16.57,8718,0.001892,0.999969,"ADM2 AP1AR ATP2C2 CD300LG DDRGK1 F2RL2 PARP16 PDGFB RCCD1 TMEM230 WASF1"
300,33,0.3015,159.2,2.603e+04,0.006064,1.00000,"AKAP2 ALDH1A1 APBA1 C9orf16 C9orf3 C9orf43 C9orf84 ECPAS FAM129B FAM189A2 FAM206A FBP1 FBP2 FOXB2 GNA14 KIF12 NUTM2G OR1J1 OR1J2 OR1J4 OR1L1 OR1L8 OR1N2 PALM2 PRKACG PTBP3 TOR1B TRPM3 TXNDC8 ZBTB6 ZNF484 ZNF510 ZNF782"
301,9,0.3170,11.41,7023,0.001618,0.999853,"APBA3 C19orf38 FAM83D FAM83H GNB1 GPR27 MCFD2 PRADC1 TBC1D26"
302,5,0.7577,7.577,3329,0.002264,0.996692,"APC AXIN1 CSNK1A1 CTNNBIP1 ZNRF3"
303,8,0.3060,8.568,6185,0.001380,0.999679,"APCDD1L ARHGAP12 CCNY CISD3 EIF4G1 GPR135 PSMD2 PTGER2"
304,15,0.3019,31.70,1.036e+04,0.003040,0.999999,"ACIN1 API5 CHTOP DDX39A DDX39B POLDIP3 RBM33 SARNP SFSWAP SNRPA THOC5 THOC6 THOC7 XPO4 ZC3HC1"
305,11,0.3149,17.32,8104,0.002127,0.999969,"APOBEC2 CALHM4 DNAAF5 ICE2 LARGE1 PIH1D1 POLR2M RIPPLY2 RPAP3 WDCP ZNHIT3"
306,11,0.3006,16.53,8692,0.001894,0.999969,"APOC2 ATP6V1A CD96 COL4A1 ERICH1 FXR1 FXR2 GPAM HSPB9 KY OTUD4"
307,9,0.3099,11.16,7326,0.001517,0.999853,"APOC3 ARHGEF19 ATP5IF1 CELA3B FAM131C HOXD1 RAB11B TMCO4 TTC12"
308,8,0.3151,8.823,6236,0.001409,0.999679,"AMDHD2 APOF CHST3 DUSP27 HAL OXSM PRDX5 RIN1"
309,9,0.3081,11.09,7259,0.001522,0.999853,"APOL6 ATP8B4 C11orf21 CAMTA2 CDA PAH PRAMEF12 RIN3 TMEM120B"
310,22,0.3028,69.94,1.596e+04,0.004350,1.00000,"ADAM10 APH1A ATP6V0A2 HES1 HMGCL KCNK5 METRNL MSI2 NCSTN NOTCH1 PCSK7 POFUT1 POGLUT1 PRSS42 PSEN1 PSENEN RHOH SLC25A19 SUCLA2 SUCLG1 TGFBR1 TGFBR2"
311,7,0.3062,6.430,5502,0.001164,0.999299,"AQP11 C8orf37 HAS1 RALA RBM15B SSTR2 UPK1B"
312,9,0.3077,11.08,7526,0.001466,0.999853,"AQP12B BEST4 C2orf50 CD69 CRELD1 DBH HEPACAM2 LRRC7 SSMEM1"
313,9,0.3211,11.56,7307,0.001576,0.999853,"AQP4 ASIC4 EPPIN GRM2 LRP5L PRLH SALL2 TRIM2 WDFY1"
314,9,0.3161,11.38,7403,0.001531,0.999853,"ADCYAP1 AQP8 ARPIN CLUL1 MC5R PRR29 PTPRM TMEM255B ZNF519"
315,13,0.6657,51.92,8358,0.006155,0.999993,"CHMP5 CHMP6 CLTC HGS PTPN23 SNF8 STAMBP TFG UBAP1 USP8 VPS25 VPS36 VPS37A"
316,9,0.3088,11.12,6303,0.001756,0.999853,"AREG BSPRY CMIP DEFB135 DHX29 PDE7A PRKAR1A STK11 ZNF646"
317,8,0.3135,8.779,6215,0.001407,0.999679,"ARG1 CCDC186 FAM131B IL12RB2 NXPH3 RP1 ST14 STX10"
318,12,0.3075,20.30,9971,0.002026,0.999986,"ADAM21 ARG2 ECI2 FGR IFNLR1 MEP1A NICN1 PACS1 PLG SPINK6 WSCD2 ZNF611"
319,11,0.3079,16.93,9316,0.001810,0.999969,"ARHGAP10 BMP7 BRICD5 DNALI1 ERGIC1 GCH1 IL5RA KLF11 TACR3 TMC5 TMEM38A"
320,10,0.3043,13.69,8051,0.001694,0.999933,"ARHGAP18 FAM83B GNS HIP1 HSD17B11 MAP3K5 NTAN1 SMIM21 STATH STXBP5"
321,9,0.3022,10.88,7101,0.001526,0.999853,"APOD ARHGAP22 ASCL5 CYB561D1 MX2 PDE4A PDZD8 PPM1J TNNT1"
322,15,0.3009,31.60,1.195e+04,0.002629,0.999999,"ADAMTSL2 ARHGAP25 GNLY HTR3C LTF NAT8 NOTO PCDHB7 REG3G SEMA4F SIX3 STON1 TEX261 TRABD2A WDR54"
323,10,0.3006,13.53,8151,0.001652,0.999933,"A4GNT ARHGAP28 C12orf57 CDH7 LDB3 LRRC30 NUDT7 PTPRM SIGLEC6 TMEM200C"
324,9,0.3140,11.30,7223,0.001559,0.999853,"ARHGAP44 CAB39L COQ10A ERCC6L2 ILDR1 MME MYH15 SLIT1 TMEM200A"
325,11,0.3082,16.95,8929,0.001890,0.999969,"ARHGDIG CD300A CD7 DHX40 DNAH6 FOXR1 PAFAH1B2 PTPN6 RPL22 RPP25 SH3BP5"
326,15,0.5798,60.88,1.020e+04,0.005915,0.999999,"BRIX1 CCT5 DROSHA EXOC3 ICE1 MRPL36 MRPS30 NUP155 RAD1 RPL37 TARS WDR70 ZFR ZNF131 ZNF622"
327,12,0.3023,19.95,1.018e+04,0.001952,0.999986,"ARHGEF17 CD248 DNAJC5G GLT8D2 GPR4 MDFI SLC9A3R2 SNAP25 SNX29 TMEM8B ZNF384 ZNF48"
328,25,0.2929,87.87,1.989e+04,0.004387,1.00000,"ARHGAP25 C2orf68 EGR4 ELMOD3 FSHR GGCX GNLY LHCGR LRRTM4 NAT8 OXER1 PUS10 REG3G RETSAT SEMA4F SFTPB SIX3 SLC9B1 STON1 TEX261 TEX37 THNSL2 TRABD2A WBP1 WDR54"
329,12,0.3036,20.04,9905,0.002014,0.999986,"ACSBG2 ARHGEF37 CD300LF CFAP69 CHRNG CPB2 DOK3 GPR35 IRX4 NTMT1 RAB17 TFF1"
330,10,0.3054,13.74,8415,0.001626,0.999933,"ARHGEF38 BTG4 CACHD1 CDHR5 EPHA7 HSPB3 MRAP SCRN3 SHISAL1 SLC37A1"
331,30,0.3072,133.6,2.084e+04,0.006353,1.00000,"BCL10 CASP8 CFLAR CHMP5 CYLD IKBKB IL1R1 IL1RAP MYD88 N4BP1 NCOA5 NFKB2 NFKBIA NFKBIB RBCK1 RELA RIPK1 RNF31 SPATA2 STUB1 TAB2 TNFAIP3 TNFRSF10A TNFRSF10B TNIP1 TRADD TRAF2 TRAF3 TRAF6 ZNF638"
332,19,0.3060,52.33,1.211e+04,0.004289,1.00000,"ARIH1 ARIH2 CAND1 CUL1 CUL3 CUL5 DCUN1D1 KCTD10 KEAP1 NAA35 NAE1 NEDD8 RNF7 SENP8 SOCS6 UBA3 UBE2F UBE2M UBE2R2"
333,25,0.2919,87.58,1.904e+04,0.004567,1.00000,"ALDOC ARL10 AZGP1 BPNT1 CCDC102A DVL3 ELOVL2 GIMAP5 GML GYPC IFIT2 MCF2L NTF4 OR5AU1 OR8I2 PIGS PLEKHG4 PM20D1 PSD4 RAET1L RPL22L1 RTN3 VASH1 WFDC11 WRN"
334,9,0.3106,11.18,7146,0.001559,0.999853,"ANKRD65 ARL14 CCL25 CTHRC1 ERP27 NTAN1 STAP2 TCAF1 ZNF189"
335,19,0.3043,52.03,1.281e+04,0.004034,1.00000,"ARL2 CCT3 CCT4 MSTO1 PDCD5 PDRG1 PFDN1 PFDN2 PFDN4 PFDN6 TBCB TBCC TBCD TBCE TCP1 TUBA1B TUBA1C TUBB4B TXNDC9"
336,9,0.3164,11.39,7366,0.001540,0.999853,"ANP32D ARL3 C5orf22 CAMP CNTNAP1 EOGT NSUN6 TMF1 ZC3H12A"
337,9,0.3028,10.90,7344,0.001479,0.999853,"ALOX5 ARL4D ATP2A1 FAM13C FAN1 FOXJ3 ITGA6 ITGB4 ZSCAN18"
338,17,0.2842,38.65,1.376e+04,0.002794,1.00000,"ACACB ACADS ARL6IP4 DNAH10 HCAR2 HCAR3 HIP1R LIPF MPHOSPH9 OASL P2RX4 PHETA1 PITPNM2 SDSL TMEM132B TMEM233 VPS37B"
339,35,0.3070,182.7,2.529e+04,0.007151,1.00000,"B4GALT1 BEST3 CPM CPSF6 CUX1 EOGT FAM3C FAM49A FGF8 FGFR4 FRS2 HIST1H2BO ITCH LFNG LRRC10 LYZ MAP2K3 MDM2 MEGF10 MYCN MYOG NUP107 PAX3 PDK1 PTPRG RAB3IP RAP1B RBPJ RUNX2 SLC35E3 SOX8 SPART ST3GAL4 TCF12 ZBTB18"
340,25,0.3017,90.51,1.884e+04,0.004768,1.00000,"AKR1C1 AKR1C3 AKR1C4 AKR1E2 ANKRD30A ARHGAP12 ARMC4 CALML3 CALML5 CCNY CREM HSD17B7 ITIH2 KIN MCM10 MTRNR2L7 PRPF18 RBM17 RPP38 UPF2 ZNF248 ZNF25 ZNF33A ZNF33B ZNF37A"
341,21,0.2925,61.42,1.403e+04,0.004347,1.00000,"ARMC7 CCDC84 DDX59 DHX9 HAUS1 HSPE1 IARS2 KIF11 NEDD1 PDCD7 PPIH RBM48 RNPC3 SCNM1 SNRNP25 SPC24 SPC25 TXNL4B WDR25 ZCRB1 ZMAT5"
342,9,0.3091,11.13,7456,0.001486,0.999853,"ARMC9 ATP8B4 CLN8 LNX1 MLN SBSPON SH3RF1 TMEM150B WEE2"
343,32,0.2889,143.3,2.201e+04,0.006451,1.00000,"ATG9A BCL10 CARD10 CFLAR CYLD IKBKB IL1R1 IL1RAP IRF4 MALT1 MYD88 N4BP1 NCOA5 NFKB1 NFKB2 NFKBIA NFKBIB RBCK1 RELA RELB RIPK1 RNF31 SPATA2 STUB1 TAB2 TNFAIP3 TNIP1 TRADD TRAF2 TRAF3 TRAF6 ZNF638"
344,23,0.2719,68.78,1.543e+04,0.004424,1.00000,"ATXN2L CCNI CNOT1 CNOT10 CNOT11 CNOT2 CNOT4 CNOT9 DDX6 EIF3K EIF3L EIF4E2 FAM193A G3BP2 GGNBP2 GPBP1 LARP1 LARP4 LARP4B LSM12 NUFIP2 OTUD6B PUM1"
345,27,0.3015,105.8,1.788e+04,0.005867,1.00000,"AMOTL2 ARHGEF7 CAB39 DLG5 FAM49B FRMD6 FRYL KIRREL1 LATS2 MAP4K4 MARK2 MARK3 NF2 NRP1 PAK2 PDCD10 PKN2 PLXNA1 PTPN14 RALGAPB RAP2B RNF146 SAV1 STK24 TAOK1 TEAD1 WWC2"
346,10,0.3114,14.01,8145,0.001713,0.999933,"ARRDC2 C2orf73 DHX57 EGR4 FBXO2 HEPN1 MATN1 WDPCP ZDHHC6 ZNF512"
347,8,0.3225,9.031,6360,0.001414,0.999679,"ARSA KCNA2 KPNA6 MT1B OR51V1 PLXNC1 TARSL2 TEF"
348,24,0.3049,84.16,1.964e+04,0.004256,1.00000,"ACOT12 ADGRV1 ANKRD55 ARSB ARSK ATG10 BHMT BHMT2 CD180 CDH12 CRHBP F2R F2RL1 F2RL2 FST GAPT GPBP1 GZMK ITGA1 ITGA2 NDUFS4 PLK2 RAB3C RNF138"
349,10,0.3026,13.62,7783,0.001742,0.999933,"ARSI BCL9L CDH10 CNNM2 FOXA2 HNF4A IAPP IBSP TCF7L2 TECTB"
350,12,0.3002,19.81,1.009e+04,0.001955,0.999986,"ARSJ C2CD2 DDIAS DSPP FAM173B IGDCC3 NKD2 NKX2-4 PRRT3 SLC6A18 ST6GAL2 TENM3"
351,8,0.3043,8.521,6077,0.001397,0.999679,"ART1 ART5 FGD3 HES6 PTPDC1 SLC7A8 ZDHHC2 ZNF433"
352,10,0.9681,43.56,6029,0.007150,0.999933,"CDK5RAP3 DDRGK1 DNAJC21 EFL1 ODR4 UBA5 UFC1 UFL1 UFM1 UFSP2"
353,9,0.3185,11.47,7231,0.001579,0.999853,"ART4 EPB41L4B FZD7 GUCA1C HSD17B3 KIF14 STX11 TJP2 USP20"
354,9,0.3155,11.36,7337,0.001542,0.999853,"ARTN C1orf216 DMRTB1 ERMN FABP3 OR10S1 PTRHD1 SPRN ZBTB8B"
355,10,0.3057,13.76,8164,0.001678,0.999933,"ACRBP ARV1 CAMK2A FASTKD3 GALR3 PTPRU QRFPR SRD5A1 TMEM43 TRMT1L"
356,9,0.3020,10.87,7382,0.001467,0.999853,"ASAH1 AUNIP CLOCK HOPX IFNGR1 NR1D2 SGCD SMIM12 XKR6"
357,8,0.3078,8.619,6168,0.001392,0.999679,"ASAH2B FAM45A GCH1 JAKMIP1 PIAS3 PTPRS RSPH6A ZSCAN9"
358,21,0.3021,63.45,1.686e+04,0.003739,1.00000,"AADACL3 AGO1 AGO3 AGO4 ASAP3 C1QB C1QC CLCNKA CLCNKB CTRC FAM131C GJB4 HTR6 MMP23B MTFR1L NBL1 NCMAP PLA2G2E PQLC2 RPS6KA1 SLC35E2B"
359,25,0.5665,169.9,1.537e+04,0.01090,1.00000,"ACBD5 ACOX1 ACSL3 AMFR C12orf49 CYB5B HSD17B4 MBTPS1 PEX1 PEX10 PEX12 PEX13 PEX16 PEX19 PEX2 PEX26 PEX3 PEX5 PEX6 PEX7 SCAP SCD SCP2 SREBF1 TMEM41A"
360,9,0.3178,11.44,7162,0.001591,0.999853,"ASB10 CAPN11 DBNDD1 FBXO31 LELP1 MC1R PATE2 SLC38A8 TBC1D24"
361,8,0.3076,8.612,6252,0.001372,0.999679,"ASB18 C12orf75 DMRT2 FBXO45 HMSD SERPINA11 TMPRSS9 ZNF532"
362,10,0.5642,25.39,6926,0.003642,0.999933,"ESR1 FOXA1 GATA3 GRHL2 LMX1B SPDEF TFAP2A TFAP2C TRPS1 ZNF652"
363,10,0.3126,14.07,8266,0.001695,0.999933,"ASB4 ASPG BCL2L13 CFI CYB5D1 DUOX2 MANSC1 NPY1R PCED1A TMEM252"
364,8,0.3092,8.659,6252,0.001380,0.999679,"ASNSD1 CDH15 DUS1L F13B MUTYH NPR3 RIT1 TMEM190"
365,15,0.3030,31.82,1.188e+04,0.002665,0.999999,"ASRGL1 CDK18 CHI3L1 CHIT1 FAM163A FMO2 FMO4 ITGA4 RGS18 RGS2 RGS21 SWT1 TATDN3 TROVE2 TYRP1"
366,9,0.3094,11.14,7154,0.001551,0.999853,"ASTE1 C15orf48 C22orf39 FBXO48 GPHA2 LRRC73 PHOSPHO1 VPS13A ZFYVE16"
367,43,0.3009,271.7,3.235e+04,0.008308,1.00000,"ABHD12 ACSS1 APMAP ATAD5 BANF2 BFSP1 CFAP61 CRNKL1 CST1 CST11 CST2 CST3 CST4 CST5 CST7 CST8 CST9 CST9L CSTL1 DDRGK1 ESF1 FASTKD5 FOXA2 GGTLC1 GZF1 MRPS26 NAA20 NANP NAPB NINL NOP56 OTOR PAX1 PCSK2 PET117 PLCB4 SHLD1 SIVA1 SYNDIG1 TRMT6 VPS16 XRN2 ZNF337"
368,8,0.3209,8.985,6139,0.001458,0.999679,"AJM1 ATG16L2 GJA5 OR10R2 S100A14 S100A16 STMN3 TOMM40L"
369,10,0.3173,14.28,8429,0.001687,0.999933,"ATG2B C1orf185 CLIC4 CMBL LIPG LIPI OR52E8 SLC34A2 SORCS2 SPATA16"
370,15,0.3108,32.64,1.007e+04,0.003221,0.999999,"ANLN BIRC5 CHTF18 CHTF8 DSCC1 ECT2 KIF23 MCM5 NUF2 PRC1 RACGAP1 RFC2 RFC3 RFC5 TOP2A"
371,15,0.3145,33.03,1.019e+04,0.003220,0.999999,"ATOX1 BRAT1 BRF2 DCTN6 FNTA GINS4 INTS9 MAK16 PPP2CA PPP2CB SLC39A10 SLC39A6 TTI2 UBE3D WDR73"
372,9,0.3119,11.23,7080,0.001579,0.999853,"ATP10A BTN3A2 GOLGA8N IL2 ODF2L PTDSS2 RWDD3 SRXN1 TTC22"
373,8,0.3125,8.750,6525,0.001336,0.999679,"ATP10D CRH FNDC7 IDNK POTED SLC35C2 STEAP2 SYT6"
374,20,0.3048,57.91,1.285e+04,0.004471,1.00000,"CEP350 COP1 DDA1 DET1 DUSP4 DUSP5 FGFR1OP FOSL1 HIVEP1 JUN JUNB MAP2K4 MAP2K7 MAP3K1 MAPK1 NF1 PPP2R3C STK40 TRIB1 WASL"
375,15,0.3106,32.61,1.035e+04,0.003131,0.999999,"AKIRIN1 BRAP DDI2 INAFM1 NFE2L1 NGLY1 PLAA PSMC5 RAD23B TXNL1 UBB UBC USP14 USP15 USP38"
376,9,0.3011,10.84,6963,0.001550,0.999853,"ATP2A3 FAM227B KRTAP5-7 P2RY2 P2RY6 PKIB PNPLA5 TTLL5 ZNF232"
377,30,0.3022,131.5,2.085e+04,0.006249,1.00000,"C1orf109 CFAP298 DDX55 DHX33 IMP3 KRR1 MAK16 MCM3AP MYBBP1A NOL9 NOP10 OSGEP PAK1IP1 PAXBP1 POP5 PPAN PWP2 RPP21 RPP30 RPP40 RRP1 RRP12 SOD1 SPATA5L1 TIMM10 TMA16 TRMT112 URB1 UTP4 WDR18"
378,14,0.8961,81.54,9259,0.008704,0.999997,"ATP5F1A ATP5F1B ATP5F1C ATP5F1D ATP5F1E ATP5ME ATP5MF ATP5MG ATP5MPL ATP5PB ATP5PD ATP5PF ATP5PO TMEM242"
379,9,0.3029,10.90,7167,0.001515,0.999853,"ALDH5A1 ATP5MC3 AZI2 CFAP206 OLFML3 PHF24 SCGN TREML2 VSTM2A"
380,19,0.5187,88.70,1.161e+04,0.007556,1.00000,"AP2M1 AP2S1 ATP6V0B ATP6V0C ATP6V0D1 ATP6V1A ATP6V1B2 ATP6V1C1 ATP6V1D ATP6V1E1 ATP6V1F ATP6V1G1 ATP6V1H CCDC115 EMC3 EMC7 TFRC TMEM199 WDR7"
381,9,0.3134,11.28,7280,0.001544,0.999853,"ALDH1L1 AP4S1 ATP6V0E2 B3GALT1 CASP7 FUCA2 TMEM183A UBE2D4 ZC2HC1C"
382,32,0.3003,149.0,2.061e+04,0.007155,1.00000,"ATM ATR ATRIP BRIP1 CIP2A FANCD2 FANCI FANCL H2AFX HUS1 MAD2L2 MCM8 MCM9 NBN PALB2 RAD1 RAD17 RAD51 RAD51B RAD51C RAD51D RAD9A REV3L RFC5 RFWD3 RHNO1 SFR1 TOPBP1 TRAIP XRCC2 XRCC3 ZGRF1"
383,8,0.3127,8.757,6170,0.001414,0.999679,"ATXN1 CEP162 ESPN FBXO2 MST1 MT1H SMO SPATA21"
384,10,0.3033,13.65,7975,0.001704,0.999933,"ATXN1L BTG4 CALY CIC COLEC11 ENTPD7 FADS6 PLEKHB1 SLURP2 STK32C"
385,9,0.3155,11.36,7366,0.001536,0.999853,"AUH C2CD4B CBLN2 ETV1 GREB1L LTBP1 MICAL2 PTGIS TGFB1"
386,11,0.3119,17.15,8815,0.001937,0.999969,"B3GALT5 BATF2 CD47 FAM107B GULP1 IFITM1 PKIB SCGB2A2 SDC2 SNX32 SYCP2"
387,43,0.3008,271.6,2.809e+04,0.009548,1.00000,"ALG12 ALG3 ALG5 ALG6 ALG8 ALG9 B3GNT2 B3GNT5 B4GALT3 DERL2 DNAJB11 DNAJC3 DOLPP1 DPM1 DPM2 DPM3 EGFR GALE GANAB MANF MPDU1 MPI OST4 OSTC PGM3 PMM2 SEC63 SEL1L SERP1 SLC33A1 SLC35A3 SPPL3 SSR1 SSR2 SSR3 STT3A SYVN1 TMEM165 UBE2G2 UBE2J1 UGCG UGP2 UXS1"
388,39,0.2710,200.8,2.989e+04,0.006656,1.00000,"ACER3 B3GNT6 BIRC3 CAPN5 CARD16 CARD18 CASP5 CCDC81 CCDC89 CEP126 CFAP300 CNTN5 FAM76B FCHSD2 FOLR1 FOLR2 GDPD4 GDPD5 KCTD21 KRTAP5-9 MMP1 MMP10 MMP13 MMP20 MMP27 MMP3 MMP7 MMP8 NDUFC2 OMP P2RY2 P2RY6 PAAF1 PLEKHB1 RELT SYT9 TENM4 THRSP UCP3"
389,10,0.3080,13.86,8251,0.001673,0.999933,"ALOX15 B3GNTL1 BCL7C CGREF1 HSPH1 KRBA2 PLD1 RNF222 TRIM62 TUBA3C"
390,10,0.5372,24.17,7174,0.003349,0.999933,"ATP13A1 AUP1 JOSD1 MMD PCNX1 STUB1 TM2D1 TM2D2 TM2D3 ZDHHC6"
391,41,0.3021,247.7,3.411e+04,0.007193,1.00000,"AARD BAALC C8orf44 C8orf76 CA1 CA13 CA2 CA3 CA8 CEBPD CNGB3 COL14A1 CYP7A1 ENPP2 FABP12 FABP4 FBXO32 GNPNAT1 GSDMC KLHL38 MCMDC2 MTSS1 NECAB1 NETO2 NOV NPBWR1 NSMAF PKIA PMP2 PPDPFL RNF139 SGK3 SLC22A4 SLC30A8 SNX16 SULF1 TMEM69 TRIM55 TRMT12 WDYHV1 ZFHX4"
392,21,0.3018,63.38,1.425e+04,0.004414,1.00000,"AATF CDC6 CDT1 DHX8 GMNN MRE11 ORC1 ORC2 ORC3 ORC4 ORC5 ORC6 PNKP PSMB3 PSMD11 PSMD3 RPL19 RPL23 RPL27 USP37 ZNF830"
393,9,0.3221,11.60,7295,0.001583,0.999853,"BACE2 CACNG3 CCDC28A CLIC3 CNPY3 CSGALNACT2 GPHA2 PRCP SNX15"
394,10,0.3060,13.77,8153,0.001682,0.999933,"BACH2 BANK1 BMP4 CCDC122 CISD3 ESR2 FAT4 GPR135 PTGDR PTGER2"
395,9,0.3009,10.83,7059,0.001528,0.999853,"BAD C7orf61 GDF7 MN1 OR52K1 RHOV RXFP2 TMEM231 TMEM89"
396,11,0.3027,16.65,9005,0.001841,0.999969,"BAIAP3 C2CD4C CYP2W1 DAGLB FUT2 MISP PPP1R16B RSPH10B TRAK2 UBE2E3 ZMYM5"
397,9,0.3200,11.52,7207,0.001592,0.999853,"BARHL2 CACNG8 EMILIN1 HOOK2 ME3 SERPINE2 SLC26A9 TOB2 TRIM58"
398,11,0.3004,16.52,8381,0.001963,0.999969,"AMBRA1 BCL9 CAMKK1 DYRK1A FAM117B FAM53C KIAA0232 LDB2 MDGA1 MEIOB NEBL"
399,9,0.3020,10.87,7161,0.001512,0.999853,"ANTXRL ASPG BEGAIN CCDC83 KIAA0408 OR1M1 OR2C3 PPFIA1 TRABD"
400,23,0.3050,77.15,1.638e+04,0.004675,1.00000,"ADIPOR2 ARHGAP45 BCL11A BCL2 BCL6 CYB561A3 DENND4A EBF1 FLT3 IRF8 ITSN2 MEF2B MEF2C MEF2D NCKAP1L PAX5 POU2AF1 POU2F2 SH3GL1 SIK3 SLC5A3 TTC7A ZFP64"
